1	-	Bacteroides_fragilis	UniRef90_A0A015RWP8
7	-	Bacteroides_fragilis	UniRef90_A0A015RZF5
1	-	Bacteroides_fragilis	UniRef90_A0A015S4P0
2	-	Bacteroides_fragilis	UniRef90_A0A015SX63
5	-	Bacteroides_fragilis	UniRef90_A0A015T647
2	-	Bacteroides_fragilis	UniRef90_A0A015T655
5	-	Bacteroides_fragilis	UniRef90_A0A015TRB7
2	-	Bacteroides_fragilis	UniRef90_A0A015U1N3
2	-	Bacteroides_fragilis	UniRef90_A0A015V6J7
2	-	Bacteroides_fragilis	UniRef90_A0A015VA00
1	-	Bacteroides_fragilis	UniRef90_A0A015VBQ3
10	-	Bacteroides_fragilis	UniRef90_A0A015VJ04
9	-	Bacteroides_fragilis	UniRef90_A0A015VU96
175	-	Bacteroides_fragilis	UniRef90_A0A015W411
23	-	Bacteroides_fragilis	UniRef90_A0A015W869
2	-	Bacteroides_fragilis	UniRef90_A0A015WEZ1
1	-	Bacteroides_fragilis	UniRef90_A0A015WJ96
1	-	Bacteroides_fragilis	UniRef90_A0A015X504
1	-	Bacteroides_fragilis	UniRef90_A0A015X954
39	-	Bacteroides_fragilis	UniRef90_A0A015X9D6
2	-	Bacteroides_fragilis	UniRef90_A0A015XJL8
80	-	Bacteroides_fragilis	UniRef90_A0A015YDP3
1	-	Bacteroides_fragilis	UniRef90_A0A015YHN8
84	-	Bacteroides_fragilis	UniRef90_A0A015YI58
4	-	Bacteroides_fragilis	UniRef90_A0A015YI85
2	-	Bacteroides_fragilis	UniRef90_A0A015YIQ7
1	-	Bacteroides_fragilis	UniRef90_A0A015ZLF6
2	-	Bacteroides_fragilis	UniRef90_A0A015ZLH1
4	-	Bacteroides_fragilis	UniRef90_A0A015ZMU4
45	-	Bacteroides_fragilis	UniRef90_A0A015ZU89
1	-	Bacteroides_fragilis	UniRef90_A0A015ZX10
1	-	Bacteroides_fragilis	UniRef90_A0A016AG44
652	-	Bacteroides_fragilis	UniRef90_A0A016ARS3
1	-	Bacteroides_fragilis	UniRef90_A0A016B1C4
2	-	Bacteroides_fragilis	UniRef90_A0A016BVL3
5	-	Bacteroides_fragilis	UniRef90_A0A016BXM2
