1	-	Bacteroides_fragilis	UniRef90_A0A015S0B3
2	-	Bacteroides_fragilis	UniRef90_A0A015S7T1
2	-	Bacteroides_fragilis	UniRef90_A0A015T647
2	-	Bacteroides_fragilis	UniRef90_A0A015TRB7
2	-	Bacteroides_fragilis	UniRef90_A0A015V488
1	-	Bacteroides_fragilis	UniRef90_A0A015V6J7
1	-	Bacteroides_fragilis	UniRef90_A0A015V927
14	-	Bacteroides_fragilis	UniRef90_A0A015VTS6
4	-	Bacteroides_fragilis	UniRef90_A0A015VU96
118	-	Bacteroides_fragilis	UniRef90_A0A015W411
82	-	Bacteroides_fragilis	UniRef90_A0A015W869
1	-	Bacteroides_fragilis	UniRef90_A0A015WC35
1	-	Bacteroides_fragilis	UniRef90_A0A015X3D3
2	-	Bacteroides_fragilis	UniRef90_A0A015X954
36	-	Bacteroides_fragilis	UniRef90_A0A015X9D6
4	-	Bacteroides_fragilis	UniRef90_A0A015XEI7
1	-	Bacteroides_fragilis	UniRef90_A0A015YA43
4	-	Bacteroides_fragilis	UniRef90_A0A015YIQ7
2	-	Bacteroides_fragilis	UniRef90_A0A015ZMU4
17	-	Bacteroides_fragilis	UniRef90_A0A015ZU89
1	-	Bacteroides_fragilis	UniRef90_A0A016ARE3
1168	-	Bacteroides_fragilis	UniRef90_A0A016ARS3
6	-	Bacteroides_fragilis	UniRef90_A0A016AXQ7
2	-	Bacteroides_fragilis	UniRef90_A0A016B1C4
2	-	Bacteroides_fragilis	UniRef90_A0A016BUP5
1	-	Bacteroides_fragilis	UniRef90_A0A016BVL3
1	-	Bacteroides_fragilis	UniRef90_A0A016BXM2
7	-	Bacteroides_fragilis	UniRef90_A0A016EQR3
4	-	Bacteroides_fragilis	UniRef90_A0A016FH59
202	-	Bacteroides_fragilis	UniRef90_A0A016GLI7
2	-	Bacteroides_fragilis	UniRef90_A0A016H9R6
3	-	Bacteroides_fragilis	UniRef90_A0A016HXW4
8	-	Bacteroides_fragilis	UniRef90_A0A017N3C9
2	-	Bacteroides_fragilis	UniRef90_A0A017N5Z8
1	-	Bacteroides_fragilis	UniRef90_A0A017N6V1
5	-	Bacteroides_fragilis	UniRef90_A0A017N9Q5
3	-	Bacteroides_fragilis	UniRef90_A0A017NJY1
2	-	Bacteroides_fragilis	UniRef90_A0A081UEF0
27	-	Bacteroides_fragilis	UniRef90_A0A081UJX3
4	-	Bacteroides_fragilis	UniRef90_A0A0E2AIZ8
9	-	Bacteroides_fragilis	UniRef90_A0A0E2APG0
2	-	Bacteroides_fragilis	UniRef90_A0A0E2B3K0
2	-	Bacteroides_fragilis	UniRef90_A0A0E2T668
142	-	Bacteroides_fragilis	UniRef90_A0A0E2T689
2	-	Bacteroides_fragilis	UniRef90_A0A0E2TAD7
1	-	Bacteroides_fragilis	UniRef90_A0A0E2TMJ1
1	-	Bacteroides_fragilis	UniRef90_A0A0I9S2Q2
2	-	Bacteroides_fragilis	UniRef90_A0A0I9S301
93	-	Bacteroides_fragilis	UniRef90_A0A0I9S3X0
4	-	Bacteroides_fragilis	UniRef90_A0A0I9S7I3
12	-	Bacteroides_fragilis	UniRef90_A0A0I9UTX9
4	-	Bacteroides_fragilis	UniRef90_A0A0K6BPI0
1	-	Bacteroides_fragilis	UniRef90_A0A0K6BSL9
1	-	Bacteroides_fragilis	UniRef90_A0A0K6BSZ9
18	-	Bacteroides_fragilis	UniRef90_A0A0K6BXQ6
5	-	Bacteroides_fragilis	UniRef90_A0A0K6BY13
4	-	Bacteroides_fragilis	UniRef90_A0A0K6BY44
2	-	Bacteroides_fragilis	UniRef90_A0A0K6BYB0
1	-	Bacteroides_fragilis	UniRef90_A0A0P0FIS4
1	-	Bacteroides_fragilis	UniRef90_A0A0P0FKF6
1	-	Bacteroides_fragilis	UniRef90_A0A139KGX6
12	-	Bacteroides_fragilis	UniRef90_A0A139KVX8
6	-	Bacteroides_fragilis	UniRef90_A0A149MZH4
1	-	Bacteroides_fragilis	UniRef90_A0A149N0S8
85	-	Bacteroides_fragilis	UniRef90_A0A149N2G0
2	-	Bacteroides_fragilis	UniRef90_A0A174GRI6
2	-	Bacteroides_fragilis	UniRef90_A0A174PSW1
11	-	Bacteroides_fragilis	UniRef90_A0A174X557
1	-	Bacteroides_fragilis	UniRef90_A0A1C0X4U7
2	-	Bacteroides_fragilis	UniRef90_A0A1C2BT31
1	-	Bacteroides_fragilis	UniRef90_A0A1C5ZU13
2	-	Bacteroides_fragilis	UniRef90_A0A1H7XPF9
2	-	Bacteroides_fragilis	UniRef90_A0A1I5KHT8
3	-	Bacteroides_fragilis	UniRef90_A0A239RH49
2	-	Bacteroides_fragilis	UniRef90_A0A2K9GXH1
2	-	Bacteroides_fragilis	UniRef90_A0A2M9UQG5
1	-	Bacteroides_fragilis	UniRef90_A0A2M9V2V2
1	-	Bacteroides_fragilis	UniRef90_A0A2M9V3I5
1	-	Bacteroides_fragilis	UniRef90_A0A2M9V4B0
1	-	Bacteroides_fragilis	UniRef90_A0A2M9V4S2
2	-	Bacteroides_fragilis	UniRef90_A0A2M9V9R1
1	-	Bacteroides_fragilis	UniRef90_A0A2M9VA06
57	-	Bacteroides_fragilis	UniRef90_A0A2M9VDH3
1	-	Bacteroides_fragilis	UniRef90_A0A352ICF4
1	-	Bacteroides_fragilis	UniRef90_A0A353E3Z5
