# Pathway	MBM167_merged_decont_Abundance
UNMAPPED	6188386.7127660373
UNINTEGRATED	3076529.4006571164
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	1834517.1805124683
UNINTEGRATED|unclassified	225290.4798104089
UNINTEGRATED|g__Klebsiella.s__Klebsiella_quasipneumoniae	141189.9725676936
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	131469.6280441615
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	84155.9391571320
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	79610.5869349563
UNINTEGRATED|g__Klebsiella.s__Klebsiella_aerogenes	35526.4791214920
GLYOXYLATE-BYPASS: glyoxylate cycle	57292.5126861688
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Escherichia.s__Escherichia_coli	54922.7662242851
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Klebsiella.s__Klebsiella_quasipneumoniae	1410.4806445767
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	615.8662832860
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Klebsiella.s__Klebsiella_pneumoniae	517.4567720524
FAO-PWY: fatty acid &beta;-oxidation I (generic)	35981.9924559730
FAO-PWY: fatty acid &beta;-oxidation I (generic)|g__Escherichia.s__Escherichia_coli	34361.9730269062
FAO-PWY: fatty acid &beta;-oxidation I (generic)|unclassified	778.7297999278
FAO-PWY: fatty acid &beta;-oxidation I (generic)|g__Klebsiella.s__Klebsiella_quasipneumoniae	302.8319536243
FAO-PWY: fatty acid &beta;-oxidation I (generic)|g__Klebsiella.s__Klebsiella_pneumoniae	226.5620634979
FAO-PWY: fatty acid &beta;-oxidation I (generic)|g__Escherichia.s__Escherichia_fergusonii	28.2719430581
FAO-PWY: fatty acid &beta;-oxidation I (generic)|g__Klebsiella.s__Klebsiella_aerogenes	0.6295907660
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	35766.4948813811
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|g__Escherichia.s__Escherichia_coli	28216.4042493923
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|g__Klebsiella.s__Klebsiella_pneumoniae	368.3595766123
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	255.0477586623
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	34756.7484069479
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation|g__Escherichia.s__Escherichia_coli	29164.5627927878
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation|unclassified	268.5163763449
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation|g__Klebsiella.s__Klebsiella_pneumoniae	141.4562974927
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	33489.9106249460
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Escherichia.s__Escherichia_coli	31805.6859601464
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|unclassified	847.3183146899
