20	-	Bacteroides_fragilis	UniRef90_A0A015SX63
2	-	Bacteroides_fragilis	UniRef90_A0A015T647
9	-	Bacteroides_fragilis	UniRef90_A0A015TRB7
2	-	Bacteroides_fragilis	UniRef90_A0A015TWT2
2	-	Bacteroides_fragilis	UniRef90_A0A015V6I6
2	-	Bacteroides_fragilis	UniRef90_A0A015V6J7
1	-	Bacteroides_fragilis	UniRef90_A0A015VBQ3
1	-	Bacteroides_fragilis	UniRef90_A0A015VCH4
16	-	Bacteroides_fragilis	UniRef90_A0A015VJ04
6	-	Bacteroides_fragilis	UniRef90_A0A015VU96
2	-	Bacteroides_fragilis	UniRef90_A0A015W2I5
176	-	Bacteroides_fragilis	UniRef90_A0A015W411
10	-	Bacteroides_fragilis	UniRef90_A0A015W869
1	-	Bacteroides_fragilis	UniRef90_A0A015WC35
4	-	Bacteroides_fragilis	UniRef90_A0A015WCQ7
2	-	Bacteroides_fragilis	UniRef90_A0A015WJ96
1	-	Bacteroides_fragilis	UniRef90_A0A015WP95
2	-	Bacteroides_fragilis	UniRef90_A0A015X3N0
2	-	Bacteroides_fragilis	UniRef90_A0A015X7Y5
1	-	Bacteroides_fragilis	UniRef90_A0A015X954
45	-	Bacteroides_fragilis	UniRef90_A0A015X9D6
1	-	Bacteroides_fragilis	UniRef90_A0A015XJL8
10	-	Bacteroides_fragilis	UniRef90_A0A015YDP3
4	-	Bacteroides_fragilis	UniRef90_A0A015YFJ0
1	-	Bacteroides_fragilis	UniRef90_A0A015YHN8
4	-	Bacteroides_fragilis	UniRef90_A0A015YI58
1	-	Bacteroides_fragilis	UniRef90_A0A015YIQ7
1	-	Bacteroides_fragilis	UniRef90_A0A015ZLF6
39	-	Bacteroides_fragilis	UniRef90_A0A015ZU89
636	-	Bacteroides_fragilis	UniRef90_A0A016ARS3
1	-	Bacteroides_fragilis	UniRef90_A0A016B1C4
1	-	Bacteroides_fragilis	UniRef90_A0A016BSP7
4	-	Bacteroides_fragilis	UniRef90_A0A016BVL3
5	-	Bacteroides_fragilis	UniRef90_A0A016BXM2
4	-	Bacteroides_fragilis	UniRef90_A0A016EQR3
18	-	Bacteroides_fragilis	UniRef90_A0A016FH59
1	-	Bacteroides_fragilis	UniRef90_A0A016FM05
6	-	Bacteroides_fragilis	UniRef90_A0A016FMF4
27	-	Bacteroides_fragilis	UniRef90_A0A016G2J7
1	-	Bacteroides_fragilis	UniRef90_A0A016GHU0
2	-	Bacteroides_fragilis	UniRef90_A0A016HV92
2	-	Bacteroides_fragilis	UniRef90_A0A016HXW4
1	-	Bacteroides_fragilis	UniRef90_A0A016HYI9
1	-	Bacteroides_fragilis	UniRef90_A0A016HZ33
1	-	Bacteroides_fragilis	UniRef90_A0A016JPS8
12	-	Bacteroides_fragilis	UniRef90_A0A017N3C9
10	-	Bacteroides_fragilis	UniRef90_A0A017N9Q5
1	-	Bacteroides_fragilis	UniRef90_A0A017NKE5
2	-	Bacteroides_fragilis	UniRef90_A0A069CZQ4
1	-	Bacteroides_fragilis	UniRef90_A0A081TNR0
5	-	Bacteroides_fragilis	UniRef90_A0A081UC95
1	-	Bacteroides_fragilis	UniRef90_A0A081UEF0
1	-	Bacteroides_fragilis	UniRef90_A0A081UJX3
5	-	Bacteroides_fragilis	UniRef90_A0A0E2AIZ8
21	-	Bacteroides_fragilis	UniRef90_A0A0E2APG0
2	-	Bacteroides_fragilis	UniRef90_A0A0E2AR84
2	-	Bacteroides_fragilis	UniRef90_A0A0E2ASU6
3	-	Bacteroides_fragilis	UniRef90_A0A0E2AYB7
24	-	Bacteroides_fragilis	UniRef90_A0A0E2B281
1	-	Bacteroides_fragilis	UniRef90_A0A0E2B3K0
2	-	Bacteroides_fragilis	UniRef90_A0A0E2B566
4	-	Bacteroides_fragilis	UniRef90_A0A0E2T4I5
2	-	Bacteroides_fragilis	UniRef90_A0A0E2T668
314	-	Bacteroides_fragilis	UniRef90_A0A0E2T689
1	-	Bacteroides_fragilis	UniRef90_A0A0E2TMJ1
2	-	Bacteroides_fragilis	UniRef90_A0A0F5J0Z5
4	-	Bacteroides_fragilis	UniRef90_A0A0I9RJH8
1	-	Bacteroides_fragilis	UniRef90_A0A0I9RNI8
2	-	Bacteroides_fragilis	UniRef90_A0A0I9RTN5
3	-	Bacteroides_fragilis	UniRef90_A0A0I9S1W8
7	-	Bacteroides_fragilis	UniRef90_A0A0I9S2Q2
6	-	Bacteroides_fragilis	UniRef90_A0A0I9S2R0
9	-	Bacteroides_fragilis	UniRef90_A0A0I9S301
2	-	Bacteroides_fragilis	UniRef90_A0A0I9S3P9
121	-	Bacteroides_fragilis	UniRef90_A0A0I9S3X0
2	-	Bacteroides_fragilis	UniRef90_A0A0I9S5S8
2	-	Bacteroides_fragilis	UniRef90_A0A0I9UJX2
1	-	Bacteroides_fragilis	UniRef90_A0A0I9UKG0
8	-	Bacteroides_fragilis	UniRef90_A0A0I9UTX9
2	-	Bacteroides_fragilis	UniRef90_A0A0K6BNK0
4	-	Bacteroides_fragilis	UniRef90_A0A0K6BP21
2	-	Bacteroides_fragilis	UniRef90_A0A0K6BPI0
1	-	Bacteroides_fragilis	UniRef90_A0A0K6BPS2
3	-	Bacteroides_fragilis	UniRef90_A0A0K6BS93
1	-	Bacteroides_fragilis	UniRef90_A0A0K6BSY6
2	-	Bacteroides_fragilis	UniRef90_A0A0K6BWB7
7	-	Bacteroides_fragilis	UniRef90_A0A0K6BWT0
30	-	Bacteroides_fragilis	UniRef90_A0A0K6BXQ6
2	-	Bacteroides_fragilis	UniRef90_A0A0K6BYB0
1	-	Bacteroides_fragilis	UniRef90_A0A0K6BYU4
1	-	Bacteroides_fragilis	UniRef90_A0A0P0EZ15
2	-	Bacteroides_fragilis	UniRef90_A0A0P0FDS9
3	-	Bacteroides_fragilis	UniRef90_A0A133Y608
1	-	Bacteroides_fragilis	UniRef90_A0A139KPA5
4	-	Bacteroides_fragilis	UniRef90_A0A139KVX8
6	-	Bacteroides_fragilis	UniRef90_A0A149MZH4
4	-	Bacteroides_fragilis	UniRef90_A0A149N0S8
48	-	Bacteroides_fragilis	UniRef90_A0A149N2G0
2	-	Bacteroides_fragilis	UniRef90_A0A149N903
107	-	Bacteroides_fragilis	UniRef90_A0A174X557
1	-	Bacteroides_fragilis	UniRef90_A0A180FIA4
1	-	Bacteroides_fragilis	UniRef90_A0A1C2BT31
1	-	Bacteroides_fragilis	UniRef90_A0A1D3UCK2
1	-	Bacteroides_fragilis	UniRef90_A0A1H7R0K8
33	-	Bacteroides_fragilis	UniRef90_A0A1H7XPF9
1	-	Bacteroides_fragilis	UniRef90_A0A1Y3Z2N3
3	-	Bacteroides_fragilis	UniRef90_A0A2E3SRM9
10	-	Bacteroides_fragilis	UniRef90_A0A2J6A6T4
7	-	Bacteroides_fragilis	UniRef90_A0A2K9GXH1
1	-	Bacteroides_fragilis	UniRef90_A0A2M9V3F9
6	-	Bacteroides_fragilis	UniRef90_A0A2M9V7Y5
5	-	Bacteroides_fragilis	UniRef90_A0A2M9V9R1
5	-	Bacteroides_fragilis	UniRef90_A0A2M9VBH6
5	-	Bacteroides_fragilis	UniRef90_A0A2M9VDH3
1	-	Bacteroides_fragilis	UniRef90_A0A355Z788
2	-	Bacteroides_fragilis	UniRef90_A0A374VEN3
1	-	Bacteroides_fragilis	UniRef90_A0A380YR88
2	-	Bacteroides_fragilis	UniRef90_A0A380YS76
125	-	Bacteroides_fragilis	UniRef90_A0A380YS95
2	-	Bacteroides_fragilis	UniRef90_A0A380YSC7
4	-	Bacteroides_fragilis	UniRef90_A0A380YTZ3
2	-	Bacteroides_fragilis	UniRef90_A0A380YU14
8	-	Bacteroides_fragilis	UniRef90_A0A380YU56
2	-	Bacteroides_fragilis	UniRef90_A0A380YUR1
2	-	Bacteroides_fragilis	UniRef90_A0A380YVC4
28	-	Bacteroides_fragilis	UniRef90_A0A380YW65
68	-	Bacteroides_fragilis	UniRef90_A0A380YWE2
6	-	Bacteroides_fragilis	UniRef90_A0A380YWV1
4	-	Bacteroides_fragilis	UniRef90_A0A380YXL4
6	-	Bacteroides_fragilis	UniRef90_A0A380YXM3
10	-	Bacteroides_fragilis	UniRef90_A0A380YZ04
4	-	Bacteroides_fragilis	UniRef90_A0A380Z218
1	-	Bacteroides_fragilis	UniRef90_A0A380Z5H1
1	-	Bacteroides_fragilis	UniRef90_A0A381D900
21	-	Bacteroides_fragilis	UniRef90_A0A381D911
11	-	Bacteroides_fragilis	UniRef90_A0A381D957
63	-	Bacteroides_fragilis	UniRef90_A0A381D9A2
1	-	Bacteroides_fragilis	UniRef90_A0A395WEK6
3	-	Bacteroides_fragilis	UniRef90_A0A396C0A4
61	-	Bacteroides_fragilis	UniRef90_A0A396EEY6
14	-	Bacteroides_fragilis	UniRef90_A0A396F5W3
1	-	Bacteroides_fragilis	UniRef90_A0A3C0U6D0
1	-	Bacteroides_fragilis	UniRef90_A0A3D0WRB5
6	-	Bacteroides_fragilis	UniRef90_A0A3D2SFV3
1	-	Bacteroides_fragilis	UniRef90_A0A3E4HU83
2	-	Bacteroides_fragilis	UniRef90_A0A3E5F1F5
42	-	Bacteroides_fragilis	UniRef90_A0A3E5I2J4
1	-	Bacteroides_fragilis	UniRef90_A0A3E5IAT7
2	-	Bacteroides_fragilis	UniRef90_A0A3E5IDX7
1	-	Bacteroides_fragilis	UniRef90_A0A3E5IFW0
3	-	Bacteroides_fragilis	UniRef90_A0A3E5IG32
2	-	Bacteroides_fragilis	UniRef90_A0A3E5IG67
6	-	Bacteroides_fragilis	UniRef90_A0A412D609
110	-	Bacteroides_fragilis	UniRef90_A0A412XDC5
1	-	Bacteroides_fragilis	UniRef90_A0A413VBH8
2	-	Bacteroides_fragilis	UniRef90_A0A414ZYM9
15	-	Bacteroides_fragilis	UniRef90_A0A414ZYR5
1	-	Bacteroides_fragilis	UniRef90_A0A415A782
3	-	Bacteroides_fragilis	UniRef90_A0A415A7T1
1	-	Bacteroides_fragilis	UniRef90_A0A415A8B5
2	-	Bacteroides_fragilis	UniRef90_A0A416WDF3
10	-	Bacteroides_fragilis	UniRef90_A0A4P8LWL5
3	-	Bacteroides_fragilis	UniRef90_A0A4P8MR52
13	-	Bacteroides_fragilis	UniRef90_A0A4Q5HNM9
7	-	Bacteroides_fragilis	UniRef90_A0A4R4GM01
2	-	Bacteroides_fragilis	UniRef90_A0A4V1LAC6
1	-	Bacteroides_fragilis	UniRef90_A0A553GMG4
4	-	Bacteroides_fragilis	UniRef90_A0A5B3GHE9
1	-	Bacteroides_fragilis	UniRef90_A0A5C6HIR1
3	-	Bacteroides_fragilis	UniRef90_A0A5C6J927
60	-	Bacteroides_fragilis	UniRef90_A0A5C6J972
2	-	Bacteroides_fragilis	UniRef90_A0A5C6JQJ5
2	-	Bacteroides_fragilis	UniRef90_A0A5C6L3B9
2	-	Bacteroides_fragilis	UniRef90_A0A5C6LIT9
4	-	Bacteroides_fragilis	UniRef90_A0A5E8KH44
1	-	Bacteroides_fragilis	UniRef90_A0A5J4PVZ2
1	-	Bacteroides_fragilis	UniRef90_A0A5J4QTH4
5	-	Bacteroides_fragilis	UniRef90_A0A642EPU5
1	-	Bacteroides_fragilis	UniRef90_A0A642HTV8
23	-	Bacteroides_fragilis	UniRef90_A0A642HUF7
3	-	Bacteroides_fragilis	UniRef90_A0A642LJ46
4	-	Bacteroides_fragilis	UniRef90_A0A644YVR4
2	-	Bacteroides_fragilis	UniRef90_A0A645GKF4
2	-	Bacteroides_fragilis	UniRef90_A0A6A2HRN8
3	-	Bacteroides_fragilis	UniRef90_A0A6H0KUH5
6	-	Bacteroides_fragilis	UniRef90_A0A6L3GMG3
2	-	Bacteroides_fragilis	UniRef90_A0A6L3H053
1	-	Bacteroides_fragilis	UniRef90_A0A7G3YZI2
1	-	Bacteroides_fragilis	UniRef90_A0A7J5GSS6
2	-	Bacteroides_fragilis	UniRef90_A0A7U8L2J8
478	-	Bacteroides_fragilis	UniRef90_A0A7U8Q919
3	-	Bacteroides_fragilis	UniRef90_A0A7U8QA16
3	-	Bacteroides_fragilis	UniRef90_A0A7W2F465
6	-	Bacteroides_fragilis	UniRef90_A0A7X4RNK9
4	-	Bacteroides_fragilis	UniRef90_A0A7X8GSW5
16	-	Bacteroides_fragilis	UniRef90_A5ZBN2
1424	-	Bacteroides_fragilis	UniRef90_A7LS52
2	-	Bacteroides_fragilis	UniRef90_A7LWB8
2	-	Bacteroides_fragilis	UniRef90_B0NQ35
4	-	Bacteroides_fragilis	UniRef90_B3CGL3
12	-	Bacteroides_fragilis	UniRef90_B5CWX6
1	-	Bacteroides_fragilis	UniRef90_B5CX56
1	-	Bacteroides_fragilis	UniRef90_B7BB09
2	-	Bacteroides_fragilis	UniRef90_C6IQ87
31	-	Bacteroides_fragilis	UniRef90_C6IUF1
5	-	Bacteroides_fragilis	UniRef90_C9KVU1
4	-	Bacteroides_fragilis	UniRef90_C9KYC3
2	-	Bacteroides_fragilis	UniRef90_D1JMW2
1	-	Bacteroides_fragilis	UniRef90_D1JN70
2	-	Bacteroides_fragilis	UniRef90_D1JNH7
33	-	Bacteroides_fragilis	UniRef90_D1JNU2
1	-	Bacteroides_fragilis	UniRef90_D1JPL6
1	-	Bacteroides_fragilis	UniRef90_D1JPM1
19	-	Bacteroides_fragilis	UniRef90_D1JQU7
12	-	Bacteroides_fragilis	UniRef90_D1JTG8
57	-	Bacteroides_fragilis	UniRef90_D1JTT8
2	-	Bacteroides_fragilis	UniRef90_D1JUI1
4	-	Bacteroides_fragilis	UniRef90_D1JV08
21	-	Bacteroides_fragilis	UniRef90_D1JW77
2	-	Bacteroides_fragilis	UniRef90_D6CZZ2
1	-	Bacteroides_fragilis	UniRef90_D7J5U6
4	-	Bacteroides_fragilis	UniRef90_E1WL80
11	-	Bacteroides_fragilis	UniRef90_E1WL81
1	-	Bacteroides_fragilis	UniRef90_E1WLT6
40	-	Bacteroides_fragilis	UniRef90_E1WM44
4	-	Bacteroides_fragilis	UniRef90_E1WN76
1	-	Bacteroides_fragilis	UniRef90_E1WNF1
2	-	Bacteroides_fragilis	UniRef90_E1WQT7
3	-	Bacteroides_fragilis	UniRef90_E1WUX3
20	-	Bacteroides_fragilis	UniRef90_E1WVE9
1	-	Bacteroides_fragilis	UniRef90_E4T585
2	-	Bacteroides_fragilis	UniRef90_E6MP63
8	-	Bacteroides_fragilis	UniRef90_E6SNS4
2	-	Bacteroides_fragilis	UniRef90_F0F382
2	-	Bacteroides_fragilis	UniRef90_F7LNL3
11	-	Bacteroides_fragilis	UniRef90_F7LPJ6
2	-	Bacteroides_fragilis	UniRef90_F7LPW8
36	-	Bacteroides_fragilis	UniRef90_F7LQD3
5	-	Bacteroides_fragilis	UniRef90_F7LQL6
9	-	Bacteroides_fragilis	UniRef90_F7LSR4
1	-	Bacteroides_fragilis	UniRef90_F7LT34
2	-	Bacteroides_fragilis	UniRef90_G5SWC5
36	-	Bacteroides_fragilis	UniRef90_I8WF25
3	-	Bacteroides_fragilis	UniRef90_I8XIZ7
1	-	Bacteroides_fragilis	UniRef90_I9AFH4
