4	-	Acetoanaerobium_sticklandii	UniRef90_E3PS49
3	-	Acetobacteraceae	UniRef90_UPI000DF3668D
4	-	Acetobacteraceae	UniRef90_UPI00143AC56B
1	-	Achromobacter	UniRef90_A0A0D6I869
1	-	Achromobacter	UniRef90_A0A2N2VGR5
3	-	Achromobacter	UniRef90_A0A2Z3HC89
1	-	Achromobacter	UniRef90_A0A366GEW3
6	-	Achromobacter	UniRef90_A0A6S6ZZQ9
24	-	Achromobacter	UniRef90_A0A6S7DLJ8
6	-	Achromobacter	UniRef90_A0A7X0UDS9
1	-	Achromobacter	UniRef90_F7STR2
2	-	Achromobacter	UniRef90_UPI00103764FB
1	-	Achromobacter	UniRef90_UPI0016091F57
3	-	Achromobacter_insolitus	UniRef90_A0A4R6R874
1	-	Achromobacter_pestifer	UniRef90_A0A495CRG0
2	-	Achromobacter_ruhlandii	UniRef90_A0A2M9H022
18	-	Achromobacter_sp._AONIH1	UniRef90_A0A2I8DCN2
12	-	Achromobacter_sp._AONIH1	UniRef90_A0A2I8DFJ2
1	-	Achromobacter_sp._AONIH1	UniRef90_A0A6S7F9D1
31	-	Achromobacter_sp._MFA1_R4	UniRef90_B7L2Q5
1	-	Achromobacter_spanius	UniRef90_A0A060NKN2
2	-	Achromobacter_spanius	UniRef90_A0A1W6CWP9
26	-	Achromobacter_spanius	UniRef90_D4XHK4
1	-	Achromobacter_xylosoxidans	UniRef90_A0A0M7MQK5
4	-	Achromobacter_xylosoxidans	UniRef90_A0A0X8NWD8
3	-	Achromobacter_xylosoxidans	UniRef90_A0A6J4ZRF3
3	-	Achromobacter_xylosoxidans	UniRef90_A0A6S7EEN1
1	-	Achromobacter_xylosoxidans	UniRef90_F3CE53
3	-	Achromobacter_xylosoxidans	UniRef90_F7SUP5
13	-	Achromobacter_xylosoxidans	UniRef90_UPI0006BFFAD8
5	-	Achromobacter_xylosoxidans	UniRef90_UPI0006C02447
9	-	Achromobacter_xylosoxidans	UniRef90_UPI0006C2F241
2	-	Achromobacter_xylosoxidans	UniRef90_UPI000A4D39E2
7	-	Achromobacter_xylosoxidans	UniRef90_UPI0012E1AE41
5	-	Achromobacter_xylosoxidans	UniRef90_UPI0016116F31
1	-	Achromobacter_xylosoxidans_A8	UniRef90_A0A6S7CLL1
1	-	Acidiphilium	UniRef90_A0A1I2BV23
