2	-	Achromobacter	UniRef90_A0A326KLC5
2	-	Achromobacter	UniRef90_A0A368Z6T1
2	-	Achromobacter	UniRef90_A0A512DL18
4	-	Achromobacter	UniRef90_A0A5R8LCN7
2	-	Achromobacter	UniRef90_A0A6A5RBD6
4	-	Achromobacter	UniRef90_UPI00166E30CB
3	-	Achromobacter	UniRef90_UPI00177EB1FE
4	-	Achromobacter_deleyi	UniRef90_A0A3Q9KNN4
4	-	Achromobacter_deleyi	UniRef90_A0A6J5A3H1
11	-	Achromobacter_insolitus	UniRef90_A0A512DQT1
2	-	Achromobacter_insolitus	UniRef90_A0A6S7DFD4
1	-	Achromobacter_pestifer	UniRef90_UPI001934472F
4	-	Achromobacter_sp._AONIH1	UniRef90_A0A0M6YIT7
4	-	Achromobacter_sp._AONIH1	UniRef90_A0A512DLU3
8	-	Achromobacter_sp._AONIH1	UniRef90_A0A512DXM5
1	-	Achromobacter_sp._MFA1_R4	UniRef90_A0A512DJM1
1	-	Achromobacter_sp._MFA1_R4	UniRef90_A0A512DR92
1	-	Achromobacter_sp._MFA1_R4	UniRef90_A0A7T8MCR1
1	-	Achromobacter_spanius	UniRef90_A0A515D971
1	-	Achromobacter_spanius	UniRef90_A0A645FRP7
4	-	Achromobacter_spanius	UniRef90_A0A6S7DP54
5	-	Achromobacter_xylosoxidans	UniRef90_A0A1I2DU75
4	-	Achromobacter_xylosoxidans	UniRef90_UPI000A88D329
5	-	Achromobacter_xylosoxidans	UniRef90_UPI0017481439
1	-	Achromobacter_xylosoxidans	UniRef90_UPI00174C8F51
4	-	Acidovorax	UniRef90_S9TDI9
6	-	Acidovorax_antarcticus	UniRef90_A0A1I2DHS2
4	-	Acidovorax_antarcticus	UniRef90_A0A1I2FYL5
2	-	Acidovorax_antarcticus	UniRef90_A0A1I2GJG3
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1Y2LHE5
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A2W5PNW1
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A3S0FBQ4
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A521YEA7
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A6A5RAJ8
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_F0Q2I5
2	-	Acidovorax_carolinensis	UniRef90_A0A1I1ZNB3
4	-	Acidovorax_carolinensis	UniRef90_A0A4V3CK24
1	-	Acidovorax_cattleyae	UniRef90_A0A6I3LDE0
