paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
6279574	662557	Staphylococcus_capitis	non_contaminant	60.453295698282936	TRUE	11491203	22982.406000000003	57657.75785181064	TRUE	TRUE	TRUE	MHS521	MHS358
1680438	860173	Staphylococcus_epidermidis	non_contaminant	16.17753295313204	TRUE	11491203	22982.406000000003	74854.91292774133	TRUE	FALSE	TRUE	MHS521	MHS358
966057	609567	Staphylococcus_caprae	non_contaminant	9.300205632164875	TRUE	11491203	22982.406000000003	53046.404279865215	TRUE	FALSE	TRUE	MHS521	MHS358
98591	386747	Staphylococcus_haemolyticus	non_contaminant	0.9491329947205674	TRUE	11491203	22982.406000000003	33655.91922795202	TRUE	FALSE	TRUE	MHS521	MHS358
46135	92035	Staphylococcus_hominis	non_contaminant	0.444140445998452	TRUE	11491203	22982.406000000003	8009.170145197156	TRUE	FALSE	TRUE	MHS521	MHS358
32185	131932	Staphylococcus_warneri	non_contaminant	0.3098441585447096	TRUE	11491203	22982.406000000003	11481.13039165699	TRUE	FALSE	TRUE	MHS521	MHS358
25936	32435	Staphylococcus_saprophyticus	non_contaminant	0.2496851979498396	TRUE	11491203	22982.406000000003	2822.5939442545746	TRUE	FALSE	TRUE	MHS521	MHS358
15004	110004	Staphylococcus_lugdunensis	non_contaminant	0.14444311806135848	TRUE	11491203	22982.406000000003	9572.888060545096	TRUE	FALSE	TRUE	MHS521	MHS358
26915	237262	Streptococcus_salivarius	non_contaminant	0.2591100055066291	TRUE	11491203	22982.406000000003	20647.272526644945	TRUE	FALSE	TRUE	MHS521	MHS358
25681	214746	Veillonella_atypica	non_contaminant	0.24723031957702926	TRUE	11491203	22982.406000000003	18687.860618248586	TRUE	FALSE	TRUE	MHS521	MHS358
13913	87304	Veillonella_nakazawae	non_contaminant	0.1339400894153346	TRUE	11491203	22982.406000000003	7597.463903474683	TRUE	FALSE	TRUE	MHS521	MHS358
13262	98097	Veillonella_parvula	non_contaminant	0.12767292933415997	TRUE	11491203	22982.406000000003	8536.704120534638	TRUE	FALSE	TRUE	MHS521	MHS358
