paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
12007816	974315	Cutibacterium_acnes	non_contaminant	92.51261185487778	TRUE	13332570	26665.14	73077.80870454833	TRUE	TRUE	TRUE	MHS567	MHS443
307859	355980	Cutibacterium_granulosum	non_contaminant	2.371858477264377	TRUE	13332570	26665.14	26700.02857663601	TRUE	TRUE	TRUE	MHS567	MHS443
17632	192877	Cutibacterium_avidum	non_contaminant	0.1358433850273193	TRUE	13332570	26665.14	14466.603213033946	TRUE	FALSE	TRUE	MHS567	MHS443
46955	383241	Corynebacterium_tuberculostearicum	non_contaminant	0.36175851542410264	TRUE	13332570	26665.14	28744.720635256366	TRUE	FALSE	TRUE	MHS567	MHS443
22923	332477	Corynebacterium_kefirresidentii	non_contaminant	0.1766071866482101	TRUE	13332570	26665.14	24937.20265485199	TRUE	FALSE	TRUE	MHS567	MHS443
16483	106856	Corynebacterium_segmentosum	non_contaminant	0.12699106825120826	TRUE	13332570	26665.14	8014.658839218545	TRUE	FALSE	TRUE	MHS567	MHS443
15397	110473	Streptococcus_mitis	non_contaminant	0.11862412654637224	TRUE	13332570	26665.14	8285.949370601467	TRUE	FALSE	TRUE	MHS567	MHS443
12756	339410	Staphylococcus_epidermidis	non_contaminant	0.09827689538387506	FALSE	13332570	26665.14	25457.20742512509	TRUE	TRUE	TRUE	MHS567	MHS443
5543	160600	Staphylococcus_hominis	non_contaminant	0.04270530190599086	FALSE	13332570	26665.14	12045.6896157305	TRUE	TRUE	TRUE	MHS567	MHS443
397206	1523873	Malassezia_restricta	non_contaminant	3.060220485093091	TRUE	13332570	26665.14	114297.01850430937	TRUE	TRUE	TRUE	MHS567	MHS443
129083	2149203	Malassezia_globosa	non_contaminant	0.9945027035776688	TRUE	13332570	26665.14	161199.45366872253	TRUE	TRUE	TRUE	MHS567	MHS443
