paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
5505463	956473	Cutibacterium_acnes	non_contaminant	75.73953678540839	TRUE	8553496	17106.992000000002	111822.46417137506	TRUE	TRUE	TRUE	MHS448	MHS380
9838	154966	Cutibacterium_granulosum	non_contaminant	0.13534294261805915	TRUE	8553496	17106.992000000002	18117.270412004633	TRUE	FALSE	TRUE	MHS448	MHS380
599954	558391	Micrococcus_luteus	non_contaminant	8.253663325419296	TRUE	8553496	17106.992000000002	65282.1957244149	TRUE	FALSE	TRUE	MHS448	MHS380
85958	501106	Dermacoccus_sp._PAMC28757	non_contaminant	1.1825379814558983	TRUE	8553496	17106.992000000002	58584.93416025447	TRUE	FALSE	TRUE	MHS448	MHS380
13344	68908	Mycobacterium_dioxanotrophicus	non_contaminant	0.1835755464825555	TRUE	8553496	17106.992000000002	8056.121146254116	TRUE	FALSE	TRUE	MHS448	MHS380
63423	430764	Corynebacterium_kefirresidentii	non_contaminant	0.8725203750422001	TRUE	8553496	17106.992000000002	50361.16226628269	TRUE	FALSE	TRUE	MHS448	MHS380
21755	249289	Corynebacterium_tuberculostearicum	non_contaminant	0.29928702141246966	TRUE	8553496	17106.992000000002	29144.69124671362	TRUE	FALSE	TRUE	MHS448	MHS380
18839	416060	Staphylococcus_capitis	non_contaminant	0.2591711421001846	TRUE	8553496	17106.992000000002	48642.099090243326	TRUE	FALSE	TRUE	MHS448	MHS380
14758	342493	Staphylococcus_epidermidis	non_contaminant	0.2030281710873467	TRUE	8553496	17106.992000000002	40041.28838079774	TRUE	FALSE	TRUE	MHS448	MHS380
11552	255618	Staphylococcus_hominis	non_contaminant	0.1589227153002459	TRUE	8553496	17106.992000000002	29884.62261512719	TRUE	FALSE	TRUE	MHS448	MHS380
16687	407230	Acinetobacter_radioresistens	non_contaminant	0.22956573322500026	TRUE	8553496	17106.992000000002	47609.77265903906	TRUE	FALSE	TRUE	MHS448	MHS380
13156	312629	Moraxella_osloensis	non_contaminant	0.18098920035405427	TRUE	8553496	17106.992000000002	36549.85049387992	TRUE	FALSE	TRUE	MHS448	MHS380
32451	35002	Paracoccus_sp._MC1862	non_contaminant	0.44643360753188016	TRUE	8553496	17106.992000000002	4092.127943942453	TRUE	FALSE	TRUE	MHS448	MHS380
11218	25397	Paracoccus_sp._AK26	non_contaminant	0.1543278237740788	TRUE	8553496	17106.992000000002	2969.1952857638557	TRUE	FALSE	TRUE	MHS448	MHS380
35551	153429	Paracoccus_sanguinis	non_contaminant	0.48908080433163453	TRUE	8553496	17106.992000000002	17937.577804443936	TRUE	FALSE	TRUE	MHS448	MHS380
22160	59978	Paracoccus_contaminans	non_contaminant	0.30485867131695366	TRUE	8553496	17106.992000000002	7012.103588988642	TRUE	FALSE	TRUE	MHS448	MHS380
19448	54281	Paracoccus_yeei	non_contaminant	0.2675492526972976	TRUE	8553496	17106.992000000002	6346.060137281878	TRUE	FALSE	TRUE	MHS448	MHS380
47902	461746	Chryseobacterium_taklimakanense	non_contaminant	0.6589954906780107	TRUE	8553496	17106.992000000002	53983.30694256476	TRUE	FALSE	TRUE	MHS448	MHS380
462455	2355812	Malassezia_globosa	non_contaminant	6.36206754710658	TRUE	8553496	17106.992000000002	275420.95068495965	TRUE	TRUE	TRUE	MHS448	MHS380
263030	1543452	Malassezia_restricta	non_contaminant	3.6185458626578666	TRUE	8553496	17106.992000000002	180446.9190141668	TRUE	TRUE	TRUE	MHS448	MHS380
