paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
531398	617313	Cutibacterium_modestum	non_contaminant	56.15819041861999	TRUE	1043525	2087.05	591565.1278119833	TRUE	TRUE	TRUE	MHS535	MHS362
186155	915749	Cutibacterium_acnes	non_contaminant	19.672877838038914	TRUE	1043525	2087.05	877553.484583503	TRUE	TRUE	TRUE	MHS535	MHS362
3837	88739	Cutibacterium_granulosum	non_contaminant	0.40549451943034204	TRUE	1043525	2087.05	85037.73268489016	TRUE	FALSE	TRUE	MHS535	MHS362
1557	46180	Nocardioides_rotundus	non_contaminant	0.16454390585171813	TRUE	1043525	2087.05	44253.85112958482	TRUE	FALSE	TRUE	MHS535	MHS362
12037	105765	Corynebacterium_segmentosum	non_contaminant	1.2720712875639892	TRUE	1043525	2087.05	101353.58520399607	TRUE	FALSE	TRUE	MHS535	MHS362
7024	165101	Corynebacterium_kefirresidentii	non_contaminant	0.7422969779720413	TRUE	1043525	2087.05	158214.70496634004	TRUE	FALSE	TRUE	MHS535	MHS362
4242	108876	Corynebacterium_xerosis	non_contaminant	0.4482949573686502	TRUE	1043525	2087.05	104334.82666922211	TRUE	FALSE	TRUE	MHS535	MHS362
2692	63205	Corynebacterium_ureicelerivorans	non_contaminant	0.2844908121726559	TRUE	1043525	2087.05	60568.74535828082	TRUE	FALSE	TRUE	MHS535	MHS362
1477	13351	Corynebacterium_macginleyi	non_contaminant	0.15608949835773134	TRUE	1043525	2087.05	12794.135262691358	TRUE	FALSE	TRUE	MHS535	MHS362
1349	27478	Corynebacterium_tuberculostearicum	non_contaminant	0.14256244636735246	TRUE	1043525	2087.05	26331.903883471885	TRUE	FALSE	TRUE	MHS535	MHS362
5589	76987	Micrococcus_luteus	non_contaminant	0.590646043548653	TRUE	1043525	2087.05	73775.90378764285	TRUE	FALSE	TRUE	MHS535	MHS362
1156	38260	Rothia_dentocariosa	non_contaminant	0.12216618828810931	TRUE	1043525	2087.05	36664.19108310773	TRUE	FALSE	TRUE	MHS535	MHS362
59150	440482	Staphylococcus_hominis	non_contaminant	6.250977540866493	TRUE	1043525	2087.05	422109.676337414	TRUE	TRUE	TRUE	MHS535	MHS362
5609	168426	Staphylococcus_epidermidis	non_contaminant	0.5927596454221497	TRUE	1043525	2087.05	161401.02057928656	TRUE	FALSE	TRUE	MHS535	MHS362
2625	30070	Streptococcus_mitis	non_contaminant	0.277410245896442	TRUE	1043525	2087.05	28815.792625955295	TRUE	FALSE	TRUE	MHS535	MHS362
6589	207816	Moraxella_osloensis	non_contaminant	0.696326137223488	TRUE	1043525	2087.05	199148.07982559115	TRUE	FALSE	TRUE	MHS535	MHS362
1068	12201	Acinetobacter_ursingii	non_contaminant	0.11286634004472382	TRUE	1043525	2087.05	11692.101291296327	TRUE	FALSE	TRUE	MHS535	MHS362
1217	24548	Conchiformibius_steedae	non_contaminant	0.12861267400227425	TRUE	1043525	2087.05	23524.11298243933	TRUE	FALSE	TRUE	MHS535	MHS362
5790	157221	Porphyromonas_cangingivalis	non_contaminant	0.6118877423772948	TRUE	1043525	2087.05	150663.3765362593	TRUE	FALSE	TRUE	MHS535	MHS362
1383	55724	Porphyromonas_crevioricanis	non_contaminant	0.14615556955229683	TRUE	1043525	2087.05	53399.77480175367	TRUE	FALSE	TRUE	MHS535	MHS362
69382	1421072	Malassezia_furfur	non_contaminant	7.3322962593474035	TRUE	1043525	2087.05	1361799.6693898086	TRUE	TRUE	TRUE	MHS535	MHS362
30004	1011028	Malassezia_globosa	non_contaminant	3.17082553061975	TRUE	1043525	2087.05	968858.4365491963	TRUE	TRUE	TRUE	MHS535	MHS362
2898	88859	Malassezia_restricta	non_contaminant	0.30626091146967194	TRUE	1043525	2087.05	85152.7275340792	TRUE	FALSE	TRUE	MHS535	MHS362
2024	2988	Aspergillus_oryzae	non_contaminant	0.21389650959786613	TRUE	1043525	2087.05	2863.371744807264	TRUE	FALSE	TRUE	MHS535	MHS362
