paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
84338	889857	Moraxella_osloensis	non_contaminant	2.025832012411818	TRUE	4553373	9106.746	195428.0925371148	TRUE	FALSE	TRUE	MHS592	MHS355
47246	110185	Methylobacterium_sp._C1	non_contaminant	1.1348675479429056	TRUE	4553373	9106.746	24198.5446832491	TRUE	FALSE	TRUE	MHS592	MHS355
57898	180234	Methylobacterium_radiotolerans	non_contaminant	1.390732787766125	TRUE	4553373	9106.746	39582.524866730666	TRUE	FALSE	TRUE	MHS592	MHS355
5433	18152	Methylobacterium_mesophilicum	non_contaminant	0.13050280209909423	TRUE	4553373	9106.746	3986.495286022033	TRUE	FALSE	TRUE	MHS592	MHS355
5248	17794	Methylobacterium_brachiatum	non_contaminant	0.12605902915811643	TRUE	4553373	9106.746	3907.872252064569	TRUE	FALSE	TRUE	MHS592	MHS355
7614	10824	Sphingomonas_sp._NBWT7	non_contaminant	0.18289128201408122	TRUE	4553373	9106.746	2377.1388814401985	TRUE	FALSE	TRUE	MHS592	MHS355
5738	10675	Sphingomonas_sp._FARSPH	non_contaminant	0.1378290223531387	TRUE	4553373	9106.746	2344.4158868601367	TRUE	FALSE	TRUE	MHS592	MHS355
17638	33811	Sphingomonas_melonis	non_contaminant	0.42367171423225175	TRUE	4553373	9106.746	7425.484360714574	TRUE	FALSE	TRUE	MHS592	MHS355
6167	20517	Sphingomonas_paucimobilis	non_contaminant	0.1481337714973521	TRUE	4553373	9106.746	4505.890468450531	TRUE	FALSE	TRUE	MHS592	MHS355
10895	96189	Roseomonas_sp._FDAARGOS_362	non_contaminant	0.26170219563217956	TRUE	4553373	9106.746	21124.779366856175	TRUE	FALSE	TRUE	MHS592	MHS355
7974	63266	Roseomonas_mucosa	non_contaminant	0.19153862395328128	TRUE	4553373	9106.746	13894.315269142238	TRUE	FALSE	TRUE	MHS592	MHS355
4679	33489	Paracoccus_contaminans	non_contaminant	0.1123914248153252	TRUE	4553373	9106.746	7354.767553635515	TRUE	FALSE	TRUE	MHS592	MHS355
973446	913064	Cutibacterium_acnes	non_contaminant	23.382556725962612	TRUE	4553373	9106.746	200524.75384731276	TRUE	TRUE	TRUE	MHS592	MHS355
5434	120007	Cutibacterium_modestum	non_contaminant	0.13052682249336978	TRUE	4553373	9106.746	26355.626916573714	TRUE	FALSE	TRUE	MHS592	MHS355
81905	441354	Corynebacterium_kefirresidentii	non_contaminant	1.967390393139391	TRUE	4553373	9106.746	96929.02382475586	TRUE	TRUE	TRUE	MHS592	MHS355
40368	346017	Corynebacterium_tuberculostearicum	non_contaminant	0.9696552761156332	TRUE	4553373	9106.746	75991.35849402192	TRUE	FALSE	TRUE	MHS592	MHS355
10274	262415	Corynebacterium_glucuronolyticum	non_contaminant	0.24678553078705945	TRUE	4553373	9106.746	57630.90350823445	TRUE	FALSE	TRUE	MHS592	MHS355
9466	20941	Corynebacterium_ureicelerivorans	non_contaminant	0.22737705221241045	TRUE	4553373	9106.746	4599.00825168507	TRUE	FALSE	TRUE	MHS592	MHS355
10634	121965	Micrococcus_luteus	non_contaminant	0.2554328727262595	TRUE	4553373	9106.746	26785.63781179359	TRUE	FALSE	TRUE	MHS592	MHS355
20959	444495	Staphylococcus_epidermidis	non_contaminant	0.5034434436213723	TRUE	4553373	9106.746	97618.84211989662	TRUE	TRUE	TRUE	MHS592	MHS355
20141	351639	Staphylococcus_hominis	non_contaminant	0.4837947611039677	TRUE	4553373	9106.746	77226.0475915327	TRUE	FALSE	TRUE	MHS592	MHS355
10833	279011	Staphylococcus_capitis	non_contaminant	0.2602129311870951	TRUE	4553373	9106.746	61275.67409917879	TRUE	TRUE	TRUE	MHS592	MHS355
2323721	2737356	Malassezia_globosa	non_contaminant	55.81669460638861	TRUE	4553373	9106.746	601171.0439711397	TRUE	TRUE	TRUE	MHS592	MHS355
347626	1602300	Malassezia_restricta	non_contaminant	8.350113580434332	TRUE	4553373	9106.746	351892.98131297395	TRUE	TRUE	TRUE	MHS592	MHS355
32911	861903	Malassezia_sympodialis	non_contaminant	0.7905351960028142	TRUE	4553373	9106.746	189288.90736603393	TRUE	TRUE	TRUE	MHS592	MHS355
7898	90787	Malassezia_furfur	non_contaminant	0.18971307398833906	TRUE	4553373	9106.746	19938.406100268967	TRUE	FALSE	TRUE	MHS592	MHS355
6645	95402	Malassezia_arunalokei	non_contaminant	0.15961551996106776	TRUE	4553373	9106.746	20951.94046259773	TRUE	TRUE	TRUE	MHS592	MHS355
