paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
1316713	773329	Cutibacterium_acnes	non_contaminant	52.21719632869185	TRUE	2796465	5592.93	276538.0578694888	TRUE	FALSE	TRUE	MHS507	MHS598
82676	142545	Cutibacterium_modestum	non_contaminant	3.2787015269621604	TRUE	2796465	5592.93	50973.2823403833	TRUE	FALSE	TRUE	MHS507	MHS598
41532	33509	Cutibacterium_avidum	non_contaminant	1.6470442669915388	TRUE	2796465	5592.93	11982.62806793577	TRUE	FALSE	TRUE	MHS507	MHS598
18260	208757	Cutibacterium_granulosum	non_contaminant	0.7241411036132499	TRUE	2796465	5592.93	74650.31745435756	TRUE	FALSE	TRUE	MHS507	MHS598
5495	105337	Corynebacterium_kefirresidentii	non_contaminant	0.21791650407200483	TRUE	2796465	5592.93	37667.912882871766	TRUE	FALSE	TRUE	MHS507	MHS598
3270	51961	Corynebacterium_tuberculostearicum	non_contaminant	0.12967915710927314	TRUE	2796465	5592.93	18580.95846005582	TRUE	TRUE	TRUE	MHS507	MHS598
46420	245566	Micrococcus_luteus	non_contaminant	1.8408888296674186	TRUE	2796465	5592.93	87813.00677820033	TRUE	FALSE	TRUE	MHS507	MHS598
5004	84043	Kocuria_rhizophila	non_contaminant	0.19844480188831887	TRUE	2796465	5592.93	30053.2994333918	TRUE	FALSE	TRUE	MHS507	MHS598
3752	12528	Brachybacterium_saurashtrense	non_contaminant	0.14879394418164918	TRUE	2796465	5592.93	4479.94164060698	TRUE	FALSE	TRUE	MHS507	MHS598
10115	216786	Kytococcus_sedentarius	non_contaminant	0.4011329278777669	TRUE	2796465	5592.93	77521.44224941131	TRUE	FALSE	TRUE	MHS507	MHS598
5489	149217	Dermacoccus_sp._PAMC28757	non_contaminant	0.21767856066446492	TRUE	2796465	5592.93	53359.1516432353	TRUE	FALSE	TRUE	MHS507	MHS598
3884	33363	Brevibacterium_sp._CS2	non_contaminant	0.1540286991475281	TRUE	2796465	5592.93	11930.419297219883	TRUE	FALSE	TRUE	MHS507	MHS598
57697	601652	Staphylococcus_epidermidis	non_contaminant	2.288103464138756	TRUE	2796465	5592.93	215147.3377996864	TRUE	TRUE	TRUE	MHS507	MHS598
4848	149631	Staphylococcus_capitis	non_contaminant	0.19225827329228015	TRUE	2796465	5592.93	53507.19569170364	TRUE	TRUE	TRUE	MHS507	MHS598
724	22306	Staphylococcus_hominis	non_contaminant	0.02871183784315405	FALSE	2796465	5592.93	7976.498901291452	TRUE	TRUE	TRUE	MHS507	MHS598
17	162	Staphylococcus_pettenkoferi	non_contaminant	6.741729880298603e-4	FALSE	2796465	5592.93	57.930279835435094	FALSE	TRUE	TRUE	MHS507	MHS598
4907	49724	Roseomonas_mucosa	non_contaminant	0.19459805013308967	TRUE	2796465	5592.93	17781.019966278855	TRUE	FALSE	TRUE	MHS507	MHS598
2995	90485	Chryseobacterium_taklimakanense	non_contaminant	0.1187734175970254	TRUE	2796465	5592.93	32356.922042650276	TRUE	FALSE	TRUE	MHS507	MHS598
816815	1525135	Malassezia_restricta	non_contaminant	32.39262407162414	TRUE	2796465	5592.93	545379.613190224	TRUE	FALSE	TRUE	MHS507	MHS598
77436	1438678	Malassezia_dermatis	non_contaminant	3.0708976177106035	TRUE	2796465	5592.93	514463.0810684203	TRUE	FALSE	TRUE	MHS507	MHS598
5955	61266	Malassezia_arunalokei	non_contaminant	0.23615883198340107	TRUE	2796465	5592.93	21908.37360739362	TRUE	FALSE	TRUE	MHS507	MHS598
4510	193259	Malassezia_globosa	non_contaminant	0.17885412800086295	TRUE	2796465	5592.93	69108.32068343427	TRUE	TRUE	TRUE	MHS507	MHS598
3062	4643	Malassezia_furfur	non_contaminant	0.12143045231455483	TRUE	2796465	5592.93	1660.3104276291676	FALSE	TRUE	TRUE	MHS507	MHS598
32	743	Malassezia_obtusa	non_contaminant	0.001269031506879737	FALSE	2796465	5592.93	265.69257973906343	FALSE	TRUE	TRUE	MHS507	MHS598
