paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
6471328	971887	Cutibacterium_acnes	non_contaminant	57.71684415190595	TRUE	11321179	22642.358	85846.80093831217	TRUE	TRUE	TRUE	MHS555	MHS438
904001	614025	Cutibacterium_modestum	non_contaminant	8.062654965127273	TRUE	11321179	22642.358	54236.842293545575	TRUE	TRUE	TRUE	MHS555	MHS438
15689	259411	Cutibacterium_granulosum	non_contaminant	0.13992793564153333	TRUE	11321179	22642.358	22913.77956306494	TRUE	FALSE	TRUE	MHS555	MHS438
16965	287030	Corynebacterium_kefirresidentii	non_contaminant	0.15130839621126987	TRUE	11321179	22642.358	25353.366464747178	TRUE	FALSE	TRUE	MHS555	MHS438
31113	496548	Staphylococcus_capitis	non_contaminant	0.27749237437790975	TRUE	11321179	22642.358	43860.09619669471	TRUE	TRUE	TRUE	MHS555	MHS438
11106	287246	Staphylococcus_epidermidis	non_contaminant	0.09905281746668806	FALSE	11321179	22642.358	25372.445749687377	TRUE	TRUE	TRUE	MHS555	MHS438
1981818	1697449	Malassezia_restricta	non_contaminant	17.67554984748756	TRUE	11321179	22642.358	149935.70899285312	TRUE	TRUE	TRUE	MHS555	MHS438
1672274	1118212	Malassezia_arunalokei	non_contaminant	14.914771409714417	TRUE	11321179	22642.358	98771.69153495408	TRUE	TRUE	TRUE	MHS555	MHS438
65555	1461325	Malassezia_sympodialis	non_contaminant	0.5846756211983375	TRUE	11321179	22642.358	129078.87067239197	TRUE	TRUE	TRUE	MHS555	MHS438
42351	1331835	Malassezia_globosa	non_contaminant	0.37772248086905336	TRUE	11321179	22642.358	117641.01601078827	TRUE	TRUE	TRUE	MHS555	MHS438
