feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	bacteria_eggnog_cat	bacteria_eggnog_desc
2Z7RS	972.5006544546619	-0.007876961009057217	0.19626487056455846	0.924823163099668	0.9828934547361589	S	Protein of unknown function (DUF2891)
2Z7U4	502.6765465103601	-0.06572235891195403	0.20579125050177235	0.4535250042223807	0.8075937648569097	S	succinate dehydrogenase
2Z7VY	2122.000198227211	-0.13542916238150793	0.2682437723736401	0.14063886909138684	0.5311732493782131	S	Psort location Cytoplasmic, score
2Z802	333.77395395331723	-0.5480670845886816	0.5511370704673666	0.0031138969341407427	0.0898277227710651	S	phage tail protein
2Z80V	552.6324079551144	-0.6791510425565811	1.067422922609744	0.003419263399372678	0.09029056574274841	E	histidine decarboxylase
2Z83I	3898.1085551951346	-0.03421072639830247	0.20449796342286725	0.6817166415394703	0.9102834336991613	S	phosphoenolpyruvate carboxykinase (diphosphate) activity
2Z89R	1833.2482143084585	-0.005699005960494748	0.19906556732273395	0.9451655178591261	0.9861674996828722	S	NA
2Z8P5	742.2827466897523	-0.07208875049053813	0.3067109065992374	0.28752484363743325	0.7083496147833261	S	Lantibiotic dehydratase, C terminus
2Z8UC	958.1047789332906	-0.11672675839287906	0.2526532196058919	0.1910496234238731	0.6000665148090035	S	NA
2Z90C	802.7834337753588	0.03108597480141672	0.18610449081533675	0.7173336052871868	0.9172103394197149	S	Protein of unknown function (DUF3710)
2Z980	174.3944652242913	-0.08859214409349495	0.2940343108120806	0.23476181227082196	0.6541838305351563	S	NA
2Z9GU	3506.3545050816665	-0.0814874593038419	0.22426934116810202	0.34688276158134157	0.7530898909390646	S	Carotene biosynthesis associated membrane protein
2Z9JM	153.2949127961798	0.04230652452905232	0.20388663043147537	0.6167058123865614	0.8800454528045545	S	NAD-specific glutamate dehydrogenase
2Z9UW	1452.9211801067017	-0.10227132258694871	0.26257755243278846	0.21961445896043297	0.6352139730691004	S	NA
2ZAAY	63.18305139358396	0.05423855342689486	0.22578406495374506	0.4984544185203004	0.8237044288826807	S	NA
2ZAIR	2299.011138558044	-0.10377721503506959	0.22876230284323032	0.2537631340959234	0.6738350678388196	S	NA
2ZAQK	1463.4919131642343	-0.05077686402664227	0.20982172258703416	0.5469940637737444	0.8429922393585524	S	NA
2ZARS	80.48790330616936	-1.177620138660415	1.2308445303521611	9.936236929647812e-4	0.05061455308295077	S	NA
2ZAV8	898.1437596086081	-0.019384008684318946	0.19799213189776418	0.8166872706811326	0.955594729324894	S	EcsC protein family
2ZAVY	105.43619931923054	-0.5291393485003982	0.6378153275120217	0.0045420563537904414	0.10125462213084058	S	NA
2ZBEI	88.72544997272479	0.030008463618718107	0.2002455259699966	0.7207872031438693	0.9181874615658489	S	NA
2ZBU7	1083.433883549472	0.00646447330830414	0.18650650236077443	0.9391855733991226	0.9860292094704276	S	Protein of unknown function (DUF3027)
2ZC43	2632.9211936595416	-0.14987049520149837	0.30233958821963824	0.1040599263632573	0.45858917619506323	S	NA
2ZCCT	541.584774090977	-0.026887688010144194	0.2072785026416801	0.7427658398077802	0.9269958775517497	S	Glyoxalase-like domain
2ZCFK	1102.4163896140974	-0.0435340205742908	0.17405118936569358	0.6143689683667573	0.8780816842646069	S	Protein of unknown function (DUF3071)
2ZCGZ	420.6149272603285	-0.08666280554411482	0.24731423411728942	0.29067720709528805	0.7101894769225606	S	NA
2ZDVV	262.1685906767931	-0.0949954352876873	0.22875456020355214	0.2845222323796063	0.7028468118782707	S	Protein of unknown function (DUF2530)
2ZERP	281.79444236344887	-0.05371205478938454	0.23080724860260082	0.4930435838400559	0.8237044288826807	S	NA
2ZFXT	57.142664811843105	-1.6342901510678045	1.2167046092367406	3.3868286424217135e-4	0.03641836916674643	H	NA
2ZGCU	558.849748204108	-0.17637421514064439	0.2678122365771498	0.08684727201614582	0.42622536017028356	S	NA
2ZGWI	458.3384606824215	-0.11587092681502793	0.229089885561224	0.21692332320316127	0.6348248935933856	S	NA
2ZH8X	103.17647866478207	0.12854841002177178	0.2196700234021381	0.19091466527510326	0.6000665148090035	S	NA
2ZHDW	50.24517559691147	-0.08386383933861538	0.23664571295366055	0.3177446025056654	0.7334384138656934	S	NA
2ZICA	1015.138605643946	-0.04134445415389269	0.20025659874918322	0.6272950752169347	0.8867961364004908	S	NA
2ZJ01	979.9089077202817	-0.010694368227392238	0.19103081572925135	0.8991373866051523	0.9782218147649779	S	NA
2ZJ24	605.7737623163594	-0.33848215221337774	0.4116132524663622	0.013245068310020475	0.16168464227499255	S	NA
2ZJ86	58.93439534996083	-0.046934745235964075	0.19767481278696894	0.5863705703522104	0.865491778614806	S	NA
2ZK5V	248.7081459093169	-0.14560479330400106	0.2697269432875643	0.12354725959433846	0.5086585372487629	S	NA
2ZNE6	69.717916160687	0.029692167964283273	0.2609322455320601	0.6426445129522254	0.8912967123595064	S	NA
2ZNZ6	552.7274226692833	-0.11916095937926392	0.2421622439731665	0.19536407770093647	0.6045382883968763	S	NA
2ZPNR	1336.9647700072078	-0.21246875682504568	0.2774900035141749	0.055407952424699106	0.33844299211277135	S	NA
2ZRSZ	50.16738626696453	0.020597847707255482	0.21628248371944866	0.7927333417822618	0.9462703264937492	S	NA
2ZS8K	192.20733555395205	0.06974805564944307	0.2278181118645287	0.4002114185848278	0.7943605802152904	S	Acyl-CoA carboxylase epsilon subunit
2ZSJ3	667.5135001084989	-0.08311387758238692	0.20804390112266394	0.35820160873228074	0.7693261903349832	S	NA
2ZTVJ	588.4592817840663	-0.17811057121159451	0.2568172330714613	0.08934836651391041	0.4320868094905509	S	Protein of unknown function (DUF3618)
2ZVAX	684.281960477087	-0.18395533964137714	0.25142256122524176	0.0854052851029795	0.42622536017028356	S	NA
2ZVJF	795.7951687745698	-0.12372898212942554	0.23936456248465252	0.18709565149133872	0.5941218640788021	S	NA
2ZW25	482.0989509956868	-0.033911029592340866	0.21025335023020222	0.6784940034809485	0.9073058071420437	S	Protein of unknown function (DUF3090)
2ZWGX	517.2184538470402	-0.05029195545699641	0.21175941211035962	0.5480099195432591	0.8431185175328544	S	Protein of unknown function (DUF3145)
2ZWWZ	768.7064027722042	-0.22280399217649813	0.328484806609415	0.043235233794700866	0.2960075182648434	S	NA
3051Q	110.76689018917871	-0.17471755097132186	0.47090777239180254	0.058902883240111954	0.3484610697829277	S	NA
3062Y	804.5368374790543	-0.08361759412431857	0.2262385634632965	0.33438273172924976	0.745739953616476	S	NA
3067W	721.3357191809888	0.006453280450572713	0.20266805844647062	0.9372784171497159	0.9860292094704276	S	NA
306ST	54.59532863817452	-0.031071143122217145	0.26289545708744605	0.6260909007386821	0.8858313982587546	S	Relaxase/Mobilisation nuclease domain
309I5	118.89495755105915	0.04290309517053299	0.20271995097269618	0.6131252136331371	0.8776765000167381	S	Psort location CytoplasmicMembrane, score 9.99
30D1S	166.1792259754771	-0.16042225690626244	0.37271192573498507	0.07912654217517197	0.4085969465994756	S	NA
30DSN	310.31763211697	0.12170825422878832	0.2342213879185446	0.19676017256419093	0.605517837453436	S	NA
30HKY	169.69200730993484	-0.08724893494182473	0.23311341454891066	0.3088189874010983	0.7239741858312663	S	NA
30TN1	1071.9977019449477	-0.010870781845068034	0.19703816464720467	0.896312212553429	0.9775932854574826	S	NA
30TU7	532.2106361458362	-0.001907660910758543	0.19728305783161393	0.9817050481762445	0.9964224475658939	S	NA
30U67	86.17837293856306	0.43718966403070614	0.5429959322007109	0.0070227659020582695	0.12585898106825996	S	NA
30UAY	928.2654820482016	-0.06319121019154704	0.21374428823521405	0.45971415485247696	0.8112500244837428	S	succinate dehydrogenase
30WW9	512.991496891192	-0.017139357638571464	0.21737003474713795	0.8254247489940573	0.9561954633467279	S	Domain of unknown function (DUF929)
3161G	364.57998493645863	-0.1564676269435794	0.21884012911386888	0.13291418512929168	0.5232455150562645	S	Protein of unknown function (DUF2469)
318WM	692.2719694034629	-0.2298092025532747	0.2700743025722191	0.04667919752430981	0.309464825897466	S	Protein of unknown function (DUF3000)
31D67	735.8342636646413	-0.059220352953826695	0.2103449629009223	0.489002433381868	0.8237044288826807	S	Protein of unknown function (DUF3043)
31GEE	341.44060713321807	0.0024242422110018727	0.18410860045276145	0.9772030031606582	0.9946860903876699	K	RNA polymerase-binding protein
31GJC	1143.3270420505355	-0.8301626612575632	0.7309317426045778	0.0010700842774190613	0.05286794754383902	S	Domain of unknown function (DUF4192)
31HT6	133.78887005049964	-0.008469551677052703	0.20449082903097743	0.9173015759845343	0.9796126031229009	S	NA
31JVT	184.8277606145631	0.013481736120953745	0.19966470616869492	0.8709139051142492	0.9749115851493247	S	Protein of unknown function (DUF3046)
31K3Y	1072.3167691298613	0.049484097897862636	0.20494369879854601	0.5617063679118979	0.8491597907129973	S	Domain of unknown function (DUF4191)
31KMU	1618.8420219055156	-0.1025636892490398	0.22760240576986462	0.2591324048822106	0.6777711868610634	S	NA
31RF6	643.5513997255764	-0.23710766209207487	0.34976417070753296	0.03606326788993628	0.27195397535090254	S	maleylpyruvate isomerase
31WTB	34.6581192383736	0.10613761840138683	0.23553996716615627	0.23835523069151662	0.6555715842620312	S	Mitochondrial domain of unknown function (DUF1713)
31X1U	726.0994067797037	-0.058481573384972105	0.19638713155051515	0.5060248050673333	0.8244325701097016	S	NA
31XN3	289.9229492924847	-0.0026586111040093684	0.18929157797329707	0.9748801172639464	0.9944647624768382	D	involved in cell division
31XWG	510.97997598836594	-0.23471149763147556	0.30785209062755414	0.03967723608553117	0.28677410123663405	S	NA
31XX4	38.439140085484	-0.011115067161115344	0.19605579467189418	0.8942404085405862	0.9775932854574826	S	NA
31XZ9	269.184120721361	-0.18545685573239776	0.2720974201521227	0.07684510069646357	0.4002075329718957	S	NA
31Y1M	89.63636450188312	0.009849407976896677	0.2506893531412629	0.878193490443762	0.9760058829082633	S	Protein of unknown function (DUF3052)
31YCZ	480.6522633677172	-0.20781251414115345	0.30445386134339525	0.053626408135592135	0.3323019460063133	S	NA
31YKI	992.0309983949978	-0.07265451824028961	0.21267148920976967	0.40665517662003653	0.8010405849799858	S	NA
321E0	1102.2666612922797	-0.12803558762466608	0.2266808780792602	0.18770047749454893	0.5941218640788021	S	NA
3220C	52.343513822509365	-0.16427604017210642	0.2923341570967538	0.09078917389806919	0.43367488987210784	S	NA
324T6	517.1912116512945	-0.028456211232261316	0.21289199727508823	0.723220566529553	0.9187263346879937	S	NA
324VA	97.62300290394204	-0.10013924907476324	0.23960031463448517	0.2524613479833118	0.6727537370653819	S	NA
326DW	63.50390181326791	-0.1450380715350211	0.3248291961937048	0.10369826847184795	0.45858917619506323	S	NA
328S9	337.6803439558152	0.07966400611204905	0.21842841232642346	0.36356254362902124	0.7727817787835475	S	NA
329W6	20.8723396810648	0.11489998044719629	0.22063847274796136	0.22713963952481714	0.6457406859274739	S	NA
32CAS	21.49940425166818	0.11444426053261571	0.23853654979192898	0.21117958148707838	0.6287829764117618	S	NA
32EJP	143.66198555007563	-0.30959133550577494	0.5625038333087579	0.018836156396808162	0.19788789593888118	S	NA
32EQ4	525.1140220376255	-0.0807282807829229	0.2719813224045027	0.2837292514411066	0.7018363621574328	S	NA
32FEI	1260.2665497248495	0.02915510814612047	0.2156890501864291	0.7137386149177294	0.9171708307842026	S	NA
32FSI	636.1896391560433	-0.38180149356365906	0.3363314422063562	0.008020618684264165	0.12861132416521837	S	tRNA adenosine
32HK7	1338.0399388289927	-0.15566560550339106	0.25752286798136315	0.11595540992937234	0.4850491747160015	S	NA
32QWD	125.77368679663876	-0.10214194133777316	0.23354847276894308	0.2534322875288637	0.6738350678388196	S	NA
32REF	697.2294335441583	0.023422905798455653	0.1951647883509339	0.7813410845963418	0.941523732789791	S	Suppressor of fused protein (SUFU)
32RKK	966.2916371576036	-0.06759092758090751	0.21953541073243818	0.42546010846143584	0.8051317740768232	S	pathogenesis
32RMG	95.73368870361497	0.10938474101618592	0.3541634399933305	0.15013299116395126	0.5445299758882994	S	Arsenical resistance operon trans-acting repressor arsD
32RMN	267.06847134482905	-0.34360905897974536	0.40952237483734666	0.012604779323481814	0.1589071489884466	S	NA
32RNQ	348.7720065645707	-0.03804281236216239	0.19502928828277122	0.6568855701258881	0.8983080653749893	S	Domain of unknown function (DUF4193)
32RR4	437.4084831606333	-0.06885567592243298	0.22749098478360033	0.4056409979784558	0.8009862357173696	S	Protein of unknown function (DUF3499)
32RRE	37.611784784490936	-0.14588541281463638	0.3517046730352693	0.09688226300434337	0.44497682606014993	S	Protein of unknown function (DUF3040)
32RS7	558.1579843669008	-0.041073683263356545	0.19380867856701184	0.6333539404852402	0.8879165005119927	S	NA
32RSG	442.8484079143402	-0.07242855073292606	0.1955078668121192	0.42101691969794097	0.8040607937407808	K	Transcription factor WhiB
32RUD	495.0273494632666	-0.13401880346644227	0.1997469249007525	0.17927997258203107	0.5862679604292537	S	Protein of unknown function (DUF2871)
32RUK	345.4031441499879	-0.006341868467344076	0.16336315408575924	0.9394958675870205	0.9860292094704276	K	Acts as a transcriptional regulator. Probably redox- responsive. The apo- but not holo-form probably binds DNA
32RUP	140.70169806653644	0.02125650962649006	0.22224717138745637	0.7802001724012216	0.941523732789791	H	NA
32S2G	643.49489648009	-0.15972488120557796	0.32759091269655116	0.08675574181834621	0.42622536017028356	S	NA
32SFN	443.66660548326263	-0.07388214502676342	0.20110247840983894	0.41041800018977037	0.8021848059308523	S	Protein of unknown function (DUF3151)
32SI2	338.9531695834669	-0.652478980442649	0.40289128899676646	5.719855236914313e-4	0.03734248347528345	K	Binds to RNA polymerase (RNAP), stimulating transcription from principal, but not alternative sigma factor promoters
32SM3	494.6741828969725	-0.11406477128724393	0.22894220933730394	0.2221309479709495	0.6394572801431428	S	Protein of unknown function (DUF3515)
32SMG	492.5365486063433	-0.07235861906770055	0.20773890060201844	0.4135821962313109	0.8021848059308523	S	Family of unknown function (DUF5318)
32SNH	906.4442005453592	0.012111059718965233	0.2008527634346669	0.8834793557562949	0.9775932854574826	S	NA
32SQA	167.72320537943142	-0.011417091633246081	0.19203266732553348	0.8922224287000524	0.9775932854574826	K	positive regulation of growth
32SVJ	240.28263123115477	0.005660546377279203	0.18516894915692145	0.9467855371681843	0.9861674996828722	S	Protein of unknown function (DUF3263)
32TCV	381.1783275757992	-0.3114856102460144	0.2919500247927313	0.017453983716207485	0.18879220256347504	K	4 iron, 4 sulfur cluster binding
32TPU	442.7298221185183	-0.13648224054802488	0.23313191936043268	0.16434742568841956	0.5672553354623995	S	Protein of unknown function (DUF3052)
32TTF	387.5591376129192	-0.017588901236809576	0.21353763670174383	0.8241202256386478	0.9561954633467279	S	Domain of unknown function (DUF4234)
32TTI	483.6667091340344	0.02056570349730657	0.17209099361834282	0.8087959258625106	0.9514021573208941	C	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
32TUF	623.9683351133099	0.028103028856960196	0.1874717718639152	0.7426246411738732	0.9269958775517497	S	NA
32V40	93.96532929806975	0.0580697388536595	0.23621908760307916	0.45428117416306574	0.8078073797374359	S	NA
32W9Y	5746.772495319715	-0.06686718531965388	0.22495383289263438	0.42100764034130855	0.8040607937407808	S	NA
32WI4	2554.1895220807137	-0.3839451446277126	0.3995483174417675	0.008520925063594528	0.13087491358663098	S	NA
32WRF	607.8198143657356	-0.03824617176942008	0.19390006207120558	0.6557991223965658	0.8983080653749893	S	LytR cell envelope-related transcriptional attenuator
32Y38	529.2927245068382	-0.008364957763344023	0.20813547017513062	0.9172198331430762	0.9796126031229009	S	NA
32Y97	151.28791401516818	-0.29062248296366344	0.2869236731730063	0.022314589662071067	0.2174268365806693	S	Protein of unknown function (DUF3117)
32Y9G	616.8967042819504	-0.10179934230634621	0.21648545726862425	0.27323605020390845	0.6879827820561221	S	NA
32YG5	287.2185351659088	-0.11911239069789245	0.2603029874336103	0.17861107404357918	0.585127317834521	S	NA
