feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	bacteria_eggnog_cat	bacteria_eggnog_desc
2Z7SI	343.19037344841644	1.1100248785129265	0.69371171135733245	0.05773640896054746	0.13148565009374674	S	Protein of unknown function (DUF3388)
2Z7U4	475.22914263595464	0.360604704777892	0.7933432716011393	0.5665742356333717	0.6871966365773845	S	succinate dehydrogenase
2Z88M	530.1385271212579	0.5955721037221153	0.6885152899779754	0.3061348106486359	0.4533698423577173	S	NA
2Z8XT	233.61176282383957	1.1885609844875662	0.7128220577562862	0.04577651918480051	0.11211313973800455	S	YwhD family
2Z90C	619.3058874886575	0.49870468240312643	0.762465134806728	0.41915185920442144	0.563920462883487	S	Protein of unknown function (DUF3710)
2Z9JM	70.57589209911598	0.9075036061571851	0.6998197017783857	0.1228070497254184	0.22964072297545401	S	NAD-specific glutamate dehydrogenase
2Z9XI	341.15780427806715	-0.11109355430919653	0.6539047192681565	0.8435004188138767	0.8968776143326905	S	Nuclease-related domain
2ZAV8	411.4004832866681	2.903489188121866	1.0817067134499494	1.4281682863376215e-4	0.001276552614123856	S	EcsC protein family
2ZBU7	748.19485241008	0.7198014052543853	0.7975884582412086	0.25473561075073475	0.3949756943289318	S	Protein of unknown function (DUF3027)
2ZBVG	157.93615686890882	0.4818345835935986	0.7368921231278189	0.4265194456391379	0.5684903174616937	S	Protein of unknown function (DUF2992)
2ZBVN	155.99526228670905	1.4818168174844375	0.6464474821951457	0.007875392629290243	0.02922666241197854	S	Belongs to the UPF0403 family
2ZCFK	967.3172471361954	0.3066295646477688	0.7770362325945473	0.622524992277133	0.7313985409047056	S	Protein of unknown function (DUF3071)
2ZF80	137.9398639573001	1.6190848685056318	0.7647075876550168	0.009145228683420476	0.03224799388569035	S	NA
2ZFSE	115.1342607199305	3.074918191983043	0.7671321656000404	9.355654304695538e-7	2.406329320428308e-5	S	Family of unknown function
2ZFWE	208.78520537652759	1.017892684058405	0.690869796520463	0.08101924984198336	0.16990727574775646	S	NA
2ZGBU	289.8013675183355	1.0090971227213514	0.7212946389130959	0.09216036671913773	0.18548732035877089	S	NA
2ZH0T	121.98361707010082	0.7743198334969162	0.695876409415357	0.1863481242728415	0.3138231770348662	S	Family of unknown function (DUF5327)
2ZH8X	91.61986037116223	0.5040652842443609	0.7915214016878103	0.4228577955062345	0.5671612609972424	S	NA
2ZJ01	1309.0686030280501	6.054819733595648	0.8686311785062704	1.9598790413832947e-14	1.1426094811264608e-11	S	NA
2ZR52	150.41533455125227	1.6575482794838055	0.7454279741303256	0.006746041278246202	0.026182809777533116	S	Putative zincin peptidase
301E5	195.65185181640595	0.8874260505712066	0.6833121042527179	0.12552146760550056	0.2325604309767166	S	biosynthesis protein
302A8	214.93174432732528	0.490549909513688	0.7870058753682995	0.4341156862606024	0.5752032842952981	S	NA
302WR	190.12340084429476	2.9440768447429484	0.8091302789051519	5.542850493473177e-6	1.0098380742796445e-4	S	NA
3037F	55.98711927623189	0.21011497776657687	0.7684562914104868	0.7344085932347958	0.8202302870802414	S	NA
3042F	27.051986355476426	1.7413766170624925	0.770205873412712	0.005258379854180781	0.021239968510305282	S	NA
3044Z	66.0021385862404	1.7838914786185887	0.6541508567882767	0.0014903644256597625	0.008248884115439635	S	antibacterial protein
3045R	62.48231903842759	2.2630079148999744	0.7737550730519576	3.033867220986991e-4	0.0023171326504394093	S	NA
3050P	364.092423943125	0.09944033661006543	0.6905092130705985	0.8645383312785009	0.908154679523182	S	NA
3051Q	1031.7949516248007	1.6643349522051796	0.6888259261527222	0.004235634145587795	0.018296872518786846	S	NA
3052M	289.3346963549228	0.2641874577708059	0.7662508560485892	0.6692654655686253	0.7690836394740641	S	NA
3052N	212.3236093024383	0.6692383249341692	0.7614747326201907	0.2782670014966332	0.42357614065936594	S	NA
3053D	227.83068773914897	0.45121774035791407	0.7808228392321367	0.47008835714473335	0.6045474534162785	S	ABC-2 family transporter protein
3054N	205.82135172013218	1.1133748985486236	0.6854968107116338	0.05510342527064407	0.12731293368342997	S	NA
3054P	248.7960746511766	1.0042014511686759	0.6861453144754703	0.08382108766796217	0.17390638473459766	S	Protein of unknown function (DUF2750)
3056J	386.59513404258803	2.7603958132367716	0.7080165255552886	3.059165485023819e-6	6.446361967839349e-5	S	NA
3056Q	173.96148233228075	1.3505456996707776	0.853396072844432	0.039633975060760857	0.10164196830098349	S	NA
3056X	178.95112532877968	-0.06887298237512932	0.717222238336257	0.9080607260020287	0.9383615071220337	S	NA
