feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	fungi_eggnog_cat	fungi_eggnog_desc
3NTVF	51.102612445663624	0.25679857075367407	0.5969060031654178	0.551742765829489	0.7148093623256736	L	Dna repair helicase rad25
3NTVI	45.96653469686479	1.2455598111777317	0.5312841931411523	0.0031885888148264242	0.06224679903726367	I	cytomegalovirus gh-receptor family protein
3NTVK	225.34742439231152	-0.2888482755632751	0.538146034435219	0.4904284329519105	0.6655511937685038	I	Cral trio domain protein
3NTVM	47.816335892244325	0.31639384216736466	0.5490891787484751	0.45358037311792493	0.6370687211635506	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate
3NTVQ	55.203347176084314	0.7283522445386356	0.48668905016259667	0.06872005979204242	0.24025266732635076	S	mRNA processing protein
3NTVR	30.98471718479292	0.7510910402824564	0.5707333785771006	0.0813012413773944	0.2588954424003552	F	Golgi to endosome transport protein
3NTVW	19.43777898530149	0.6024716380711646	0.46287711320518354	0.12069269430819671	0.31847558379551977	U	snare protein
3NTVY	48.07150211986154	0.8248458899293719	0.5493045137803866	0.052485635354420114	0.20854911747021798	G	Fructose-2,6-bisphosphatase
3NTVZ	31.00558294594012	0.9909237952230561	0.58125791359242	0.023114801290102262	0.1455950937506845	E	dioxygenase
3NTW3	216.3554796103156	0.8094512048493494	0.5077385617609635	0.04823509667078304	0.20192779104483746	T	transporter
3NTW4	49.77826944056385	0.7299724497352877	0.5238118328716598	0.0791868488316616	0.25448288944571823	H	Thiamine biosynthetic bifunctional
3NTW5	124.42742850180326	0.700349316540458	0.5629012132712884	0.10205170865659419	0.29404570416678305	B	histone deacetylase
3NTW8	137.34149248860362	1.051378632133237	0.585803086110731	0.016416161807403757	0.12760505898050303	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
3NTW9	274.15848443575777	-0.3586568732379185	0.39561236465131216	0.3043251988626018	0.5167445164911709	J	Belongs to the universal ribosomal protein uL5 family
3NTWB	16.193968543840207	0.4509585786545894	0.5815546646824274	0.2948835799278772	0.5093925878581701	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs
3NTWD	29.315153078833855	0.8794542706709199	0.5932031873598828	0.044418711364432296	0.19330395427709454	T	serine threonine-protein kinase
3NTWF	54.61231172040873	0.6827485983587188	0.5828587843532761	0.11482585757957615	0.3103283687857244	B	histone deacetylase
