feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	fungi_eggnog_cat	fungi_eggnog_desc
3NTVF	43.89449786600288	0.8742918365529235	0.5492498228199008	0.08231242565726629	0.15134715603084498	L	Dna repair helicase rad25
3NTVI	37.1365870634982	1.7086067710785962	0.560303453268759	8.275886427477833e-4	0.005138931381633854	I	cytomegalovirus gh-receptor family protein
3NTVK	195.58147534719748	-0.28528500590726735	0.6119691779774064	0.6030023465635306	0.6980780006381782	I	Cral trio domain protein
3NTVM	38.54521680816816	1.3586253350058883	0.6064456114748283	0.012544423415828062	0.03672415337817042	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate
3NTVQ	52.81584406794538	1.8697657155890974	0.5422094412341418	1.7117510136356966e-4	0.0017884847035645357	S	mRNA processing protein
3NTVR	27.30126007206708	1.3216212497577748	0.5889804402721546	0.012972506360783976	0.03772557603582137	F	Golgi to endosome transport protein
3NTVW	15.490032555032014	1.110233789753407	0.482698353749573	0.013885338739425908	0.0394993056636374	U	snare protein
3NTVY	43.93148637282304	1.5621914609000376	0.45948217576199507	2.9977106035231006e-4	0.0024993699661087746	G	Fructose-2,6-bisphosphatase
3NTVZ	28.867879981825013	1.8638821044323792	0.5493005125703999	2.1017839555284823e-4	0.0020088983410879173	E	dioxygenase
3NTW3	208.3952487806436	1.3883647990059593	0.5054820338729479	0.003088058722211076	0.013458651650278219	T	transporter
3NTW4	45.96072403548552	1.8420050405160457	0.6046473673618161	6.948263764045233e-4	0.004521225523111269	H	Thiamine biosynthetic bifunctional
3NTW5	115.2620263857945	1.4858828824845707	0.4285212420051389	2.5483949699915784e-4	0.0022592752552268707	B	histone deacetylase
3NTW8	125.11383233809708	2.481305538355511	0.6366258114432556	1.195801599925782e-5	2.7071619553875343e-4	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
3NTW9	269.8354581674554	-0.9074673176709076	0.3961695428916354	0.01661089905630464	0.044939029812077286	J	Belongs to the universal ribosomal protein uL5 family
3NTWB	10.567549514366343	0.5117342979148668	0.5926019062005065	0.3387915491768216	0.44842080808625184	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs
3NTWD	25.145208243701443	1.6175581804614334	0.588876770683776	0.002353809718503834	0.010993437940290111	T	serine threonine-protein kinase
3NTWE	649.4306297632162	1.0892849887064096	0.5084126606870166	0.0209384963746438	0.054088350381409495	C	Belongs to the mitochondrial carrier (TC 2.A.29) family
3NTWF	50.96700620449164	1.426004231278614	0.6673695965265909	0.014737093495525055	0.04134502994441625	B	histone deacetylase
3NTWG	35.665318398637275	1.8922789189044842	0.6659487658139958	0.0012031265006769223	0.00664778371560469	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation
3NTWH	37.03874443239403	0.6623355537863544	0.6429365122131384	0.2444986126636236	0.35035845155314854	J	Belongs to the universal ribosomal protein uS5 family
3NTWM	148.1435131457479	0.9529603023400082	0.5966352024465729	0.07626792164031443	0.14240766049066123	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis
3NTWN	28.208906180432376	0.698214390665615	0.5955268348238035	0.19347374563982425	0.29281541819212026	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment
3NTWS	52.10564658145042	0.43053446454462796	0.4627012122712116	0.32278078016506023	0.4321418247795057	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit
3NTWU	43.9704010124898	1.2648542763199586	0.5214547351437026	0.008653890947468303	0.028211684488746665	T	serine threonine-protein phosphatase
3NTWW	20.39506214784051	1.100393132815333	0.6122955044738787	0.04478327685893857	0.09444235296503214	S	Mitochondrial protein
3NTWY	42.315263778195536	2.1264965396599473	0.524310560791651	1.1149157657504317e-5	2.5886480711971235e-4	T	STE STE20 PAKA protein kinase
3NTX1	94.46829581868393	1.9080377974166705	0.6891000272419665	0.0014452008399280162	0.007598959255105376	K	phd transcription factor
3NTX6	85.0768265444386	0.5904334716447055	0.6346323131159166	0.29488677245596195	0.40273601935753495	UY	Nuclear pore complex
3NTX7	84.86003128085085	1.5811535803976695	0.6112558473168999	0.0038816168937377557	0.01577814348327317	UY	Importin 11
