paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
180224	158054	Roseomonas_mucosa	non_contaminant	56.453724760526505	TRUE	474366	4743.66	333189.9841051003	TRUE	TRUE	SMT029_T3_Ac
19269	21534	Roseomonas_sp._FDAARGOS_362	non_contaminant	6.035859943240551	TRUE	474366	4743.66	45395.32765839036	TRUE	TRUE	SMT029_T3_Ac
13386	17456	Roseomonas_gilardii	non_contaminant	4.1930573044900115	TRUE	474366	4743.66	36798.59011817879	TRUE	TRUE	SMT029_T3_Ac
5330	15571	Paracoccus_contaminans	non_contaminant	1.6695798171919733	TRUE	474366	4743.66	32824.865188483156	TRUE	TRUE	SMT029_T3_Ac
7199	65249	Moraxella_osloensis	non_contaminant	2.2550291001810536	TRUE	474366	4743.66	137549.90872027085	TRUE	TRUE	SMT029_T3_Ac
1593	7680	Ralstonia_pickettii	non_contaminant	0.49899449320578115	TRUE	474366	4743.66	16190.030482791768	TRUE	TRUE	SMT029_T3_Ac
11818	94283	Staphylococcus_epidermidis	non_contaminant	3.701893861083441	TRUE	474366	4743.66	198755.81302201253	TRUE	TRUE	SMT029_T3_Ac
3879	33698	Staphylococcus_hominis	non_contaminant	1.2150656868457157	TRUE	474366	4743.66	71037.97489702044	TRUE	TRUE	SMT029_T3_Ac
2238	25020	Staphylococcus_capitis	non_contaminant	0.7010355780254478	TRUE	474366	4743.66	52744.08368222006	TRUE	TRUE	SMT029_T3_Ac
40988	217700	Cutibacterium_acnes	non_contaminant	12.839162766803867	TRUE	474366	4743.66	458928.3380343448	TRUE	TRUE	SMT029_T3_Ac
1792	6098	Corynebacterium_tuberculostearicum	non_contaminant	0.5613296496075078	TRUE	474366	4743.66	12855.052849487527	TRUE	TRUE	SMT029_T3_Ac
2784	25404	Dermacoccus_sp._PAMC28757	non_contaminant	0.8720657056402353	TRUE	474366	4743.66	53553.58520635965	TRUE	TRUE	SMT029_T3_Ac
652	6969	Dermacoccus_nishinomiyaensis	non_contaminant	0.2042337787634459	TRUE	474366	4743.66	14691.187817002061	TRUE	TRUE	SMT029_T3_Ac
20660	167708	Malassezia_globosa	non_contaminant	6.4715795540687004	TRUE	474366	4743.66	353541.35836042213	TRUE	TRUE	SMT029_T3_Ac
6809	50899	Malassezia_restricta	non_contaminant	2.1328647233133484	TRUE	474366	4743.66	107299.00540932528	TRUE	TRUE	SMT029_T3_Ac
621	6253	Malassezia_furfur	non_contaminant	0.1945232770124232	TRUE	474366	4743.66	13181.804766783454	TRUE	TRUE	SMT029_T3_Ac
