paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
3215	27436	Moraxella_osloensis	non_contaminant	2.862561435999715	TRUE	168594	1685.9399999999998	162734.14237754606	TRUE	TRUE	SMT028_T3_Tw
286	1853	Acinetobacter_guillouiae	non_contaminant	0.2546477669349669	TRUE	168594	1685.9399999999998	10990.901218311446	TRUE	TRUE	SMT028_T3_Tw
407	4129	Haemophilus_parainfluenzae	non_contaminant	0.3623833606382221	TRUE	168594	1685.9399999999998	24490.788521536946	TRUE	TRUE	SMT028_T3_Tw
3399	25106	Roseomonas_mucosa	non_contaminant	3.0263907685732603	TRUE	168594	1685.9399999999998	148913.95897837408	TRUE	TRUE	SMT028_T3_Tw
873	7637	Roseomonas_sp._FDAARGOS_362	non_contaminant	0.7772989529168745	TRUE	168594	1685.9399999999998	45298.17193968943	TRUE	TRUE	SMT028_T3_Tw
380	2215	Roseomonas_gilardii	non_contaminant	0.3383431868366693	TRUE	168594	1685.9399999999998	13138.071342989668	TRUE	TRUE	SMT028_T3_Tw
191	1815	Sphingomonas_melonis	non_contaminant	0.17006197022579958	TRUE	168594	1685.9399999999998	10765.507669312075	TRUE	TRUE	SMT028_T3_Tw
2700	13830	Ralstonia_pickettii	non_contaminant	2.404017380155282	TRUE	168594	1685.9399999999998	82031.38901740276	TRUE	TRUE	SMT028_T3_Tw
293	2946	Cupriavidus_basilensis	non_contaminant	0.26088040458722134	TRUE	168594	1685.9399999999998	17473.93145663547	TRUE	TRUE	SMT028_T3_Tw
274	2022	Burkholderia_contaminans	non_contaminant	0.24396324524538784	TRUE	168594	1685.9399999999998	11993.309370440229	TRUE	TRUE	SMT028_T3_Tw
258	2089	Herbaspirillum_huttiense	non_contaminant	0.22971721632594916	TRUE	168594	1685.9399999999998	12390.713785781227	TRUE	TRUE	SMT028_T3_Tw
43606	265343	Cutibacterium_acnes	non_contaminant	38.82577106631526	TRUE	168594	1685.9399999999998	1573857.9071615834	TRUE	TRUE	SMT028_T3_Tw
541	3459	Cutibacterium_modestum	non_contaminant	0.4816938528385213	TRUE	168594	1685.9399999999998	20516.74436812698	TRUE	TRUE	SMT028_T3_Tw
2203	8979	Corynebacterium_tuberculostearicum	non_contaminant	1.9615001068452167	TRUE	168594	1685.9399999999998	53258.12306487776	TRUE	TRUE	SMT028_T3_Tw
1686	4165	Corynebacterium_jeikeium	non_contaminant	1.5011752973858536	TRUE	168594	1685.9399999999998	24704.31925216793	TRUE	TRUE	SMT028_T3_Tw
1276	4603	Corynebacterium_kefirresidentii	non_contaminant	1.1361208063252368	TRUE	168594	1685.9399999999998	27302.276474844894	TRUE	TRUE	SMT028_T3_Tw
1009	4991	Corynebacterium_ureicelerivorans	non_contaminant	0.8983901987321035	TRUE	168594	1685.9399999999998	29603.663238312158	TRUE	TRUE	SMT028_T3_Tw
336	2394	Micrococcus_luteus	non_contaminant	0.2991666073082129	TRUE	168594	1685.9399999999998	14199.79358696039	TRUE	TRUE	SMT028_T3_Tw
418	5837	Dermacoccus_sp._PAMC28757	non_contaminant	0.3721775055203362	TRUE	168594	1685.9399999999998	34621.63540814027	TRUE	TRUE	SMT028_T3_Tw
271	3707	Dermacoccus_nishinomiyaensis	non_contaminant	0.24129211482299312	TRUE	168594	1685.9399999999998	21987.733845807088	TRUE	TRUE	SMT028_T3_Tw
14521	139455	Staphylococcus_epidermidis	non_contaminant	12.92916162119809	TRUE	168594	1685.9399999999998	827164.6677817716	TRUE	TRUE	SMT028_T3_Tw
4665	51866	Staphylococcus_hominis	non_contaminant	4.153607806823848	TRUE	168594	1685.9399999999998	307638.46874740504	TRUE	TRUE	SMT028_T3_Tw
2537	36642	Staphylococcus_capitis	non_contaminant	2.2588859605384997	TRUE	168594	1685.9399999999998	217338.69532723585	TRUE	TRUE	SMT028_T3_Tw
337	3536	Staphylococcus_haemolyticus	non_contaminant	0.30005698411567777	TRUE	168594	1685.9399999999998	20973.462875309917	TRUE	TRUE	SMT028_T3_Tw
594	7017	Caldibacillus_thermoamylovorans	non_contaminant	0.528883823634162	TRUE	168594	1685.9399999999998	41620.69824548916	TRUE	TRUE	SMT028_T3_Tw
366	6098	Weizmannia_coagulans	non_contaminant	0.3258779115321604	TRUE	168594	1685.9399999999998	36169.7332052149	TRUE	TRUE	SMT028_T3_Tw
182	1885	Finegoldia_magna	non_contaminant	0.16204857895861527	TRUE	168594	1685.9399999999998	11180.706312205653	TRUE	TRUE	SMT028_T3_Tw
264	2638	Chroococcidiopsis_thermalis	non_contaminant	0.23505947717073866	TRUE	168594	1685.9399999999998	15647.057427903723	TRUE	TRUE	SMT028_T3_Tw
13370	146758	Malassezia_globosa	non_contaminant	11.90433791580597	TRUE	168594	1685.9399999999998	870481.7490539403	TRUE	TRUE	SMT028_T3_Tw
5972	52866	Malassezia_restricta	non_contaminant	5.317330294180497	TRUE	168594	1685.9399999999998	313569.877931599	TRUE	TRUE	SMT028_T3_Tw
4672	54000	Malassezia_furfur	non_contaminant	4.159840444476102	TRUE	168594	1685.9399999999998	320296.095946475	TRUE	TRUE	SMT028_T3_Tw
385	4337	Malassezia_arunalokei	non_contaminant	0.34279507087399386	TRUE	168594	1685.9399999999998	25724.521631849297	TRUE	TRUE	SMT028_T3_Tw
825	3289	Aspergillus_chevalieri	non_contaminant	0.7345608661585583	TRUE	168594	1685.9399999999998	19508.404806814004	TRUE	TRUE	SMT028_T3_Tw
