paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
9488	76285	Moraxella_osloensis	non_contaminant	8.6276506747172	TRUE	196311	1963.1100000000001	388592.5903286112	TRUE	TRUE	SMT030_T1_Ac
320	4072	Haemophilus_parainfluenzae	non_contaminant	0.29098315934965263	TRUE	196311	1963.1100000000001	20742.597205454607	TRUE	TRUE	SMT030_T1_Ac
1283	6997	Roseomonas_mucosa	non_contaminant	1.1666606045175136	TRUE	196311	1963.1100000000001	35642.424520276494	TRUE	TRUE	SMT030_T1_Ac
542	2790	Roseomonas_sp._FDAARGOS_362	non_contaminant	0.49285272614847414	TRUE	196311	1963.1100000000001	14212.142977214724	TRUE	TRUE	SMT030_T1_Ac
1691	7842	Ralstonia_pickettii	non_contaminant	1.5376641326883207	TRUE	196311	1963.1100000000001	39946.81907789171	TRUE	TRUE	SMT030_T1_Ac
274	2005	Cupriavidus_basilensis	non_contaminant	0.24915433019314007	TRUE	196311	1963.1100000000001	10213.385902980473	TRUE	TRUE	SMT030_T1_Ac
21101	162862	Staphylococcus_epidermidis	non_contaminant	19.18761139199069	TRUE	196311	1963.1100000000001	829612.19697317	TRUE	TRUE	SMT030_T1_Ac
11106	85865	Staphylococcus_hominis	non_contaminant	10.098934274178882	TRUE	196311	1963.1100000000001	437392.70850843814	TRUE	TRUE	SMT030_T1_Ac
2785	33610	Staphylococcus_capitis	non_contaminant	2.5324628087149454	TRUE	196311	1963.1100000000001	171207.9302739021	TRUE	TRUE	SMT030_T1_Ac
715	5013	Staphylococcus_haemolyticus	non_contaminant	0.6501654966718802	TRUE	196311	1963.1100000000001	25536.01173647936	TRUE	TRUE	SMT030_T1_Ac
527	3517	Staphylococcus_saccharolyticus	non_contaminant	0.47921289055395916	TRUE	196311	1963.1100000000001	17915.450484180714	TRUE	TRUE	SMT030_T1_Ac
232	2924	Staphylococcus_lugdunensis	non_contaminant	0.21096279052849817	TRUE	196311	1963.1100000000001	14894.733356765539	TRUE	TRUE	SMT030_T1_Ac
644	6380	Caldibacillus_thermoamylovorans	non_contaminant	0.585603608191176	TRUE	196311	1963.1100000000001	32499.45239950894	TRUE	TRUE	SMT030_T1_Ac
329	3968	Weizmannia_coagulans	non_contaminant	0.2991670607063616	TRUE	196311	1963.1100000000001	20212.825567594275	TRUE	TRUE	SMT030_T1_Ac
1113	3864	Streptococcus_salivarius	non_contaminant	1.0120758011130107	TRUE	196311	1963.1100000000001	19683.053929733942	TRUE	TRUE	SMT030_T1_Ac
539	2642	Streptococcus_mitis	non_contaminant	0.49012475902957114	TRUE	196311	1963.1100000000001	13458.237184875019	TRUE	TRUE	SMT030_T1_Ac
38062	234577	Cutibacterium_acnes	non_contaminant	34.61062815989525	TRUE	196311	1963.1100000000001	1194925.3989842646	TRUE	TRUE	SMT030_T1_Ac
344	2089	Cutibacterium_modestum	non_contaminant	0.3128068963008766	TRUE	196311	1963.1100000000001	10641.27837971382	TRUE	TRUE	SMT030_T1_Ac
6037	22041	Corynebacterium_tuberculostearicum	non_contaminant	5.489579165605791	TRUE	196311	1963.1100000000001	112275.92951999632	TRUE	TRUE	SMT030_T1_Ac
2357	10536	Corynebacterium_kefirresidentii	non_contaminant	2.1432728330847852	TRUE	196311	1963.1100000000001	53669.94208169689	TRUE	TRUE	SMT030_T1_Ac
362	3259	Dermacoccus_sp._PAMC28757	non_contaminant	0.3291746990142945	TRUE	196311	1963.1100000000001	16601.209305642577	TRUE	TRUE	SMT030_T1_Ac
6946	74472	Malassezia_globosa	non_contaminant	6.316153202633397	TRUE	196311	1963.1100000000001	379357.2443724498	TRUE	TRUE	SMT030_T1_Ac
2586	21344	Malassezia_restricta	non_contaminant	2.3515076564943804	TRUE	196311	1963.1100000000001	108725.44075472082	TRUE	TRUE	SMT030_T1_Ac
361	2695	Malassezia_furfur	non_contaminant	0.3282653766413269	TRUE	196311	1963.1100000000001	13728.216961861535	TRUE	TRUE	SMT030_T1_Ac
228	2218	Malassezia_arunalokei	non_contaminant	0.2073255010366275	TRUE	196311	1963.1100000000001	11298.398968982889	TRUE	TRUE	SMT030_T1_Ac
