paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
199229	602027	Cutibacterium_acnes	non_contaminant	24.05580811282367	TRUE	883052	8830.519999999999	681757.133215258	TRUE	TRUE	SMT029_T1_Sc
5353	34023	Cutibacterium_modestum	non_contaminant	0.6463453655238199	TRUE	883052	8830.519999999999	38528.87485674683	TRUE	TRUE	SMT029_T1_Sc
7512	44470	Corynebacterium_tuberculostearicum	non_contaminant	0.9070327640229655	TRUE	883052	8830.519999999999	50359.4352314473	TRUE	TRUE	SMT029_T1_Sc
5493	27149	Corynebacterium_kefirresidentii	non_contaminant	0.6632495970151957	TRUE	883052	8830.519999999999	30744.508817147802	TRUE	TRUE	SMT029_T1_Sc
1629	10372	Corynebacterium_segmentosum	non_contaminant	0.196692807853223	TRUE	883052	8830.519999999999	11745.627664056025	TRUE	TRUE	SMT029_T1_Sc
31768	225673	Staphylococcus_capitis	non_contaminant	3.83581161441448	TRUE	883052	8830.519999999999	255560.26145685647	TRUE	TRUE	SMT029_T1_Sc
11362	126724	Staphylococcus_epidermidis	non_contaminant	1.3718991300358008	TRUE	883052	8830.519999999999	143506.83764942497	TRUE	TRUE	SMT029_T1_Sc
2135	31321	Staphylococcus_hominis	non_contaminant	0.2577895302434813	TRUE	883052	8830.519999999999	35469.03240126289	TRUE	TRUE	SMT029_T1_Sc
25745	163000	Moraxella_osloensis	non_contaminant	3.1085674267533614	TRUE	883052	8830.519999999999	184587.09113393098	TRUE	TRUE	SMT029_T1_Sc
261605	828009	Malassezia_restricta	non_contaminant	31.587367709295517	TRUE	883052	8830.519999999999	937667.3174399696	TRUE	TRUE	SMT029_T1_Sc
247327	1180981	Malassezia_globosa	non_contaminant	29.86337758619649	TRUE	883052	8830.519999999999	1337385.5673278584	TRUE	TRUE	SMT029_T1_Sc
27814	200251	Malassezia_arunalokei	non_contaminant	3.3583878192937657	TRUE	883052	8830.519999999999	226771.4698568148	TRUE	TRUE	SMT029_T1_Sc
1223	16356	Malassezia_furfur	non_contaminant	0.1476705365282331	TRUE	883052	8830.519999999999	18522.12553734095	TRUE	TRUE	SMT029_T1_Sc
