paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
2951	30499	Moraxella_osloensis	non_contaminant	2.6252579887552487	TRUE	206971	2069.71	147358.80872199486	TRUE	TRUE	SMT028_T2_Vf
592	8789	Haemophilus_parainfluenzae	non_contaminant	0.5266529072663867	TRUE	206971	2069.71	42464.88638504912	TRUE	TRUE	SMT028_T2_Vf
2491	19581	Roseomonas_mucosa	non_contaminant	2.2160344459469075	TRUE	206971	2069.71	94607.4570833595	TRUE	TRUE	SMT028_T2_Vf
817	5712	Roseomonas_sp._FDAARGOS_362	non_contaminant	0.7268165966835101	TRUE	206971	2069.71	27598.069294732115	TRUE	TRUE	SMT028_T2_Vf
677	3988	Methylobacterium_sp._WL1	non_contaminant	0.602270301046189	TRUE	206971	2069.71	19268.399920761847	TRUE	TRUE	SMT028_T2_Vf
294	2143	Sphingomonas_melonis	non_contaminant	0.2615472208383745	TRUE	206971	2069.71	10354.107580289026	TRUE	TRUE	SMT028_T2_Vf
2374	11128	Ralstonia_pickettii	non_contaminant	2.1119493274500036	TRUE	206971	2069.71	53765.98653917699	TRUE	TRUE	SMT028_T2_Vf
287	2134	Cupriavidus_basilensis	non_contaminant	0.25531990605650845	TRUE	206971	2069.71	10310.62322740867	TRUE	TRUE	SMT028_T2_Vf
379	2460	Herbaspirillum_huttiense	non_contaminant	0.33716461461817665	TRUE	206971	2069.71	11885.723120630428	TRUE	TRUE	SMT028_T2_Vf
42306	270804	Cutibacterium_acnes	non_contaminant	37.63611130880364	TRUE	206971	2069.71	1308415.1886013018	TRUE	TRUE	SMT028_T2_Vf
583	3467	Cutibacterium_modestum	non_contaminant	0.5186463596897017	TRUE	206971	2069.71	16751.139048465728	TRUE	TRUE	SMT028_T2_Vf
12723	16921	Corynebacterium_jeikeium	non_contaminant	11.318589424240267	TRUE	206971	2069.71	81755.4150098323	TRUE	TRUE	SMT028_T2_Vf
3715	8854	Corynebacterium_kefirresidentii	non_contaminant	3.3049249163760583	TRUE	206971	2069.71	42778.94004474057	TRUE	TRUE	SMT028_T2_Vf
2310	3472	Corynebacterium_amycolatum	non_contaminant	2.0550138780158	TRUE	206971	2069.71	16775.29702228815	TRUE	TRUE	SMT028_T2_Vf
1994	8583	Corynebacterium_tuberculostearicum	non_contaminant	1.7738950964344173	TRUE	206971	2069.71	41469.57786356543	TRUE	TRUE	SMT028_T2_Vf
898	5277	Corynebacterium_ureicelerivorans	non_contaminant	0.7988755248736745	TRUE	206971	2069.71	25496.325572181613	TRUE	TRUE	SMT028_T2_Vf
315	3536	Dermacoccus_sp._PAMC28757	non_contaminant	0.2802291651839727	TRUE	206971	2069.71	17084.519087215118	TRUE	TRUE	SMT028_T2_Vf
308	3242	Dermacoccus_nishinomiyaensis	non_contaminant	0.2740018504021066	TRUE	206971	2069.71	15664.030226456847	TRUE	TRUE	SMT028_T2_Vf
10778	119988	Staphylococcus_epidermidis	non_contaminant	9.588285531278913	TRUE	206971	2069.71	579733.3926008958	TRUE	TRUE	SMT028_T2_Vf
3666	42766	Staphylococcus_hominis	non_contaminant	3.261333712902996	TRUE	206971	2069.71	206627.98169791905	TRUE	TRUE	SMT028_T2_Vf
2121	32074	Staphylococcus_capitis	non_contaminant	1.886876378905416	TRUE	206971	2069.71	154968.57047605704	TRUE	TRUE	SMT028_T2_Vf
273	3524	Staphylococcus_haemolyticus	non_contaminant	0.24286527649277628	TRUE	206971	2069.71	17026.53995004131	TRUE	TRUE	SMT028_T2_Vf
737	6831	Caldibacillus_thermoamylovorans	non_contaminant	0.6556472848907551	TRUE	206971	2069.71	33004.62383618961	TRUE	TRUE	SMT028_T2_Vf
574	6769	Weizmannia_coagulans	non_contaminant	0.5106398121130169	TRUE	206971	2069.71	32705.06496079161	TRUE	TRUE	SMT028_T2_Vf
478	2292	Streptococcus_mitis	non_contaminant	0.4252366379617109	TRUE	206971	2069.71	11074.01520019713	TRUE	TRUE	SMT028_T2_Vf
225	2296	Streptococcus_sanguinis	non_contaminant	0.20016368941712334	TRUE	206971	2069.71	11093.341579255066	TRUE	TRUE	SMT028_T2_Vf
459	4964	Finegoldia_magna	non_contaminant	0.4083339264109316	TRUE	206971	2069.71	23984.036410898145	TRUE	TRUE	SMT028_T2_Vf
10314	115828	Malassezia_globosa	non_contaminant	9.175503522880932	TRUE	206971	2069.71	559633.9583806427	TRUE	TRUE	SMT028_T2_Vf
5536	57052	Malassezia_restricta	non_contaminant	4.924916376058643	TRUE	206971	2069.71	275652.1445033362	TRUE	TRUE	SMT028_T2_Vf
485	5914	Malassezia_furfur	non_contaminant	0.43146395274357696	TRUE	206971	2069.71	28574.051437157865	TRUE	TRUE	SMT028_T2_Vf
418	4705	Malassezia_arunalokei	non_contaminant	0.37185965411714467	TRUE	206971	2069.71	22732.65336689681	TRUE	TRUE	SMT028_T2_Vf
330	2911	Malassezia_sympodialis	non_contaminant	0.29357341114511426	TRUE	206971	2069.71	14064.772359412673	TRUE	TRUE	SMT028_T2_Vf
