paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
642430	582838	Cutibacterium_acnes	non_contaminant	83.203064796671	TRUE	998214	9982.140000000001	583880.8111286758	TRUE	TRUE	SMT028_T2_Ch
5156	13624	Corynebacterium_kefirresidentii	non_contaminant	0.6677692543804549	TRUE	998214	9982.140000000001	13648.375999535168	TRUE	TRUE	SMT028_T2_Ch
2979	11318	Corynebacterium_tuberculostearicum	non_contaminant	0.3858193577966205	TRUE	998214	9982.140000000001	11338.250114704862	TRUE	TRUE	SMT028_T2_Ch
47025	258892	Staphylococcus_epidermidis	non_contaminant	6.090350889689855	TRUE	998214	9982.140000000001	259355.20840220634	TRUE	TRUE	SMT028_T2_Ch
20106	136729	Staphylococcus_capitis	non_contaminant	2.603989260778399	TRUE	998214	9982.140000000001	136973.63491195274	TRUE	TRUE	SMT028_T2_Ch
7026	61778	Staphylococcus_hominis	non_contaminant	0.9099586464850807	TRUE	998214	9982.140000000001	61888.53291979475	TRUE	TRUE	SMT028_T2_Ch
1229	11724	Staphylococcus_haemolyticus	non_contaminant	0.15917153096074071	TRUE	998214	9982.140000000001	11744.976528079149	TRUE	TRUE	SMT028_T2_Ch
7827	60010	Moraxella_osloensis	non_contaminant	1.0136985946539607	TRUE	998214	9982.140000000001	60117.36962214515	TRUE	TRUE	SMT028_T2_Ch
3153	19099	Roseomonas_mucosa	non_contaminant	0.40835462743630224	TRUE	998214	9982.140000000001	19133.171844915018	TRUE	TRUE	SMT028_T2_Ch
3246	13058	Ralstonia_pickettii	non_contaminant	0.42039934051958044	TRUE	998214	9982.140000000001	13081.363314880376	TRUE	TRUE	SMT028_T2_Ch
20035	175054	Malassezia_globosa	non_contaminant	2.5947938346610577	TRUE	998214	9982.140000000001	175367.2058296117	TRUE	TRUE	SMT028_T2_Ch
10368	70313	Malassezia_restricta	non_contaminant	1.342791239219658	TRUE	998214	9982.140000000001	70438.80370341429	TRUE	TRUE	SMT028_T2_Ch
1543	10094	Malassezia_furfur	non_contaminant	0.19983862674729283	TRUE	998214	9982.140000000001	10112.060139408984	TRUE	TRUE	SMT028_T2_Ch
