paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
3981	27411	Moraxella_osloensis	non_contaminant	1.7042170918290904	TRUE	426196	4261.96	64315.479263062065	TRUE	TRUE	SMT028_T3_Sc
516	4918	Haemophilus_parainfluenzae	non_contaminant	0.22089324777287378	TRUE	426196	4261.96	11539.291781246187	TRUE	TRUE	SMT028_T3_Sc
3201	19124	Roseomonas_mucosa	non_contaminant	1.3703086940328857	TRUE	426196	4261.96	44871.37373415048	TRUE	TRUE	SMT028_T3_Sc
922	6504	Roseomonas_sp._FDAARGOS_362	non_contaminant	0.39469684970269314	TRUE	426196	4261.96	15260.584332091337	TRUE	TRUE	SMT028_T3_Sc
1595	6349	Sphingobium_yanoikuyae	non_contaminant	0.6827998647242901	TRUE	426196	4261.96	14896.901894902814	TRUE	TRUE	SMT028_T3_Sc
2313	11281	Ralstonia_pickettii	non_contaminant	0.9901668257725913	TRUE	426196	4261.96	26469.04241241119	TRUE	TRUE	SMT028_T3_Sc
159564	376041	Cutibacterium_acnes	non_contaminant	68.30738408455588	TRUE	426196	4261.96	882319.402340707	TRUE	TRUE	SMT028_T3_Sc
1703	4920	Cutibacterium_modestum	non_contaminant	0.72903333518838	TRUE	426196	4261.96	11543.984457855071	TRUE	TRUE	SMT028_T3_Sc
2079	7792	Corynebacterium_tuberculostearicum	non_contaminant	0.8899943064337298	TRUE	426196	4261.96	18282.668068212748	TRUE	TRUE	SMT028_T3_Sc
1566	4747	Corynebacterium_kefirresidentii	non_contaminant	0.670385321729303	TRUE	426196	4261.96	11138.06793118659	TRUE	TRUE	SMT028_T3_Sc
1392	5608	Corynebacterium_ureicelerivorans	non_contaminant	0.5958980637593805	TRUE	426196	4261.96	13158.265211311227	TRUE	TRUE	SMT028_T3_Sc
444	4729	Dermacoccus_sp._PAMC28757	non_contaminant	0.19007093413014722	TRUE	426196	4261.96	11095.833841706632	TRUE	TRUE	SMT028_T3_Sc
20198	155793	Staphylococcus_epidermidis	non_contaminant	8.646515152163769	TRUE	426196	4261.96	365543.0834639461	TRUE	TRUE	SMT028_T3_Sc
6301	54107	Staphylococcus_hominis	non_contaminant	2.697380531428058	TRUE	426196	4261.96	126953.32663844804	TRUE	TRUE	SMT028_T3_Sc
5179	51989	Staphylococcus_capitis	non_contaminant	2.2170661438289017	TRUE	426196	4261.96	121983.7821096397	TRUE	TRUE	SMT028_T3_Sc
787	7112	Caldibacillus_thermoamylovorans	non_contaminant	0.3369050116225808	TRUE	426196	4261.96	16687.15802119213	TRUE	TRUE	SMT028_T3_Sc
650	7608	Weizmannia_coagulans	non_contaminant	0.2782569981635038	TRUE	426196	4261.96	17850.941820195403	TRUE	TRUE	SMT028_T3_Sc
10044	100581	Malassezia_globosa	non_contaminant	4.299712753160358	TRUE	426196	4261.96	235997.05299908962	TRUE	TRUE	SMT028_T3_Sc
9815	73313	Malassezia_restricta	non_contaminant	4.201680672268908	TRUE	426196	4261.96	172017.10011356277	TRUE	TRUE	SMT028_T3_Sc
719	7783	Malassezia_furfur	non_contaminant	0.30779504873778346	TRUE	426196	4261.96	18261.551023472766	TRUE	TRUE	SMT028_T3_Sc
628	6038	Malassezia_arunalokei	non_contaminant	0.2688390689948929	TRUE	426196	4261.96	14167.190682221324	TRUE	TRUE	SMT028_T3_Sc
