paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
1846223	731458	Staphylococcus_epidermidis	non_contaminant	89.72688123024703	TRUE	2112285	21122.85	346287.5511590529	TRUE	TRUE	SMT030_T3_Tw
114962	388543	Staphylococcus_hominis	non_contaminant	5.587180811847572	TRUE	2112285	21122.85	183944.40144204025	TRUE	TRUE	SMT030_T3_Tw
39619	266769	Staphylococcus_capitis	non_contaminant	1.92549291578599	TRUE	2112285	21122.85	126294.03702625356	TRUE	TRUE	SMT030_T3_Tw
6104	87076	Staphylococcus_caprae	non_contaminant	0.29665586607329014	TRUE	2112285	21122.85	41223.60382240086	TRUE	TRUE	SMT030_T3_Tw
5767	53005	Staphylococcus_haemolyticus	non_contaminant	0.2802775851318257	TRUE	2112285	21122.85	25093.678173163185	TRUE	TRUE	SMT030_T3_Tw
2311	21836	Staphylococcus_lugdunensis	non_contaminant	0.11231515506149631	TRUE	2112285	21122.85	10337.620160158313	TRUE	TRUE	SMT030_T3_Tw
13568	71172	Corynebacterium_tuberculostearicum	non_contaminant	0.6594080587946266	TRUE	2112285	21122.85	33694.31681804302	TRUE	TRUE	SMT030_T3_Tw
3329	43573	Cutibacterium_acnes	non_contaminant	0.16179019956716625	TRUE	2112285	21122.85	20628.37164492481	TRUE	TRUE	SMT030_T3_Tw
5805	90258	Moraxella_osloensis	non_contaminant	0.2821243942587564	TRUE	2112285	21122.85	42730.029328428696	TRUE	TRUE	SMT030_T3_Tw
17611	85149	Roseomonas_sp._FDAARGOS_362	non_contaminant	0.8558988298520173	TRUE	2112285	21122.85	40311.3216256329	TRUE	TRUE	SMT030_T3_Tw
2304	43593	Malassezia_globosa	non_contaminant	0.1119749533802196	TRUE	2112285	21122.85	20637.840064195883	TRUE	TRUE	SMT030_T3_Tw
