paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
2638	25447	Moraxella_osloensis	non_contaminant	1.7920830417858329	TRUE	181998	1819.98	139820.21780459126	TRUE	TRUE	SMT029_T3_Vf
288	5240	Haemophilus_parainfluenzae	non_contaminant	0.1956481865179378	TRUE	181998	1819.98	28791.525181595403	TRUE	TRUE	SMT029_T3_Vf
1401	11879	Roseomonas_mucosa	non_contaminant	0.9517469073320517	TRUE	181998	1819.98	65269.94802140683	TRUE	TRUE	SMT029_T3_Vf
540	4704	Roseomonas_sp._FDAARGOS_362	non_contaminant	0.3668403497211334	TRUE	181998	1819.98	25846.43787294366	TRUE	TRUE	SMT029_T3_Vf
1880	8389	Ralstonia_pickettii	non_contaminant	1.2771478842143162	TRUE	181998	1819.98	46093.91311992439	TRUE	TRUE	SMT029_T3_Vf
324	1834	Ralstonia_mannitolilytica	non_contaminant	0.22010420983268006	TRUE	181998	1819.98	10077.033813558392	TRUE	TRUE	SMT029_T3_Vf
280	1914	Herbaspirillum_huttiense	non_contaminant	0.1902135146702173	TRUE	181998	1819.98	10516.599083506413	TRUE	TRUE	SMT029_T3_Vf
28361	214206	Cutibacterium_acnes	non_contaminant	19.266591034150117	TRUE	181998	1819.98	1176968.9776810734	TRUE	TRUE	SMT029_T3_Vf
1514	10775	Cutibacterium_modestum	non_contaminant	1.0285116471811038	TRUE	181998	1819.98	59203.94729612413	TRUE	TRUE	SMT029_T3_Vf
13669	27708	Corynebacterium_ureicelerivorans	non_contaminant	9.28581618581143	TRUE	181998	1819.98	152243.43124649723	TRUE	TRUE	SMT029_T3_Vf
2827	6377	Corynebacterium_kefirresidentii	non_contaminant	1.92047716418823	TRUE	181998	1819.98	35038.84658073166	TRUE	TRUE	SMT029_T3_Vf
1258	6261	Corynebacterium_tuberculostearicum	non_contaminant	0.8546021480540478	TRUE	181998	1819.98	34401.476939307024	TRUE	TRUE	SMT029_T3_Vf
223	3221	Dermacoccus_sp._PAMC28757	non_contaminant	0.15149147775520877	TRUE	181998	1819.98	17697.996681282213	TRUE	TRUE	SMT029_T3_Vf
197	2282	Dermacoccus_nishinomiyaensis	non_contaminant	0.13382879425011718	TRUE	181998	1819.98	12538.59932526731	TRUE	TRUE	SMT029_T3_Vf
8591	119334	Staphylococcus_epidermidis	non_contaminant	5.836158230470846	TRUE	181998	1819.98	655688.5240497149	TRUE	TRUE	SMT029_T3_Vf
3626	41132	Staphylococcus_hominis	non_contaminant	2.463265014979314	TRUE	181998	1819.98	226002.48354377522	TRUE	TRUE	SMT029_T3_Vf
1388	24728	Staphylococcus_capitis	non_contaminant	0.9429155655795058	TRUE	181998	1819.98	135869.62494093343	TRUE	TRUE	SMT029_T3_Vf
215	2929	Staphylococcus_haemolyticus	non_contaminant	0.1460568059074883	TRUE	181998	1819.98	16093.583445971934	TRUE	TRUE	SMT029_T3_Vf
530	6239	Caldibacillus_thermoamylovorans	non_contaminant	0.3600470099114828	TRUE	181998	1819.98	34280.59649007132	TRUE	TRUE	SMT029_T3_Vf
265	3079	Weizmannia_coagulans	non_contaminant	0.1800235049557414	TRUE	181998	1819.98	16917.768327124475	TRUE	TRUE	SMT029_T3_Vf
37908	152813	Malassezia_restricta	non_contaminant	25.752192550423565	TRUE	181998	1819.98	839641.0949570874	TRUE	TRUE	SMT029_T3_Vf
30759	184665	Malassezia_globosa	non_contaminant	20.895633920504338	TRUE	181998	1819.98	1014654.0071868922	TRUE	TRUE	SMT029_T3_Vf
5012	16431	Malassezia_japonica	non_contaminant	3.40482191259689	TRUE	181998	1819.98	90281.21188144926	TRUE	TRUE	SMT029_T3_Vf
2262	13509	Malassezia_arunalokei	non_contaminant	1.53665346494297	TRUE	181998	1819.98	74226.09039659776	TRUE	TRUE	SMT029_T3_Vf
727	6283	Malassezia_furfur	non_contaminant	0.49387580416159993	TRUE	181998	1819.98	34522.35738854273	TRUE	TRUE	SMT029_T3_Vf
520	3970	Malassezia_obtusa	non_contaminant	0.3532536701018322	TRUE	181998	1819.98	21813.426521170564	TRUE	TRUE	SMT029_T3_Vf
