4.04	404	0	0	unclassified
50.26	5026	203342	109401	 Staphylococcus hominis
6.64	664	27300	21234	 Staphylococcus epidermidis
2.91	291	11309	8883	 Staphylococcus haemolyticus
0.06	6	42	35	 Staphylococcus sp. SB1-57
0.03	3	89	72	 Staphylococcus sp. M0911
0.16	16	389	272	 Staphylococcus aureus
0.08	8	116	55	 Staphylococcus warneri
0.06	6	103	23	 Staphylococcus simulans
0.04	4	31	24	 Staphylococcus pseudoxylosus
0.03	3	39	38	 Staphylococcus lugdunensis
0.02	2	51	29	 Staphylococcus capitis
0.02	2	13	9	 Staphylococcus saprophyticus
0.01	1	27	11	 Staphylococcus pettenkoferi
0.01	1	5	3	 Staphylococcus equorum
0.01	1	6	5	 Staphylococcus condimenti
0.01	1	8	6	 Staphylococcus succinus
0.01	1	2	2	 Staphylococcus argenteus
0.01	1	17	14	 Staphylococcus pasteuri
0.01	1	20	14	 Staphylococcus caprae
0.01	1	27	10	 Staphylococcus auricularis
0.01	1	7	7	 Staphylococcus schleiferi
0.01	1	3	3	 Staphylococcus muscae
0.01	1	7	7	 Staphylococcus xylosus
0.04	4	98	23	 Mammaliicoccus sciuri
0.02	2	10	7	 Mammaliicoccus vitulinus
7.29	729	21179	15569	 Listeria monocytogenes
0.04	4	11	10	 Listeria ivanovii
0.01	1	6	6	 Listeria grayi
0.01	1	11	9	 Listeria innocua
0.01	1	12	9	 Listeria welshimeri
0.01	1	1	1	 Listeria weihenstephanensis
0.01	1	2	1	 Listeria sp. PSOL-1
0.01	1	4	4	 Gemella haemolysans
0.05	5	61	46	 Streptococcus salivarius
0.01	1	10	7	 Streptococcus pneumoniae
0.01	1	53	53	 Granulicatella adiacens
0.01	1	8	4	 Anaerococcus prevotii
3.09	309	7692	5373	 Corynebacterium tuberculostearicum
0.04	4	97	79	 Corynebacterium kefirresidentii
0.02	2	19	17	 Corynebacterium aurimucosum
0.02	2	20	9	 Corynebacterium singulare
0.02	2	12	3	 Corynebacterium glucuronolyticum
0.01	1	5	5	 Corynebacterium camporealensis
0.01	1	5	4	 Corynebacterium incognita
0.01	1	63	43	 Corynebacterium endometrii
0.01	1	3	3	 Corynebacterium ammoniagenes
0.01	1	28	20	 Corynebacterium simulans
0.01	1	49	33	 Corynebacterium striatum
0.01	1	25	25	 Corynebacterium macginleyi
0.01	1	2	2	 Corynebacterium flavescens
0.01	1	3	2	 Nocardia terpenica
0.01	1	1	1	 Rhodococcus sp. PBTS 1
0.08	8	192	158	 Cutibacterium acnes
0.01	1	3	3	 Nocardioides anomalus
0.01	1	4	4	 Nocardioides sp. S5
0.01	1	1	1	 Rathayibacter rathayi
0.02	2	58	55	 Micrococcus luteus
0.02	2	52	38	 Rothia mucilaginosa
0.03	3	51	45	 Actinomyces naeslundii
0.01	1	1	1	 Actinomyces wuliandei
0.01	1	21	14	 Olsenella sp. oral taxon 807
0.06	6	134	92	 Deinococcus wulumuqiensis
0.01	1	16	16	 Deinococcus radiodurans
10.86	1086	46234	31761	 Plesiomonas shigelloides
0.08	8	13	1	 Klebsiella pneumoniae
0.01	1	15	3	 Klebsiella grimontii
0.02	2	9	5	 Escherichia coli
6.35	635	19253	12003	 Vibrio vulnificus
0.02	2	6	6	 Vibrio ziniensis
0.01	1	2	2	 Vibrio neptunius
0.57	57	2324	1736	 Moraxella osloensis
0.01	1	17	17	 Acinetobacter guillouiae
0.03	3	12	9	 Pseudomonas fluorescens
0.01	1	1	1	 Pseudomonas sp. CC6-YY-74
0.01	1	6	5	 Pseudomonas sp. So3.2b
0.02	2	12	7	 Pseudomonas putida
0.01	1	3	1	 Xanthomonas euvesicatoria
0.04	4	90	82	 Paracoccus sanguinis
0.01	1	2	2	 Paracoccus zhejiangensis
0.01	1	1	1	 Paracoccus sp. AK26
0.01	1	16	10	 Brevundimonas sp. DS20
0.01	1	21	21	 Brevundimonas sp. Bb-A
0.01	1	4	4	 Caulobacter segnis
0.01	1	1	1	 Sphingomonas aliaeris
0.01	1	3	3	 Sphingomonas sp. AK-PDB1-5
0.01	1	36	30	 Sphingopyxis sp. FD7
0.01	1	3	3	 Methylorubrum zatmanii
0.01	1	15	9	 Chryseobacterium sp. POL2
0.01	1	1	1	 Aquisphaera giovannonii
0.07	7	212	156	 Malassezia globosa
0.01	1	28	27	 Malassezia restricta
0.01	1	42	21	 Malassezia arunalokei
0.01	1	2	1	 Botrytis cinerea
0.01	1	16	13	 Homo sapiens
0.01	1	14	13	 Staphylococcus phage StB12
0.01	1	2	1	 Vibrio phage ValB1MD-2
