paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
4141890	803162	Cutibacterium_acnes	non_contaminant	88.098327320991	TRUE	4966908	9933.816	161702.61257104017	TRUE	TRUE	TRUE	MHS508	MHS396
279909	615673	Cutibacterium_modestum	non_contaminant	5.9536865300844	TRUE	4966908	9933.816	123954.98366388102	TRUE	FALSE	TRUE	MHS508	MHS396
9066	154352	Cutibacterium_granulosum	non_contaminant	0.19283453580179688	TRUE	4966908	9933.816	31076.073887416478	TRUE	TRUE	TRUE	MHS508	MHS396
5375	68981	Micrococcus_luteus	non_contaminant	0.11432667438061529	TRUE	4966908	9933.816	13888.117114309345	TRUE	FALSE	TRUE	MHS508	MHS396
56077	394993	Corynebacterium_kefirresidentii	non_contaminant	1.1927622175333517	TRUE	4966908	9933.816	79524.92778203261	TRUE	TRUE	TRUE	MHS508	MHS396
4771	38054	Corynebacterium_tuberculostearicum	non_contaminant	0.10147954669207733	FALSE	4966908	9933.816	7661.506917382001	TRUE	TRUE	TRUE	MHS508	MHS396
19373	175203	Deinococcus_wulumuqiensis	non_contaminant	0.4120652395861693	TRUE	4966908	9933.816	35274.05782430438	TRUE	FALSE	TRUE	MHS508	MHS396
11137	296550	Staphylococcus_epidermidis	non_contaminant	0.2368848693166349	TRUE	4966908	9933.816	59705.1525818477	TRUE	TRUE	TRUE	MHS508	MHS396
7398	241770	Staphylococcus_capitis	non_contaminant	0.15735604410563572	TRUE	4966908	9933.816	48676.15828600006	TRUE	TRUE	TRUE	MHS508	MHS396
5714	51851	Asticcacaulis_excentricus	non_contaminant	0.12153723114620202	TRUE	4966908	9933.816	10439.29140624308	TRUE	FALSE	TRUE	MHS508	MHS396
5784	107406	Lysobacter_sp._CJ11	non_contaminant	0.12302613667301934	TRUE	4966908	9933.816	21624.318388824595	TRUE	FALSE	TRUE	MHS508	MHS396
136375	1402499	Malassezia_restricta	non_contaminant	2.9007070174244487	TRUE	4966908	9933.816	282368.62853107	TRUE	TRUE	TRUE	MHS508	MHS396
17262	370531	Malassezia_arunalokei	non_contaminant	0.36716410291315	TRUE	4966908	9933.816	74599.93219121434	TRUE	TRUE	TRUE	MHS508	MHS396
1016	41095	Malassezia_globosa	non_contaminant	0.02161040021780561	FALSE	4966908	9933.816	8273.759046875843	TRUE	TRUE	TRUE	MHS508	MHS396
293	11128	Malassezia_dermatis	non_contaminant	0.006232133133678192	FALSE	4966908	9933.816	2240.428048999498	TRUE	TRUE	TRUE	MHS508	MHS396
