paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
91210	705450	Cutibacterium_acnes	non_contaminant	52.62368383095342	TRUE	177681	355.362	3970317.5916389483	TRUE	FALSE	TRUE	MHS513	MHS398
380	6806	Cutibacterium_modestum	non_contaminant	0.2192413096783499	TRUE	177681	355.362	38304.60206775063	TRUE	FALSE	TRUE	MHS513	MHS398
856	19735	Corynebacterium_kefirresidentii	non_contaminant	0.49386989759123034	TRUE	177681	355.362	111069.83864341151	TRUE	TRUE	TRUE	MHS513	MHS398
195	3823	Corynebacterium_tuberculostearicum	non_contaminant	0.11250540891389008	TRUE	177681	355.362	21516.08782030718	TRUE	TRUE	TRUE	MHS513	MHS398
2592	96706	Staphylococcus_capitis	non_contaminant	1.4954565123323236	TRUE	177681	355.362	544267.5356397139	TRUE	TRUE	TRUE	MHS513	MHS398
1326	50357	Staphylococcus_epidermidis	non_contaminant	0.7650367806144526	TRUE	177681	355.362	283412.4076294032	TRUE	TRUE	TRUE	MHS513	MHS398
47	872	Staphylococcus_warneri	non_contaminant	0.02711668830232223	FALSE	177681	355.362	4907.671613734727	TRUE	TRUE	TRUE	MHS513	MHS398
22	621	Staphylococcus_hominis	non_contaminant	0.012692917928746574	FALSE	177681	355.362	3495.0276056528273	TRUE	TRUE	TRUE	MHS513	MHS398
12	382	Staphylococcus_haemolyticus	non_contaminant	0.006923409779316313	FALSE	177681	355.362	2149.9203628975524	TRUE	TRUE	TRUE	MHS513	MHS398
9	14	Staphylococcus_cohnii	non_contaminant	0.005192557334487234	FALSE	177681	355.362	78.79289288106213	FALSE	TRUE	TRUE	MHS513	MHS398
8	162	Staphylococcus_caprae	non_contaminant	0.004615606519544208	FALSE	177681	355.362	911.7463319094331	FALSE	TRUE	TRUE	MHS513	MHS398
2	21	Staphylococcus_saprophyticus	non_contaminant	0.001153901629886052	FALSE	177681	355.362	118.1893393215932	FALSE	TRUE	TRUE	MHS513	MHS398
1	22	Staphylococcus_lugdunensis	non_contaminant	5.76950814943026e-4	FALSE	177681	355.362	123.81740309881191	FALSE	TRUE	TRUE	MHS513	MHS398
101	3700	Moraxella_osloensis	non_contaminant	0.05827203230924563	FALSE	177681	355.362	20823.835975709277	TRUE	TRUE	TRUE	MHS513	MHS398
756	5651	Methylobacterium_sp._C1	non_contaminant	0.4361748160969277	TRUE	177681	355.362	31804.188405063007	TRUE	FALSE	TRUE	MHS513	MHS398
879	10951	Methylobacterium_radiotolerans	non_contaminant	0.50713976633492	TRUE	177681	355.362	61632.926424322235	TRUE	FALSE	TRUE	MHS513	MHS398
65006	1126846	Malassezia_restricta	non_contaminant	37.50526467618636	TRUE	177681	355.362	6341961.155103809	TRUE	TRUE	TRUE	MHS513	MHS398
9383	359932	Malassezia_globosa	non_contaminant	5.413529496610414	TRUE	177681	355.362	2025720.2514618896	TRUE	TRUE	TRUE	MHS513	MHS398
304	11830	Malassezia_arunalokei	non_contaminant	0.17539304774267994	TRUE	177681	355.362	66579.9944844975	TRUE	FALSE	TRUE	MHS513	MHS398
213	8919	Malassezia_sympodialis	non_contaminant	0.12289052358286456	TRUE	177681	355.362	50196.70082901379	TRUE	FALSE	TRUE	MHS513	MHS398
23	727	Malassezia_dermatis	non_contaminant	0.0132698687436896	FALSE	177681	355.362	4091.602366038012	TRUE	TRUE	TRUE	MHS513	MHS398
