paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
1028339	347772	Gordonia_terrae	non_contaminant	13.017677697916769	TRUE	9489947	18979.894	36646.35850969452	TRUE	FALSE	TRUE	MHS480	MHS408
829466	297405	Gordonia_sp._JH63	non_contaminant	10.500157097397095	TRUE	9489947	18979.894	31338.952683297386	TRUE	FALSE	TRUE	MHS480	MHS408
76320	48323	Gordonia_sp._KTR9	non_contaminant	0.9661300037293226	TRUE	9489947	18979.894	5092.020008120171	TRUE	FALSE	TRUE	MHS480	MHS408
23201	285411	Gordonia_bronchialis	non_contaminant	0.2936999766316039	TRUE	9489947	18979.894	30075.088933584135	TRUE	FALSE	TRUE	MHS480	MHS408
56463	436109	Corynebacterium_tuberculostearicum	non_contaminant	0.7147615094414144	TRUE	9489947	18979.894	45954.840422185705	TRUE	FALSE	TRUE	MHS480	MHS408
36424	232422	Corynebacterium_ureicelerivorans	non_contaminant	0.46108908878192933	TRUE	9489947	18979.894	24491.390731686908	TRUE	FALSE	TRUE	MHS480	MHS408
26560	302415	Corynebacterium_kefirresidentii	non_contaminant	0.3362213430169131	TRUE	9489947	18979.894	31866.87976234219	TRUE	FALSE	TRUE	MHS480	MHS408
15170	113376	Corynebacterium_segmentosum	non_contaminant	0.19203606075175347	TRUE	9489947	18979.894	11946.958186383968	TRUE	FALSE	TRUE	MHS480	MHS408
1530548	876819	Cutibacterium_acnes	non_contaminant	19.375109341560627	TRUE	9489947	18979.894	92394.50968482753	TRUE	TRUE	TRUE	MHS480	MHS408
439085	614121	Cutibacterium_modestum	non_contaminant	5.558348960789958	TRUE	9489947	18979.894	64712.795550912975	TRUE	FALSE	TRUE	MHS480	MHS408
18321	199691	Cutibacterium_granulosum	non_contaminant	0.23192436842668918	TRUE	9489947	18979.894	21042.372523260667	TRUE	FALSE	TRUE	MHS480	MHS408
184285	588122	Nocardioides_rotundus	non_contaminant	2.3328520405825235	TRUE	9489947	18979.894	61973.15959720322	TRUE	FALSE	TRUE	MHS480	MHS408
706767	464865	Micrococcus_luteus	non_contaminant	8.946918295935038	TRUE	9489947	18979.894	48984.99433136981	TRUE	FALSE	TRUE	MHS480	MHS408
14739	174458	Kocuria_rhizophila	non_contaminant	0.18658005928939317	TRUE	9489947	18979.894	18383.453564071537	TRUE	FALSE	TRUE	MHS480	MHS408
10289	67904	Kocuria_indica	non_contaminant	0.13024779361073113	TRUE	9489947	18979.894	7155.361352386899	TRUE	FALSE	TRUE	MHS480	MHS408
10906	187633	Rothia_mucilaginosa	non_contaminant	0.13805835718909842	TRUE	9489947	18979.894	19771.76479489295	TRUE	FALSE	TRUE	MHS480	MHS408
15919	287360	Brevibacterium_casei	non_contaminant	0.20151760389631926	TRUE	9489947	18979.894	30280.464158545878	TRUE	FALSE	TRUE	MHS480	MHS408
19922	350888	Staphylococcus_hominis	non_contaminant	0.25219132513489995	TRUE	9489947	18979.894	36974.70597043376	TRUE	FALSE	TRUE	MHS480	MHS408
10730	71188	Streptococcus_mitis	non_contaminant	0.13583038443416706	TRUE	9489947	18979.894	7501.411757094112	TRUE	FALSE	TRUE	MHS480	MHS408
132272	1087953	Moraxella_osloensis	non_contaminant	1.6744227968197714	TRUE	9489947	18979.894	114642.68451657316	TRUE	FALSE	TRUE	MHS480	MHS408
9757	26613	Pseudoxanthomonas_suwonensis	non_contaminant	0.12351323960150683	TRUE	9489947	18979.894	2804.335998926021	TRUE	FALSE	TRUE	MHS480	MHS408
155860	732387	Paracoccus_yeei	non_contaminant	1.9730217817250029	TRUE	9489947	18979.894	77175.03585636463	TRUE	FALSE	TRUE	MHS480	MHS408
106583	458768	Paracoccus_sanguinis	non_contaminant	1.349227387152547	TRUE	9489947	18979.894	48342.52498986559	TRUE	FALSE	TRUE	MHS480	MHS408
46272	44182	Paracoccus_sp._MC1862	non_contaminant	0.5857542915692245	TRUE	9489947	18979.894	4655.663514243019	TRUE	FALSE	TRUE	MHS480	MHS408
32066	196556	Paracoccus_sp._AK26	non_contaminant	0.4059214452251632	TRUE	9489947	18979.894	20712.022943858377	TRUE	FALSE	TRUE	MHS480	MHS408
18374	155967	Paracoccus_marcusii	non_contaminant	0.23259529204039012	TRUE	9489947	18979.894	16434.970606263658	TRUE	FALSE	TRUE	MHS480	MHS408
14289	24112	Paracoccus_contaminans	non_contaminant	0.18088353804098914	TRUE	9489947	18979.894	2540.7939580695233	TRUE	FALSE	TRUE	MHS480	MHS408
32932	356090	Skermanella_sp._TT6	non_contaminant	0.4168840838943141	TRUE	9489947	18979.894	37522.86498544196	TRUE	FALSE	TRUE	MHS480	MHS408
2051121	2503982	Malassezia_globosa	non_contaminant	25.965009687883807	TRUE	9489947	18979.894	263856.26811192936	TRUE	TRUE	TRUE	MHS480	MHS408
113084	1224886	Malassezia_restricta	non_contaminant	1.4315231307878238	TRUE	9489947	18979.894	129071.95372113246	TRUE	TRUE	TRUE	MHS480	MHS408
75042	1227910	Malassezia_furfur	non_contaminant	0.9499518833838552	TRUE	9489947	18979.894	129390.60671255592	TRUE	TRUE	TRUE	MHS480	MHS408
58452	697359	Malassezia_arunalokei	non_contaminant	0.7399401333593602	TRUE	9489947	18979.894	73483.97203904299	TRUE	TRUE	TRUE	MHS480	MHS408
