paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
1556971	2495540	Malassezia_globosa	non_contaminant	43.04201886033005	TRUE	3898437	7796.874	640138.5991360127	TRUE	TRUE	TRUE	MHS530	MHS423
457168	1896223	Malassezia_furfur	non_contaminant	12.638278862187779	TRUE	3898437	7796.874	486405.96218433185	TRUE	TRUE	TRUE	MHS530	MHS423
262656	1532520	Malassezia_restricta	non_contaminant	7.2610501453006195	TRUE	3898437	7796.874	393111.39310446725	TRUE	TRUE	TRUE	MHS530	MHS423
8615	225070	Malassezia_slooffiae	non_contaminant	0.23815921586320069	TRUE	3898437	7796.874	57733.39417823092	TRUE	FALSE	TRUE	MHS530	MHS423
8583	180265	Malassezia_arunalokei	non_contaminant	0.23727458499754514	TRUE	3898437	7796.874	46240.326571905614	TRUE	FALSE	TRUE	MHS530	MHS423
808580	922821	Cutibacterium_acnes	non_contaminant	22.35296329224223	TRUE	3898437	7796.874	236715.6375747511	TRUE	TRUE	TRUE	MHS530	MHS423
51000	572497	Cutibacterium_modestum	non_contaminant	1.4098804421385067	TRUE	3898437	7796.874	146852.95671059965	TRUE	FALSE	TRUE	MHS530	MHS423
9128	163581	Cutibacterium_granulosum	non_contaminant	0.25234095442824095	TRUE	3898437	7796.874	41960.66269635754	TRUE	FALSE	TRUE	MHS530	MHS423
64111	405748	Corynebacterium_kefirresidentii	non_contaminant	1.77233029462631	TRUE	3898437	7796.874	104079.66064348353	TRUE	FALSE	TRUE	MHS530	MHS423
26510	277755	Corynebacterium_tuberculostearicum	non_contaminant	0.7328613827665061	TRUE	3898437	7796.874	71247.78468909462	TRUE	FALSE	TRUE	MHS530	MHS423
18429	194319	Corynebacterium_segmentosum	non_contaminant	0.5094644444739321	TRUE	3898437	7796.874	49845.36110241104	TRUE	FALSE	TRUE	MHS530	MHS423
16645	278994	Corynebacterium_bovis	non_contaminant	0.46014627371363614	TRUE	3898437	7796.874	71565.60436913563	TRUE	FALSE	TRUE	MHS530	MHS423
9151	119613	Corynebacterium_macginleyi	non_contaminant	0.2529767828629309	TRUE	3898437	7796.874	30682.296520374704	TRUE	FALSE	TRUE	MHS530	MHS423
19798	136449	Gordonia_sp._JH63	non_contaminant	0.547310058695258	TRUE	3898437	7796.874	35000.95038088342	TRUE	FALSE	TRUE	MHS530	MHS423
20389	131870	Gordonia_terrae	non_contaminant	0.5636480849953336	TRUE	3898437	7796.874	33826.37708394416	TRUE	FALSE	TRUE	MHS530	MHS423
90640	571725	Dermacoccus_sp._PAMC28757	non_contaminant	2.5057169269692987	TRUE	3898437	7796.874	146654.92862908906	TRUE	FALSE	TRUE	MHS530	MHS423
38492	569553	Dermacoccus_nishinomiyaensis	non_contaminant	1.0641003525254	TRUE	3898437	7796.874	146097.78226504623	TRUE	FALSE	TRUE	MHS530	MHS423
6277	11329	Yimella_sp._cx-51	non_contaminant	0.17352587324124324	TRUE	3898437	7796.874	2906.03644486239	TRUE	FALSE	TRUE	MHS530	MHS423
11501	122995	Micrococcus_luteus	non_contaminant	0.31794186205950914	TRUE	3898437	7796.874	31549.823685748932	TRUE	FALSE	TRUE	MHS530	MHS423
6183	198522	Staphylococcus_capitis	non_contaminant	0.17092727007338013	TRUE	3898437	7796.874	50923.48548918451	TRUE	FALSE	TRUE	MHS530	MHS423
4272	138271	Staphylococcus_epidermidis	non_contaminant	0.11809822056501372	TRUE	3898437	7796.874	35468.31717429319	TRUE	FALSE	TRUE	MHS530	MHS423
9589	78872	Streptococcus_mitis	non_contaminant	0.265085167836591	TRUE	3898437	7796.874	20231.697985628598	TRUE	FALSE	TRUE	MHS530	MHS423
59365	883182	Moraxella_osloensis	non_contaminant	1.6411284793637733	TRUE	3898437	7796.874	226547.71643096965	TRUE	FALSE	TRUE	MHS530	MHS423
3963	138476	Moraxella_catarrhalis	non_contaminant	0.10955600376852748	TRUE	3898437	7796.874	35520.90235137826	TRUE	FALSE	TRUE	MHS530	MHS423
14157	120534	Roseomonas_sp._FDAARGOS_362	non_contaminant	0.3913662239089184	TRUE	3898437	7796.874	30918.545047669104	TRUE	FALSE	TRUE	MHS530	MHS423
11180	81825	Roseomonas_mucosa	non_contaminant	0.30906790868840206	TRUE	3898437	7796.874	20989.1810487126	TRUE	FALSE	TRUE	MHS530	MHS423
10729	27286	Paracoccus_sp._MC1862	non_contaminant	0.29660014242556937	TRUE	3898437	7796.874	6999.215326552668	TRUE	FALSE	TRUE	MHS530	MHS423
8098	116494	Paracoccus_yeei	non_contaminant	0.22386689843995347	TRUE	3898437	7796.874	29882.232289504744	TRUE	FALSE	TRUE	MHS530	MHS423
5148	58474	Neisseria_sicca	non_contaminant	0.14231499051233396	TRUE	3898437	7796.874	14999.34460913438	TRUE	FALSE	TRUE	MHS530	MHS423
