paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
1431413	933423	Cutibacterium_acnes	non_contaminant	61.754361896084156	TRUE	2593372	5186.744	359926.3815603778	TRUE	TRUE	TRUE	MHS541	MHS361
4322	106175	Cutibacterium_avidum	non_contaminant	0.18646075738789272	TRUE	2593372	5186.744	40940.90627954648	TRUE	FALSE	TRUE	MHS541	MHS361
3700	69987	Cutibacterium_granulosum	non_contaminant	0.15962628466802478	TRUE	2593372	5186.744	26986.872689301803	TRUE	FALSE	TRUE	MHS541	MHS361
3330	64480	Cutibacterium_modestum	non_contaminant	0.1436636562012223	TRUE	2593372	5186.744	24863.382499695377	TRUE	FALSE	TRUE	MHS541	MHS361
33612	121312	Mycobacterium_dioxanotrophicus	non_contaminant	1.4500969406112565	TRUE	2593372	5186.744	46777.70871282639	TRUE	FALSE	TRUE	MHS541	MHS361
4815	8720	Mycobacterium_sp._JS623	non_contaminant	0.20772988126392958	TRUE	2593372	5186.744	3362.417732589077	TRUE	FALSE	TRUE	MHS541	MHS361
2628	12981	Mycobacterium_sp._YC-RL4	non_contaminant	0.11337780435339707	TRUE	2593372	5186.744	5005.452360864542	TRUE	FALSE	TRUE	MHS541	MHS361
3622	8126	Mycobacterium_grossiae	non_contaminant	0.15626119001826644	TRUE	2593372	5186.744	3133.3723044746375	TRUE	FALSE	TRUE	MHS541	MHS361
27090	307246	Corynebacterium_tuberculostearicum	non_contaminant	1.1687232572045383	TRUE	2593372	5186.744	118473.55489301188	TRUE	FALSE	TRUE	MHS541	MHS361
12474	196177	Corynebacterium_kefirresidentii	non_contaminant	0.5381562905267409	TRUE	2593372	5186.744	75645.53022088617	TRUE	FALSE	TRUE	MHS541	MHS361
5809	76811	Corynebacterium_segmentosum	non_contaminant	0.25061326692879893	TRUE	2593372	5186.744	29618.195924071057	TRUE	FALSE	TRUE	MHS541	MHS361
5042	29245	Corynebacterium_ureicelerivorans	non_contaminant	0.21752316953950837	TRUE	2593372	5186.744	11276.824150179766	TRUE	FALSE	TRUE	MHS541	MHS361
3132	6981	Corynebacterium_sp._zg-917	non_contaminant	0.135121492859528	TRUE	2593372	5186.744	2691.8621778904067	TRUE	FALSE	TRUE	MHS541	MHS361
2956	60313	Rothia_mucilaginosa	non_contaminant	0.12752845877802196	TRUE	2593372	5186.744	23256.59411761984	TRUE	FALSE	TRUE	MHS541	MHS361
2830	80410	Rothia_amarae	non_contaminant	0.12209253665148923	TRUE	2593372	5186.744	31005.964435491707	TRUE	FALSE	TRUE	MHS541	MHS361
15271	52277	Deinococcus_wulumuqiensis	non_contaminant	0.6588251332879478	TRUE	2593372	5186.744	20157.925665889816	TRUE	FALSE	TRUE	MHS541	MHS361
2917	6991	Deinococcus_sp._NW-56	non_contaminant	0.1258459114531428	TRUE	2593372	5186.744	2695.718161528697	TRUE	FALSE	TRUE	MHS541	MHS361
6385	6603	Deinococcus_ficus	non_contaminant	0.2754631966500914	TRUE	2593372	5186.744	2546.1059963630364	TRUE	FALSE	TRUE	MHS541	MHS361
4248	5759	Deinococcus_radiodurans	non_contaminant	0.18326823169453224	TRUE	2593372	5186.744	2220.660977291341	TRUE	FALSE	TRUE	MHS541	MHS361
1748	52188	Staphylococcus_epidermidis	non_contaminant	0.07541263394586685	FALSE	2593372	5186.744	20123.60741150903	TRUE	TRUE	TRUE	MHS541	MHS361
1431	44468	Staphylococcus_hominis	non_contaminant	0.06173654415133607	FALSE	2593372	5186.744	17146.788042748976	TRUE	TRUE	TRUE	MHS541	MHS361
