paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
3398216	939040	Cutibacterium_acnes	non_contaminant	76.44034669049859	TRUE	4877454	9754.908	192526.6747774556	TRUE	TRUE	TRUE	MHS485	MHS382
8510	189700	Cutibacterium_modestum	non_contaminant	0.19142613369372133	TRUE	4877454	9754.908	38893.24225302791	TRUE	FALSE	TRUE	MHS485	MHS382
76375	365709	Corynebacterium_kefirresidentii	non_contaminant	1.7179989378211475	TRUE	4877454	9754.908	74979.48724888025	TRUE	TRUE	TRUE	MHS485	MHS382
19874	206103	Corynebacterium_tuberculostearicum	non_contaminant	0.44705087908684116	TRUE	4877454	9754.908	42256.2673066727	TRUE	TRUE	TRUE	MHS485	MHS382
7992	140388	Corynebacterium_bovis	non_contaminant	0.1797741081645383	TRUE	4877454	9754.908	28783.049517227635	TRUE	FALSE	TRUE	MHS485	MHS382
7520	149743	Corynebacterium_matruchotii	non_contaminant	0.16915681849315917	TRUE	4877454	9754.908	30701.05838004828	TRUE	FALSE	TRUE	MHS485	MHS382
17084	82228	Actinomyces_sp._oral_taxon_169	non_contaminant	0.3842918998852568	TRUE	4877454	9754.908	16858.795592946648	TRUE	FALSE	TRUE	MHS485	MHS382
13034	66317	Actinomyces_sp._oral_taxon_171	non_contaminant	0.29319015588295694	TRUE	4877454	9754.908	13596.642838661317	TRUE	FALSE	TRUE	MHS485	MHS382
5259	22479	Actinomyces_sp._HMT_175	non_contaminant	0.11829730165631969	TRUE	4877454	9754.908	4608.756945734393	TRUE	FALSE	TRUE	MHS485	MHS382
17543	99907	Actinomyces_naeslundii	non_contaminant	0.39461676420551745	TRUE	4877454	9754.908	20483.4325449302	TRUE	FALSE	TRUE	MHS485	MHS382
12450	59944	Actinomyces_oris	non_contaminant	0.28005350934040313	TRUE	4877454	9754.908	12290.018521958382	TRUE	FALSE	TRUE	MHS485	MHS382
11027	26189	Actinomyces_viscosus	non_contaminant	0.2480441805218173	TRUE	4877454	9754.908	5369.399690904312	TRUE	FALSE	TRUE	MHS485	MHS382
17828	142235	Schaalia_odontolytica	non_contaminant	0.40102762767234595	TRUE	4877454	9754.908	29161.73068982301	TRUE	FALSE	TRUE	MHS485	MHS382
