paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
8798010	966897	Cutibacterium_acnes	non_contaminant	91.57108767448108	TRUE	9735688	19471.376	99314.70688049987	TRUE	TRUE	TRUE	MHS525	MHS419
125376	607127	Cutibacterium_modestum	non_contaminant	1.30493335291455	TRUE	9735688	19471.376	62360.975413345215	TRUE	FALSE	TRUE	MHS525	MHS419
31603	296864	Cutibacterium_granulosum	non_contaminant	0.32892905143056506	TRUE	9735688	19471.376	30492.349385066573	TRUE	FALSE	TRUE	MHS525	MHS419
14675	50309	Cutibacterium_avidum	non_contaminant	0.15273973451075978	TRUE	9735688	19471.376	5167.482770606453	TRUE	FALSE	TRUE	MHS525	MHS419
57984	431740	Corynebacterium_tuberculostearicum	non_contaminant	0.6035066961411855	TRUE	9735688	19471.376	44346.1211986251	TRUE	FALSE	TRUE	MHS525	MHS419
25501	316342	Corynebacterium_kefirresidentii	non_contaminant	0.2654184647195152	TRUE	9735688	19471.376	32493.02976841493	TRUE	FALSE	TRUE	MHS525	MHS419
23106	190598	Corynebacterium_ureicelerivorans	non_contaminant	0.24049092372099598	TRUE	9735688	19471.376	19577.25021590667	TRUE	FALSE	TRUE	MHS525	MHS419
40228	481643	Staphylococcus_hominis	non_contaminant	0.41869942350247663	TRUE	9735688	19471.376	49471.90172897899	TRUE	FALSE	TRUE	MHS525	MHS419
8219	237920	Staphylococcus_epidermidis	non_contaminant	0.08554465948510628	FALSE	9735688	19471.376	24437.92364751212	TRUE	TRUE	TRUE	MHS525	MHS419
4644	149472	Staphylococcus_capitis	non_contaminant	0.04833549077124146	FALSE	9735688	19471.376	15352.99816510143	TRUE	TRUE	TRUE	MHS525	MHS419
16239	396998	Moraxella_osloensis	non_contaminant	0.1690180953131331	TRUE	9735688	19471.376	40777.6009255843	TRUE	FALSE	TRUE	MHS525	MHS419
438865	2395059	Malassezia_globosa	non_contaminant	4.567776734995884	TRUE	9735688	19471.376	246008.19171690795	TRUE	TRUE	TRUE	MHS525	MHS419
23397	535317	Malassezia_restricta	non_contaminant	0.24351969801350917	TRUE	9735688	19471.376	54985.02006226987	TRUE	TRUE	TRUE	MHS525	MHS419
