paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
3591540	662513	Staphylococcus_hominis	non_contaminant	36.975799369477755	TRUE	10169491	20338.982	65147.11503260094	TRUE	TRUE	TRUE	MHS452	MHS336
269595	755357	Staphylococcus_epidermidis	non_contaminant	2.7755477124059196	TRUE	10169491	20338.982	74276.77550430007	TRUE	TRUE	TRUE	MHS452	MHS336
83313	70569	Staphylococcus_haemolyticus	non_contaminant	0.8577280979382939	TRUE	10169491	20338.982	6939.2853585297435	TRUE	FALSE	TRUE	MHS452	MHS336
3324544	878757	Cutibacterium_acnes	non_contaminant	34.227009009784396	TRUE	10169491	20338.982	86411.10946457398	TRUE	TRUE	TRUE	MHS452	MHS336
15791	59490	Cutibacterium_modestum	non_contaminant	0.16257228037093371	TRUE	10169491	20338.982	5849.850302242266	TRUE	FALSE	TRUE	MHS452	MHS336
65648	385328	Corynebacterium_kefirresidentii	non_contaminant	0.6758625205364484	TRUE	10169491	20338.982	37890.588624347074	TRUE	FALSE	TRUE	MHS452	MHS336
11210	96532	Moraxella_osloensis	non_contaminant	0.11540974371212506	TRUE	10169491	20338.982	9492.313823769548	TRUE	FALSE	TRUE	MHS452	MHS336
19093	82436	Methylobacterium_radiotolerans	non_contaminant	0.19656719328239106	TRUE	10169491	20338.982	8106.2070854873655	TRUE	FALSE	TRUE	MHS452	MHS336
14740	38372	Methylobacterium_sp._C1	non_contaminant	0.15175197344484598	TRUE	10169491	20338.982	3773.2468616177543	TRUE	FALSE	TRUE	MHS452	MHS336
2232711	2469177	Malassezia_globosa	non_contaminant	22.986316172456956	TRUE	10169491	20338.982	242802.41754479156	TRUE	TRUE	TRUE	MHS452	MHS336
85033	804439	Malassezia_restricta	non_contaminant	0.8754359265899314	TRUE	10169491	20338.982	79103.17242033056	TRUE	TRUE	TRUE	MHS452	MHS336
