pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_109_EFV82219.1	432	54.6296	3
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	92.0732	1
Achromobacter_xylosoxidans_cluster_165_EFV82170.1	276	54.7101	1
Achromobacter_xylosoxidans_cluster_2409_KMJ92408.1	510	55.8824	7
Achromobacter_xylosoxidans_cluster_2649_EFV83342.1	318	56.9182	2
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	60.9272	9
Achromobacter_xylosoxidans_cluster_6514_EFV84684.1	246	58.1301	1
Achromobacter_xylosoxidans_cluster_706_EFV83405.1	375	63.4667	2
Achromobacter_xylosoxidans_cluster_7626_CUI47782.1	816	69.8529	10
Achromobacter_xylosoxidans_cluster_77_EFV81867.1	261	57.8544	2
Achromobacter_xylosoxidans_cluster_976_EFV82484.1	240	68.3333	2
Cutibacterium_acnes_cluster_4893_MUT49039.1	183	89.6175	3
Cutibacterium_acnes_cluster_4893_REB45883.1	183	82.5137	1
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	69.6970	3
Staphylococcus_aureus_cluster_10063_QEN62420.1	192	78.6458	1
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	99.8316	337
Staphylococcus_aureus_cluster_10119_QER16723.1	834	59.3525	7
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	86.2745	4
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	99.8775	40
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	97.2973	23
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	322
Staphylococcus_aureus_cluster_10392_NVE20722.1	2496	55.1282	13
Staphylococcus_aureus_cluster_10404_NVE20733.1	1350	54.6667	9
Staphylococcus_aureus_cluster_10407_NVE20736.1	570	51.5789	2
Staphylococcus_aureus_cluster_10506_NVE20860.1	930	96.6667	38
Staphylococcus_aureus_cluster_10507_NVE20861.1	1947	56.4972	16
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	98.9583	2
Staphylococcus_aureus_cluster_1054_CAI80187.1	1185	69.6203	167
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	63.4304	51
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	68.9498	13
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	69.2982	2
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	73.9316	220
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	62.6543	101
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	86.7647	689
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	71.2963	106
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	57.0175	2
Staphylococcus_aureus_cluster_12714_AFR72967.1	252	64.6825	2
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	87.0056	76
Staphylococcus_aureus_cluster_1642_CAI80437.1	201	94.0299	9
Staphylococcus_aureus_cluster_1652_CAG41763.1	228	92.5439	5
Staphylococcus_aureus_cluster_181_ADQ77327.1	228	80.7018	146
Staphylococcus_aureus_cluster_181_BAF67527.1	291	99.6564	126
Staphylococcus_aureus_cluster_181_CAI80890.1	243	58.0247	2
Staphylococcus_aureus_cluster_196_AUG74542.1	186	98.3871	194
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	355
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	98.2906	6
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	3725
Staphylococcus_aureus_cluster_265_NBKDNFEG_01280	378	56.3492	2
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	100.0000	904
Staphylococcus_aureus_cluster_290_AFR72604.1	219	77.1689	19
Staphylococcus_aureus_cluster_304_CAI80420.1	1305	65.2874	29
Staphylococcus_aureus_cluster_313_CAI80637.1	267	53.5581	1
Staphylococcus_aureus_cluster_320_AGU61341.1	276	60.5072	2
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	71.9764	53
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	70.7692	71
Staphylococcus_aureus_cluster_336_AGU61732.1	300	66.6667	4
Staphylococcus_aureus_cluster_3413_ABX28416.1	270	60.0000	3
Staphylococcus_aureus_cluster_3440_BAB43876.1	168	86.3095	9
Staphylococcus_aureus_cluster_3917_ADL64463.1	1935	59.7933	12
Staphylococcus_aureus_cluster_3917_ALH97492.1	1920	50.5729	16
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	55.1111	19
Staphylococcus_aureus_cluster_439_BAF67092.1	399	50.3759	113
