pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	100.0000	7
Achromobacter_xylosoxidans_cluster_16240_NEV06844.1	157	98.0892	3
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	70.1987	11
Achromobacter_xylosoxidans_cluster_7626_CUI47782.1	816	66.9118	6
Achromobacter_xylosoxidans_cluster_9041_PNM93309.1	804	71.3930	8
Cutibacterium_acnes_cluster_4893_MUT49039.1	183	93.9891	5
Cutibacterium_acnes_cluster_4893_REB45883.1	183	89.0710	2
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	73.8636	7
Staphylococcus_aureus_cluster_10063_QEN62420.1	192	97.9167	3
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	99.2424	151
Staphylococcus_aureus_cluster_10130_MRW79083.1	213	76.5258	2
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	86.2745	4
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	100.0000	34
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	60.9610	5
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	777
Staphylococcus_aureus_cluster_10404_NVE20733.1	1350	52.0741	6
Staphylococcus_aureus_cluster_10506_NVE20860.1	930	86.3441	9
Staphylococcus_aureus_cluster_10507_NVE20861.1	1947	51.3611	8
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	93.7500	10
Staphylococcus_aureus_cluster_1054_CAI80187.1	1185	64.2194	342
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	66.1812	125
Staphylococcus_aureus_cluster_110_ABD21650.1	276	55.0725	3
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	68.4932	21
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	71.0526	4
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	74.3590	529
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	67.2840	245
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	87.7451	1392
