pangene	length	percent_cov	unpaired_read_count
Cutibacterium_acnes_cluster_2336_PGF38838.1	210	60.0000	1
Cutibacterium_acnes_cluster_4003_OAY03599.1	240	52.5000	1
Cutibacterium_acnes_cluster_4920_EFT31606.1	159	77.3585	1
Staphylococcus_aureus_cluster_10130_MRW79083.1	213	95.3052	4
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	1358
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	63.6752	566
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	73.5294	445
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	100.0000	93
Staphylococcus_aureus_cluster_196_AUG74542.1	186	98.3871	750
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	1336
Staphylococcus_aureus_cluster_1_CAI81681.1	213	60.5634	6
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	100.0000	129
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	13568
Staphylococcus_aureus_cluster_3215_AGY88168.1	252	51.9841	6
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	61.3569	629
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	55.1282	618
Staphylococcus_aureus_cluster_336_AGU61732.1	300	58.6667	181
Staphylococcus_aureus_cluster_3440_BAB43876.1	168	55.9524	2
Staphylococcus_aureus_cluster_346_PKJLKLEG_01758	96	76.0417	2
Staphylococcus_aureus_cluster_3760_TYO13555.1	212	61.7925	3
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	54.8148	109
Staphylococcus_aureus_cluster_4874_CAQ48496.1	360	81.6667	32
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	2498
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	100.0000	342
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	15589
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	100.0000	353
Staphylococcus_aureus_cluster_5562_CAQ48495.1	276	90.2174	12
Staphylococcus_aureus_cluster_5619_IJDNDKFI_00429	129	74.4186	24
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	98.7461	347
Staphylococcus_aureus_cluster_6000_TYO13630.1	395	80.2532	115
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	66.8675	13
Staphylococcus_aureus_cluster_6733_ANJLNKMF_00067	99	96.9697	8
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	99.4580	156
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	99.7455	55
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	100.0000	365
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	10100
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	100.0000	4751
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	99.8382	10279
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	75.8389	7
Staphylococcus_aureus_cluster_7109_ABD22026.1	1554	84.3629	791
Staphylococcus_aureus_cluster_7110_ABD21595.1	957	100.0000	974
Staphylococcus_aureus_cluster_7111_ABD20883.1	768	100.0000	831
Staphylococcus_aureus_cluster_7113_ABD22602.1	636	100.0000	703
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	100.0000	1592
Staphylococcus_aureus_cluster_7859_ABD22169.1	183	65.5738	1
Staphylococcus_aureus_cluster_7863_ABX28104.1	225	59.1111	3
Staphylococcus_aureus_cluster_7965_AIL59235.1	414	100.0000	110
Staphylococcus_aureus_cluster_7966_AIL59236.1	1452	100.0000	1547
Staphylococcus_aureus_cluster_803_CAI81804.1	435	100.0000	5218
Staphylococcus_aureus_cluster_8783_QEN62421.1	96	100.0000	32
Staphylococcus_aureus_cluster_9042_EUE83580.1	234	89.7436	12
Staphylococcus_aureus_cluster_9244_CRI08844.1	135	68.1481	5
Staphylococcus_aureus_cluster_9258_CRI15950.1	138	93.4783	87
Staphylococcus_aureus_cluster_9280_CRI22480.1	603	63.1841	6
Staphylococcus_aureus_cluster_9821_NBKDNFEG_00509	222	56.7568	4
Staphylococcus_capitis_cluster_1369_APCDCEBA_00855	324	55.8642	34
Staphylococcus_capitis_cluster_1626_JHOKHAPC_01757	183	68.8525	1
Staphylococcus_capitis_cluster_2066_MBC3081272.1	569	54.4815	18
Staphylococcus_capitis_cluster_213_CQD28071.1	300	100.0000	16090
Staphylococcus_capitis_cluster_2278_EEE48657.1	129	100.0000	4
Staphylococcus_capitis_cluster_2388_RQX47280.1	99	94.9495	10
Staphylococcus_capitis_cluster_2510_EFS17984.1	999	73.3734	4353
Staphylococcus_capitis_cluster_256_JHOKHAPC_02134	321	54.5171	2653
Staphylococcus_capitis_cluster_2763_NMK52264.1	515	83.8835	112
Staphylococcus_capitis_cluster_3275_KKFCDDGP_01989	372	58.6022	147
Staphylococcus_capitis_cluster_3275_NMPLBBKO_02412	510	94.1176	142
Staphylococcus_capitis_cluster_3353_PTH08753.1	186	72.0430	4
Staphylococcus_capitis_cluster_3428_KKFCDDGP_01990	1203	69.3267	4123
Staphylococcus_capitis_cluster_3684_CDI71364.1	168	73.2143	56
Staphylococcus_capitis_cluster_3685_CDI71365.1	126	79.3651	10
Staphylococcus_capitis_cluster_3700_CDI72566.1	201	99.5025	38
Staphylococcus_capitis_cluster_3756_EFS17868.1	351	99.7151	71
Staphylococcus_capitis_cluster_3884_CUT96419.1	177	100.0000	26
Staphylococcus_capitis_cluster_4020_CDI71332.1	117	100.0000	137
Staphylococcus_capitis_cluster_4210_EFS17852.1	441	85.0340	100
Staphylococcus_capitis_cluster_4211_EFS17853.1	438	52.2831	17
Staphylococcus_capitis_cluster_4971_PTG95606.1	255	94.9020	9
Staphylococcus_capitis_cluster_5254_PNY87952.1	275	55.2727	19
Staphylococcus_capitis_cluster_5417_CDI71333.1	144	100.0000	524
Staphylococcus_capitis_cluster_5571_APCDCEBA_02482	171	84.2105	6
Staphylococcus_capitis_cluster_5823_PAK56045.1	285	50.1754	2
Staphylococcus_capitis_cluster_5825_PAK56044.1	492	58.3333	3
Staphylococcus_capitis_cluster_5828_PAK56038.1	270	100.0000	15
Staphylococcus_capitis_cluster_5948_ATN03771.1	3870	81.4987	1017
