pangene	length	percent_cov	unpaired_read_count
C_tuberculostearicum|CP068156.1_cds_QQU81374.1_1764	300	73.3333	2
Cutibacterium_acnes_cluster_134_EFS88110.1	243	51.8519	1
Cutibacterium_acnes_cluster_136_EFS88136.1	231	54.5455	1
Cutibacterium_acnes_cluster_1543_EFS57544.1	216	58.3333	1
Cutibacterium_acnes_cluster_1738_ADE00431.1	249	50.6024	1
Cutibacterium_acnes_cluster_1753_EFS87249.1	159	79.8742	2
Cutibacterium_acnes_cluster_1756_ADD99857.1	150	92.6667	2
Cutibacterium_acnes_cluster_2277_AEH29260.1	369	54.4715	2
Cutibacterium_acnes_cluster_2574_REB82436.1	204	90.1961	2
Cutibacterium_acnes_cluster_2641_EFS87104.1	189	56.0847	1
Cutibacterium_acnes_cluster_2746_PEN27766.1	198	66.1616	2
Cutibacterium_acnes_cluster_2873_EFS87261.1	126	95.2381	1
Cutibacterium_acnes_cluster_290_AAT81899.1	258	79.0698	2
Cutibacterium_acnes_cluster_3222_EFT03805.1	138	91.3043	1
Cutibacterium_acnes_cluster_3297_PEN27842.1	201	62.1891	1
Cutibacterium_acnes_cluster_3552_TLF89836.1	192	65.6250	1
Cutibacterium_acnes_cluster_3745_EFS95139.1	159	69.1824	2
Cutibacterium_acnes_cluster_3877_EFS78851.1	231	54.5455	1
Cutibacterium_acnes_cluster_3918_EFT17939.1	147	99.3197	4
Cutibacterium_acnes_cluster_405_AAT83168.1	267	60.6742	2
Cutibacterium_acnes_cluster_4285_ADE01102.1	114	94.7368	1
Cutibacterium_acnes_cluster_4608_EFS88373.1	147	91.1565	5
Cutibacterium_acnes_cluster_4859_EFS85443.1	192	70.8333	2
Cutibacterium_acnes_cluster_4943_CCALPCNH_01806	240	52.0833	2
Cutibacterium_acnes_cluster_5376_EFS82142.1	165	75.1515	1
Cutibacterium_acnes_cluster_6155_EFS96134.1	129	95.3488	1
Cutibacterium_acnes_cluster_6192_EGF73046.1	228	61.8421	2
Cutibacterium_acnes_cluster_6224_EFS42010.1	144	85.4167	1
Cutibacterium_acnes_cluster_632_AAT83072.1	228	55.2632	1
Cutibacterium_acnes_cluster_6543_EFS36581.1	252	50.0000	1
Cutibacterium_acnes_cluster_6659_AEE72185.1	168	72.6190	2
Cutibacterium_acnes_cluster_7006_DPCOCOBH_00759	105	95.2381	2
Staphylococcus_aureus_cluster_10130_MRW79083.1	213	57.2770	2
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	58.2583	4
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	1043
Staphylococcus_aureus_cluster_1072_CAI80947.1	201	59.7015	1
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	66.3430	132
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	63.6752	599
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	74.5098	2489
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	100.0000	341
Staphylococcus_aureus_cluster_196_AUG74542.1	186	98.3871	407
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	835
Staphylococcus_aureus_cluster_1_CAI81681.1	213	56.8075	12
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	100.0000	213
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	11968
Staphylococcus_aureus_cluster_3215_AGY88168.1	252	53.1746	17
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	60.4720	749
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	53.3333	716
Staphylococcus_aureus_cluster_336_AGU61732.1	300	62.3333	238
Staphylococcus_aureus_cluster_3760_TYO13555.1	212	63.2075	7
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	57.1852	137
Staphylococcus_aureus_cluster_4874_CAQ48496.1	360	52.5000	16
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	1897
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	100.0000	256
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	7231
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	100.0000	224
Staphylococcus_aureus_cluster_5562_CAQ48495.1	276	75.7246	17
Staphylococcus_aureus_cluster_5619_IJDNDKFI_00429	129	76.7442	50
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	94.0439	279
Staphylococcus_aureus_cluster_6000_TYO13630.1	395	72.6582	139
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	83.1325	41
Staphylococcus_aureus_cluster_6733_ANJLNKMF_00067	99	100.0000	4
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	93.4959	769
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	100.0000	308
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	100.0000	316
Staphylococcus_aureus_cluster_7097_ABD22085.1	192	65.6250	1
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	8796
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	100.0000	3967
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	100.0000	13795
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	87.2483	24
Staphylococcus_aureus_cluster_7109_ABD22026.1	1554	84.1055	691
Staphylococcus_aureus_cluster_7110_ABD21595.1	957	100.0000	812
Staphylococcus_aureus_cluster_7111_ABD20883.1	768	100.0000	588
Staphylococcus_aureus_cluster_7113_ABD22602.1	636	100.0000	640
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	100.0000	1310
Staphylococcus_aureus_cluster_7863_ABX28104.1	225	53.3333	1
Staphylococcus_aureus_cluster_7965_AIL59235.1	414	100.0000	466
Staphylococcus_aureus_cluster_7966_AIL59236.1	1452	100.0000	1642
Staphylococcus_aureus_cluster_803_CAI81804.1	435	100.0000	2367
Staphylococcus_aureus_cluster_8783_QEN62421.1	96	100.0000	76
Staphylococcus_aureus_cluster_8856_ABX28093.1	171	73.6842	1
Staphylococcus_aureus_cluster_9042_EUE83580.1	234	100.0000	179
Staphylococcus_aureus_cluster_9231_CRI07883.1	963	70.9242	22
Staphylococcus_aureus_cluster_9243_CRI08681.1	153	83.6601	4
Staphylococcus_aureus_cluster_9244_CRI08844.1	135	54.0741	2
Staphylococcus_aureus_cluster_9258_CRI15950.1	138	97.1014	63
Staphylococcus_aureus_cluster_9280_CRI22480.1	603	59.3698	6
Staphylococcus_aureus_cluster_9821_NBKDNFEG_00509	222	58.1081	4
Staphylococcus_capitis_cluster_1369_APCDCEBA_00855	324	57.4074	134
Staphylococcus_capitis_cluster_1626_JHOKHAPC_01757	183	74.8634	18
Staphylococcus_capitis_cluster_2084_EEE49165.1	129	73.6434	2
Staphylococcus_capitis_cluster_213_CQD28071.1	300	100.0000	12275
Staphylococcus_capitis_cluster_2278_EEE48657.1	129	83.7209	2
Staphylococcus_capitis_cluster_2388_RQX47280.1	99	98.9899	13
Staphylococcus_capitis_cluster_2458_CRN10315.1	243	50.6173	22
Staphylococcus_capitis_cluster_2510_EFS17984.1	999	75.8759	4809
Staphylococcus_capitis_cluster_256_JHOKHAPC_02134	321	53.8941	1336
Staphylococcus_capitis_cluster_2763_NMK52264.1	515	84.0777	97
Staphylococcus_capitis_cluster_3275_KKFCDDGP_01989	372	55.9140	173
Staphylococcus_capitis_cluster_3275_NMPLBBKO_02412	510	84.3137	194
Staphylococcus_capitis_cluster_3353_PTH08753.1	186	61.8280	4
Staphylococcus_capitis_cluster_3428_KKFCDDGP_01990	1203	84.5387	2992
Staphylococcus_capitis_cluster_3684_CDI71364.1	168	72.6190	29
Staphylococcus_capitis_cluster_3693_CDI72424.1	279	58.0645	11
Staphylococcus_capitis_cluster_3700_CDI72566.1	201	99.5025	21
Staphylococcus_capitis_cluster_3756_EFS17868.1	351	100.0000	283
Staphylococcus_capitis_cluster_3884_CUT96419.1	177	100.0000	82
Staphylococcus_capitis_cluster_4020_CDI71332.1	117	100.0000	69
Staphylococcus_capitis_cluster_4141_OLMFIBIM_01292	171	74.8538	1
Staphylococcus_capitis_cluster_4210_EFS17852.1	441	87.7551	280
Staphylococcus_capitis_cluster_4211_EFS17853.1	438	60.5023	290
Staphylococcus_capitis_cluster_4579_CQD26465.1	123	91.8699	2
Staphylococcus_capitis_cluster_4971_PTG95606.1	255	100.0000	11
Staphylococcus_capitis_cluster_5254_PNY87952.1	275	54.9091	22
Staphylococcus_capitis_cluster_527_KKFCDDGP_00529	474	66.4557	873
Staphylococcus_capitis_cluster_5417_CDI71333.1	144	100.0000	353
Staphylococcus_capitis_cluster_5828_PAK56038.1	270	56.6667	5
Staphylococcus_capitis_cluster_5948_ATN03771.1	3870	80.6718	1029
Staphylococcus_capitis_cluster_6030_PTG95604.1	369	77.5068	14
Staphylococcus_capitis_cluster_6052_PTH01712.1	381	94.2257	46
Staphylococcus_capitis_cluster_7573_MBC3080949.1	351	55.5556	11
Staphylococcus_capitis_cluster_7578_MBC3081218.1	276	95.6522	2205
Staphylococcus_epidermidis_cluster_1000_EES58994.1	660	98.7879	231
Staphylococcus_epidermidis_cluster_1000_OAW53191.1	580	99.8276	453
Staphylococcus_epidermidis_cluster_10018_PNN32298.1	180	100.0000	118
Staphylococcus_epidermidis_cluster_1001_AAO04025.1	1041	97.7906	3070
Staphylococcus_epidermidis_cluster_1001_EJE42345.1	708	96.7514	1087
Staphylococcus_epidermidis_cluster_10021_SUM58609.1	645	99.2248	377
Staphylococcus_epidermidis_cluster_10025_RUN38434.1	582	99.1409	507
Staphylococcus_epidermidis_cluster_1002_AAO04294.1	855	99.5322	684
Staphylococcus_epidermidis_cluster_1002_GEKHIFLN_02039	363	96.9697	559
Staphylococcus_epidermidis_cluster_10031_EJE11219.1	174	82.1839	10
Staphylococcus_epidermidis_cluster_10031_PAC87760.1	372	85.2151	50
Staphylococcus_epidermidis_cluster_10036_EHR93483.1	2043	98.1400	2493
Staphylococcus_epidermidis_cluster_1003_EFA88735.1	1068	100.0000	1451
Staphylococcus_epidermidis_cluster_1003_KAA9379445.1	192	86.9792	12
Staphylococcus_epidermidis_cluster_1003_KJDFIKFI_00225	534	96.6292	470
Staphylococcus_epidermidis_cluster_10046_FKIMELGE_01428	177	83.6158	6
Staphylococcus_epidermidis_cluster_1004_AAO05112.1	1080	81.7593	266
Staphylococcus_epidermidis_cluster_1004_CJLHHPPK_02176	963	100.0000	449
Staphylococcus_epidermidis_cluster_1004_JFDMIEBH_02014	582	95.8763	207
Staphylococcus_epidermidis_cluster_10050_EHR92819.1	303	100.0000	132
Staphylococcus_epidermidis_cluster_10057_MBC3043434.1	390	76.9231	21
Staphylococcus_epidermidis_cluster_1005_AAO05283.1	147	100.0000	710
Staphylococcus_epidermidis_cluster_1005_KZK59798.1	130	99.2308	149
Staphylococcus_epidermidis_cluster_1006_AAO05978.1	1203	99.8337	208
Staphylococcus_epidermidis_cluster_1006_NDPLCOBD_01941	810	64.4444	29
Staphylococcus_epidermidis_cluster_10078_TES37501.1	91	98.9011	1
Staphylococcus_epidermidis_cluster_1007_EES58572.1	210	99.5238	183
Staphylococcus_epidermidis_cluster_1007_EHR94439.1	198	99.4949	219
Staphylococcus_epidermidis_cluster_1007_MNOAAAND_00064	177	88.7006	42
Staphylococcus_epidermidis_cluster_1008_AAO04706.1	615	87.1545	1253
Staphylococcus_epidermidis_cluster_1008_KEI48221.1	615	84.7154	469
Staphylococcus_epidermidis_cluster_1008_REB26472.1	224	90.6250	215
Staphylococcus_epidermidis_cluster_10091_RIL54786.1	1106	99.0958	1272
Staphylococcus_epidermidis_cluster_10094_EHR89519.1	174	100.0000	287
Staphylococcus_epidermidis_cluster_1009_AAO05534.1	357	100.0000	1037
Staphylococcus_epidermidis_cluster_100_EES58890.1	1113	100.0000	4024
Staphylococcus_epidermidis_cluster_10102_RUN49364.1	709	76.1636	176
Staphylococcus_epidermidis_cluster_10109_EJE16940.1	1563	98.7844	2357
Staphylococcus_epidermidis_cluster_1010_AAO03922.1	663	100.0000	150
Staphylococcus_epidermidis_cluster_1010_MBC3042223.1	588	99.8299	112
Staphylococcus_epidermidis_cluster_10111_CLGGNHFH_01146	279	100.0000	132
Staphylococcus_epidermidis_cluster_1011_AAO04122.1	1239	100.0000	4222
Staphylococcus_epidermidis_cluster_1011_EST94276.1	723	99.4467	1373
Staphylococcus_epidermidis_cluster_10123_EJE14315.1	995	100.0000	2814
Staphylococcus_epidermidis_cluster_10123_KAA9372831.1	466	80.0429	252
Staphylococcus_epidermidis_cluster_10123_RIL61746.1	769	89.9870	1692
Staphylococcus_epidermidis_cluster_10123_TES37822.1	555	83.2432	1292
Staphylococcus_epidermidis_cluster_10125_PAC87762.1	400	92.0000	62
Staphylococcus_epidermidis_cluster_10128_OAW52969.1	834	99.7602	2418
Staphylococcus_epidermidis_cluster_1012_AAO05199.1	1098	84.1530	456
Staphylococcus_epidermidis_cluster_1012_EGG63383.1	930	99.1398	701
Staphylococcus_epidermidis_cluster_10134_EJE28580.1	393	58.0153	41
Staphylococcus_epidermidis_cluster_10134_KAB2299352.1	1187	74.5577	1205
Staphylococcus_epidermidis_cluster_10134_OOC99082.1	1920	89.7917	1223
Staphylococcus_epidermidis_cluster_1013_EFA87904.1	816	93.8725	442
Staphylococcus_epidermidis_cluster_1013_EGG72591.1	939	100.0000	715
Staphylococcus_epidermidis_cluster_1014_AAO04382.1	1017	100.0000	680
Staphylococcus_epidermidis_cluster_1015_AAO05300.1	867	100.0000	8616
Staphylococcus_epidermidis_cluster_1015_CADGFBEC_01324	366	99.7268	2513
Staphylococcus_epidermidis_cluster_10160_OCEJCNKK_00216	1569	76.6093	118
Staphylococcus_epidermidis_cluster_1016_AAO05928.1	381	100.0000	23039
Staphylococcus_epidermidis_cluster_1016_EHM70218.1	210	73.8095	48
Staphylococcus_epidermidis_cluster_1017_AAO05912.1	933	100.0000	41460
Staphylococcus_epidermidis_cluster_10184_GCMDBPME_00477	762	100.0000	2222
Staphylococcus_epidermidis_cluster_1018_EFE59588.1	603	77.9436	5
Staphylococcus_epidermidis_cluster_1018_EJD94927.1	474	69.1983	12
Staphylococcus_epidermidis_cluster_1018_RLY88287.1	708	51.5537	8
Staphylococcus_epidermidis_cluster_1018_TES33761.1	544	92.6471	25
Staphylococcus_epidermidis_cluster_1019_AAO05047.1	444	80.6306	155
Staphylococcus_epidermidis_cluster_1019_EMLLCLNH_02156	249	99.5984	109
Staphylococcus_epidermidis_cluster_1019_HNLHLCBE_00930	276	71.0145	8
Staphylococcus_epidermidis_cluster_101_EES58096.1	486	100.0000	2317
Staphylococcus_epidermidis_cluster_101_EPP69542.1	361	70.0831	12
Staphylococcus_epidermidis_cluster_10204_EJD83010.1	660	71.9697	150
