pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	100.0000	17
Achromobacter_xylosoxidans_cluster_16152_NEV09146.1	172	83.1395	1
Achromobacter_xylosoxidans_cluster_16240_NEV06844.1	157	93.6306	2
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	62.2517	6
Achromobacter_xylosoxidans_cluster_9041_PNM93309.1	804	52.1144	4
Cutibacterium_acnes_cluster_4893_MUT49039.1	183	98.9071	11
Cutibacterium_acnes_cluster_4893_REB45883.1	183	89.6175	5
Cutibacterium_acnes_cluster_5227_AEE73473.1	228	63.1579	1
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	97.3485	15
Staphylococcus_aureus_cluster_10063_QEN62420.1	192	81.7708	4
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	88.4680	40
Staphylococcus_aureus_cluster_10127_MRW79077.1	186	65.5914	1
Staphylococcus_aureus_cluster_10130_MRW79083.1	213	66.6667	1
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	92.1569	39
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	99.8775	63
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	91.5916	29
Staphylococcus_aureus_cluster_10284_AECJBGNP_02766	660	69.6970	7
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	239
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	100.0000	177
Staphylococcus_aureus_cluster_1054_CAI80187.1	1185	64.0506	525
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	72.6537	138
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	69.4064	3
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	66.6667	33
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	95.7265	794
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	66.0494	204
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	85.2941	1974
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	72.2222	276
Staphylococcus_aureus_cluster_12312_CAI81450.1	387	58.1395	81
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	100.0000	19
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	87.5706	546
Staphylococcus_aureus_cluster_1819_CAG41103.1	138	52.8986	1
Staphylococcus_aureus_cluster_181_ADQ77327.1	228	77.1930	112
Staphylococcus_aureus_cluster_181_BAF67527.1	291	100.0000	167
Staphylococcus_aureus_cluster_181_CAI80890.1	243	63.3745	8
Staphylococcus_aureus_cluster_196_AUG74542.1	186	100.0000	600
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	998
Staphylococcus_aureus_cluster_1_CAI81681.1	213	67.1362	11
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	100.0000	91
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	14636
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	100.0000	1423
Staphylococcus_aureus_cluster_2741_AUJ55816.1	426	54.2254	20
Staphylococcus_aureus_cluster_290_AFR72604.1	219	77.1689	43
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	70.2065	119
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	65.6410	154
Staphylococcus_aureus_cluster_336_AGU61732.1	300	63.0000	13
Staphylococcus_aureus_cluster_3413_ABX28416.1	270	55.9259	2
Staphylococcus_aureus_cluster_3440_BAB43876.1	168	98.8095	39
Staphylococcus_aureus_cluster_3636_AUU82392.1	108	64.8148	2
Staphylococcus_aureus_cluster_3645_AUU82419.1	201	74.6269	2
Staphylococcus_aureus_cluster_3742_AUU81709.1	189	91.5344	9
Staphylococcus_aureus_cluster_3760_TYO13555.1	212	94.8113	2
Staphylococcus_aureus_cluster_3959_AEV77146.2	1143	53.5433	39
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	56.8889	69
Staphylococcus_aureus_cluster_4256_CRI21083.1	252	59.9206	1
Staphylococcus_aureus_cluster_45_CAI81802.1	264	50.7576	8
Staphylococcus_aureus_cluster_4893_CAQ49390.1	498	56.2249	4
Staphylococcus_aureus_cluster_4982_AMG40497.1	612	51.9608	9
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	1102
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	100.0000	353
Staphylococcus_aureus_cluster_5427_KKJ84830.1	189	86.2434	5
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	9267
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	97.0588	18
Staphylococcus_aureus_cluster_5562_CAQ48495.1	276	100.0000	23
Staphylococcus_aureus_cluster_55_CAI81024.1	273	52.7473	1
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	95.6113	122
Staphylococcus_aureus_cluster_5792_AFR74514.1	201	75.1244	11
Staphylococcus_aureus_cluster_6000_TYO13630.1	395	52.1519	40
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	83.5341	100
Staphylococcus_aureus_cluster_647_AGU60671.1	450	63.5556	2
Staphylococcus_aureus_cluster_6733_ANJLNKMF_00067	99	90.9091	4
Staphylococcus_aureus_cluster_6808_ABX28109.1	852	54.5775	16
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	100.0000	1330
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	100.0000	172
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	100.0000	103
Staphylococcus_aureus_cluster_706_CAI81752.1	510	59.0196	3
Staphylococcus_aureus_cluster_7097_ABD22085.1	192	100.0000	10
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	7200
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	100.0000	2073
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	100.0000	14234
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	100.0000	106
Staphylococcus_aureus_cluster_7109_ABD22026.1	1554	79.1506	238
Staphylococcus_aureus_cluster_7110_ABD21595.1	957	100.0000	204
Staphylococcus_aureus_cluster_7111_ABD20883.1	768	100.0000	186
Staphylococcus_aureus_cluster_7113_ABD22602.1	636	100.0000	300
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	100.0000	582
Staphylococcus_aureus_cluster_7642_KKJ84651.1	230	62.1739	1
Staphylococcus_aureus_cluster_7859_ABD22169.1	183	100.0000	33
Staphylococcus_aureus_cluster_7863_ABX28104.1	225	56.4444	1
Staphylococcus_aureus_cluster_7965_AIL59235.1	414	100.0000	340
Staphylococcus_aureus_cluster_7966_AIL59236.1	1452	100.0000	936
Staphylococcus_aureus_cluster_803_CAI81804.1	435	100.0000	2514
Staphylococcus_aureus_cluster_8061_KBNOLKPJ_00497	240	50.0000	6
Staphylococcus_aureus_cluster_8242_SCU43213.1	660	68.3333	21
Staphylococcus_aureus_cluster_8359_EZI01125.1	232	60.7759	2
Staphylococcus_aureus_cluster_8752_PAI49493.1	177	86.4407	3
Staphylococcus_aureus_cluster_8783_QEN62421.1	96	63.5417	1
Staphylococcus_aureus_cluster_8856_ABX28093.1	171	100.0000	16
Staphylococcus_aureus_cluster_9042_EUE83580.1	234	100.0000	114
Staphylococcus_aureus_cluster_9231_CRI07883.1	963	62.6168	32
Staphylococcus_aureus_cluster_9239_CRI08372.1	159	99.3711	37
Staphylococcus_aureus_cluster_9243_CRI08681.1	153	94.1176	4
Staphylococcus_aureus_cluster_9244_CRI08844.1	135	61.4815	6
Staphylococcus_aureus_cluster_9821_NBKDNFEG_00509	222	73.4234	204
Staphylococcus_aureus_cluster_9876_NBKDNFEG_02189	330	63.9394	100
Staphylococcus_aureus_cluster_997_BAB41686.1	327	51.6820	695
Staphylococcus_capitis_cluster_100_EEE49439.1	249	61.0442	39
Staphylococcus_capitis_cluster_100_PNM97974.1	282	54.6099	43
Staphylococcus_capitis_cluster_1016_EEE48926.1	234	60.2564	2
Staphylococcus_capitis_cluster_1076_EEE50096.1	261	50.9579	1
Staphylococcus_capitis_cluster_1249_JHOKHAPC_00077	513	59.2593	4
Staphylococcus_capitis_cluster_1345_EFS16651.1	246	57.7236	71
Staphylococcus_capitis_cluster_1369_APCDCEBA_00855	324	64.5062	128
Staphylococcus_capitis_cluster_1467_EFS18287.1	330	58.4848	17
Staphylococcus_capitis_cluster_1626_JHOKHAPC_01757	183	97.8142	107
Staphylococcus_capitis_cluster_1726_GOHFFEIP_00824	189	67.7249	2
Staphylococcus_capitis_cluster_2084_EEE49165.1	129	100.0000	32
Staphylococcus_capitis_cluster_213_CQD28071.1	300	100.0000	4346
Staphylococcus_capitis_cluster_2405_EFS17316.1	213	59.6244	4
Staphylococcus_capitis_cluster_2458_CRN10315.1	243	75.3086	52
Staphylococcus_capitis_cluster_2510_EFS17984.1	999	75.6757	5335
Staphylococcus_capitis_cluster_2517_NMK31532.1	1050	53.2381	200
Staphylococcus_capitis_cluster_256_EEE48867.1	267	53.5581	1
Staphylococcus_capitis_cluster_256_JHOKHAPC_02134	321	62.6168	1425
Staphylococcus_capitis_cluster_2763_NMK52264.1	515	84.2718	37
Staphylococcus_capitis_cluster_297_JHOKHAPC_00457	519	58.3815	995
Staphylococcus_capitis_cluster_3251_CDI72157.1	180	60.5556	2
Staphylococcus_capitis_cluster_3275_KKFCDDGP_01989	372	68.8172	19
Staphylococcus_capitis_cluster_3275_NMPLBBKO_02412	510	50.0000	25
Staphylococcus_capitis_cluster_3353_PTH08753.1	186	100.0000	5
Staphylococcus_capitis_cluster_3428_KKFCDDGP_01990	1203	56.6085	504
Staphylococcus_capitis_cluster_3640_CDI71838.1	165	86.6667	1
