pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_706_EFV83405.1	375	57.8667	3
Cutibacterium_acnes_cluster_4893_MUT49039.1	183	86.3388	4
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	69.3182	3
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	70.0337	21
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	89.2157	6
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	100.0000	42
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	100.0000	15
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	110
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	96.8750	10
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	64.7249	33
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	64.3836	3
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	66.2281	1
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	74.3590	235
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	57.0988	42
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	86.7647	403
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	73.6111	79
Staphylococcus_aureus_cluster_12312_CAI81450.1	387	50.1292	29
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	87.0056	123
Staphylococcus_aureus_cluster_181_ADQ77327.1	228	78.5088	18
Staphylococcus_aureus_cluster_181_BAF67527.1	291	62.8866	37
Staphylococcus_aureus_cluster_181_CAI80890.1	243	56.7901	1
Staphylococcus_aureus_cluster_196_AUG74542.1	186	98.3871	225
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	372
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	91.4530	7
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	4777
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	100.0000	313
Staphylococcus_aureus_cluster_290_AFR72604.1	219	69.8630	10
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	69.3215	37
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	73.3333	44
Staphylococcus_aureus_cluster_336_AGU61732.1	300	72.3333	3
Staphylococcus_aureus_cluster_3440_BAB43876.1	168	89.8810	11
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	50.6667	11
Staphylococcus_aureus_cluster_45_CAI81802.1	264	51.1364	1
Staphylococcus_aureus_cluster_4982_AMG40497.1	612	67.6471	7
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	250
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	100.0000	160
Staphylococcus_aureus_cluster_5427_KKJ84830.1	189	80.4233	1
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	2713
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	82.3529	3
Staphylococcus_aureus_cluster_5562_CAQ48495.1	276	84.4203	4
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	83.9080	17
Staphylococcus_aureus_cluster_5792_AFR74514.1	201	50.2488	1
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	75.1004	13
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	100.0000	266
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	97.5827	30
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	91.3420	24
Staphylococcus_aureus_cluster_7097_ABD22085.1	192	78.6458	1
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	998
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	99.0858	257
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	100.0000	2367
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	99.5526	25
Staphylococcus_aureus_cluster_7109_ABD22026.1	1554	61.8404	28
Staphylococcus_aureus_cluster_7110_ABD21595.1	957	100.0000	38
Staphylococcus_aureus_cluster_7111_ABD20883.1	768	99.2188	25
Staphylococcus_aureus_cluster_7113_ABD22602.1	636	100.0000	93
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	100.0000	90
Staphylococcus_aureus_cluster_7859_ABD22169.1	183	100.0000	11
Staphylococcus_aureus_cluster_7965_AIL59235.1	414	100.0000	57
Staphylococcus_aureus_cluster_7966_AIL59236.1	1452	100.0000	244
Staphylococcus_aureus_cluster_803_CAI81804.1	435	100.0000	844
Staphylococcus_aureus_cluster_8856_ABX28093.1	171	95.3216	3
Staphylococcus_aureus_cluster_9042_EUE83580.1	234	99.5726	22
