pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_109_EFV82219.1	432	51.1574	4
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	87.1951	1
Achromobacter_xylosoxidans_cluster_16240_NEV06844.1	157	91.0828	1
Achromobacter_xylosoxidans_cluster_18642_AGLLMHHF_02351	363	68.5950	2
Achromobacter_xylosoxidans_cluster_2371_KOQ19893.1	428	64.9533	3
Achromobacter_xylosoxidans_cluster_3126_KOQ37340.1	263	54.3726	1
Achromobacter_xylosoxidans_cluster_3126_KOQ49984.1	320	55.9375	2
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	67.7704	19
Achromobacter_xylosoxidans_cluster_4761_EFV86697.1	282	50.7092	1
Achromobacter_xylosoxidans_cluster_706_EFV83405.1	375	64.0000	4
Achromobacter_xylosoxidans_cluster_976_EFV82484.1	240	62.9167	6
Cutibacterium_acnes_cluster_4893_MUT49039.1	183	81.9672	2
Cutibacterium_acnes_cluster_4893_REB45883.1	183	78.6885	2
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	59.4697	3
Staphylococcus_aureus_cluster_10063_QEN62420.1	192	62.5000	3
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	99.6633	110
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	90.1961	36
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	91.1765	22
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	90.9910	3
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	576
Staphylococcus_aureus_cluster_10506_NVE20860.1	930	89.3548	29
Staphylococcus_aureus_cluster_10507_NVE20861.1	1947	51.7720	12
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	100.0000	109
Staphylococcus_aureus_cluster_1054_CAI80187.1	1185	64.8101	283
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	67.6375	63
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	69.4064	3
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	66.6667	3
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	74.3590	835
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	58.6420	107
Staphylococcus_aureus_cluster_1216_CAI80794.1	351	52.4217	4
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	85.2941	1007
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	87.5000	286
Staphylococcus_aureus_cluster_1238_CAI80680.1	174	82.1839	1
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	100.0000	40
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	87.0056	209
Staphylococcus_aureus_cluster_1642_CAI80437.1	201	89.5522	3
Staphylococcus_aureus_cluster_1652_CAG41763.1	228	75.4386	2
Staphylococcus_aureus_cluster_1652_CAI82269.1	201	75.1244	2
Staphylococcus_aureus_cluster_181_ADQ77327.1	228	76.7544	93
Staphylococcus_aureus_cluster_181_BAF67527.1	291	100.0000	105
Staphylococcus_aureus_cluster_181_CAI80890.1	243	60.4938	8
Staphylococcus_aureus_cluster_196_AUG74542.1	186	100.0000	610
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	1014
Staphylococcus_aureus_cluster_1_CAI81681.1	213	84.9765	5
Staphylococcus_aureus_cluster_215_ABD21677.1	381	61.9423	2
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	100.0000	54
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	6516
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	100.0000	1787
Staphylococcus_aureus_cluster_2741_AUJ55816.1	426	51.6432	4
Staphylococcus_aureus_cluster_290_AFR72604.1	219	74.8858	12
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	70.2065	131
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	66.1538	158
Staphylococcus_aureus_cluster_336_AGU61732.1	300	65.3333	15
Staphylococcus_aureus_cluster_3440_BAB43876.1	168	82.7381	4
Staphylococcus_aureus_cluster_3742_AUU81709.1	189	50.7937	3
Staphylococcus_aureus_cluster_3917_ADL64463.1	1935	54.2119	13
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	58.9630	27
Staphylococcus_aureus_cluster_45_CAI81802.1	264	50.7576	3
Staphylococcus_aureus_cluster_4874_CAQ48496.1	360	93.3333	8
Staphylococcus_aureus_cluster_4890_CAQ49383.1	354	70.0565	2
Staphylococcus_aureus_cluster_4982_AMG40497.1	612	53.1046	14
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	1044
