pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	98.1707	4
Achromobacter_xylosoxidans_cluster_2409_KMJ92408.1	510	73.9216	6
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	68.4327	10
Achromobacter_xylosoxidans_cluster_489_EFV85342.1	1233	53.6091	6
Achromobacter_xylosoxidans_cluster_571_EFV86173.1	1194	54.9414	13
Achromobacter_xylosoxidans_cluster_7626_CUI47782.1	816	77.6961	22
Achromobacter_xylosoxidans_cluster_9041_PNM93309.1	804	67.5373	11
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	64.0152	4
Staphylococcus_aureus_cluster_10063_QEN62420.1	192	78.6458	1
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	97.8114	137
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	79.4118	2
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	100.0000	47
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	62.7628	26
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	233
Staphylococcus_aureus_cluster_10392_NVE20722.1	2496	74.4391	34
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	100.0000	8
Staphylococcus_aureus_cluster_1054_CAI80187.1	1185	63.4599	132
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	69.9029	33
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	64.3836	1
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	62.2807	2
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	74.3590	347
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	66.0494	53
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	86.7647	512
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	71.2963	80
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	100.0000	7
Staphylococcus_aureus_cluster_12714_AFR72967.1	252	50.7937	1
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	86.4407	68
Staphylococcus_aureus_cluster_181_ADQ77327.1	228	76.7544	56
Staphylococcus_aureus_cluster_181_BAF67527.1	291	100.0000	97
Staphylococcus_aureus_cluster_181_CAI80890.1	243	58.0247	2
Staphylococcus_aureus_cluster_196_AUG74542.1	186	98.3871	300
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	464
Staphylococcus_aureus_cluster_1_CAI81681.1	213	61.0329	1
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	92.3077	5
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	3147
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	100.0000	547
Staphylococcus_aureus_cluster_290_AFR72604.1	219	75.7991	11
Staphylococcus_aureus_cluster_320_AGU61341.1	276	65.9420	2
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	70.7965	52
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	67.9487	54
Staphylococcus_aureus_cluster_338_AGU61734.1	318	93.3962	23
Staphylococcus_aureus_cluster_3440_BAB43876.1	168	98.8095	6
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	52.7407	11
Staphylococcus_aureus_cluster_439_BAF67092.1	399	50.1253	110
Staphylococcus_aureus_cluster_45_CAI81802.1	264	54.5455	2
Staphylococcus_aureus_cluster_4890_CAQ49383.1	354	83.0508	2
Staphylococcus_aureus_cluster_4893_CAQ49390.1	498	59.0361	2
Staphylococcus_aureus_cluster_4895_CAQ49392.1	1206	51.6584	5
Staphylococcus_aureus_cluster_4982_AMG40497.1	612	76.3072	30
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	380
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	100.0000	155
Staphylococcus_aureus_cluster_5427_KKJ84830.1	189	80.4233	1
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	574
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	89.2157	4
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	88.1923	13
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	79.9197	29
Staphylococcus_aureus_cluster_645_BAF66771.1	432	67.8241	110
Staphylococcus_aureus_cluster_6733_ANJLNKMF_00067	99	59.5960	2
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	97.5610	61
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	99.7455	48
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	100.0000	35
Staphylococcus_aureus_cluster_7097_ABD22085.1	192	98.4375	4
Staphylococcus_aureus_cluster_709_CAI81806.1	354	50.8475	3
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	170
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	90.0141	30
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	99.1909	219
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	97.0917	9
Staphylococcus_aureus_cluster_7109_ABD22026.1	1554	79.7297	85
Staphylococcus_aureus_cluster_7110_ABD21595.1	957	100.0000	66
Staphylococcus_aureus_cluster_7111_ABD20883.1	768	100.0000	66
Staphylococcus_aureus_cluster_7113_ABD22602.1	636	98.7421	69
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	100.0000	92
Staphylococcus_aureus_cluster_71_EGS96247.1	372	59.4086	2
Staphylococcus_aureus_cluster_7642_KKJ84651.1	230	65.6522	1
Staphylococcus_aureus_cluster_7859_ABD22169.1	183	100.0000	8
Staphylococcus_aureus_cluster_7965_AIL59235.1	414	100.0000	164
Staphylococcus_aureus_cluster_7966_AIL59236.1	1452	100.0000	611
Staphylococcus_aureus_cluster_803_CAI81804.1	435	100.0000	987
Staphylococcus_aureus_cluster_8752_PAI49493.1	177	92.0904	3
Staphylococcus_aureus_cluster_8856_ABX28093.1	171	100.0000	3
