pangene	length	percent_cov	unpaired_read_count
Cutibacterium_acnes_cluster_1163_AAT83579.1	234	51.7094	2
Cutibacterium_acnes_cluster_1769_ESK58908.1	588	51.3605	8
Cutibacterium_acnes_cluster_1882_ADE00401.1	312	63.1410	4
Cutibacterium_acnes_cluster_2329_EFT78754.1	195	55.3846	2
Cutibacterium_acnes_cluster_240_AAT83365.1	228	52.6316	2
Cutibacterium_acnes_cluster_2877_AEH30399.1	102	58.8235	1
Cutibacterium_acnes_cluster_287_PGF44991.1	241	50.6224	3
Cutibacterium_acnes_cluster_338_AAT82460.1	396	61.1111	4
Cutibacterium_acnes_cluster_503_AAT82035.1	318	80.8176	5
Cutibacterium_acnes_cluster_5479_AEH28808.1	120	50.8333	1
Cutibacterium_acnes_cluster_5835_KEY37652.1	205	56.0976	2
Cutibacterium_acnes_cluster_6247_EFS81528.1	237	51.0549	2
Cutibacterium_acnes_cluster_6340_EFS65052.1	150	71.3333	5
Cutibacterium_acnes_cluster_634_AAT83089.1	858	74.9417	25
Cutibacterium_acnes_cluster_6549_EFS35383.1	138	88.4058	4
Cutibacterium_acnes_cluster_6747_ESK59495.1	180	74.4444	14
Cutibacterium_acnes_cluster_6803_KEY34533.1	687	66.8122	8
Cutibacterium_acnes_cluster_6812_KEY38051.1	81	75.3086	1
Cutibacterium_acnes_cluster_705_EFT67440.1	696	53.4483	9
Cutibacterium_acnes_cluster_768_AAT82761.1	276	83.6957	4
Cutibacterium_acnes_cluster_801_AAT82783.1	939	52.8222	16
Cutibacterium_acnes_cluster_837_AAT83583.1	282	59.5745	4
Cutibacterium_acnes_cluster_874_AAT83841.1	531	82.4859	16
Cutibacterium_acnes_cluster_915_AAT83582.1	462	84.8485	10
Cutibacterium_acnes_cluster_941_AAT82770.1	201	61.6915	5
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	100.0000	732
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	99.3464	940
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	67.7083	1
Staphylococcus_aureus_cluster_11861_CAQ48498.1	561	83.0660	195
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	86.7647	871
Staphylococcus_aureus_cluster_1227_CAI81136.1	177	50.8475	86
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	100.0000	575
Staphylococcus_aureus_cluster_12620_ADL66009.1	117	97.4359	24
Staphylococcus_aureus_cluster_12622_ADL66011.1	279	82.0789	61
Staphylococcus_aureus_cluster_12759_AGU62861.1	174	98.8506	426
Staphylococcus_aureus_cluster_196_AUG74542.1	186	98.3871	790
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	1187
Staphylococcus_aureus_cluster_2177_BBGPBJGH_01499	117	62.3932	4
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	89.7436	275
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	1402
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	72.0000	204
Staphylococcus_aureus_cluster_2821_ADI98375.1	108	58.3333	7
Staphylococcus_aureus_cluster_336_AGU61732.1	300	63.3333	1284
Staphylococcus_aureus_cluster_3407_AUU46437.1	108	56.4815	1
Staphylococcus_aureus_cluster_3407_KKJ83374.1	108	56.4815	1
Staphylococcus_aureus_cluster_3407_QCQ29978.1	129	64.3411	3
Staphylococcus_aureus_cluster_346_PKJLKLEG_01758	96	92.7083	139
Staphylococcus_aureus_cluster_4173_ALK38038.1	483	68.1159	28
Staphylococcus_aureus_cluster_4173_CAQ48504.1	546	69.7802	29
Staphylococcus_aureus_cluster_4572_CAG39720.1	105	64.7619	58
Staphylococcus_aureus_cluster_4662_BAB41283.1	585	62.2222	11
Staphylococcus_aureus_cluster_4857_KKJ84369.1	759	99.7365	301
Staphylococcus_aureus_cluster_4877_CAQ48501.1	261	89.2720	30
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	1478
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	98.1132	6426
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	81.3725	665
Staphylococcus_aureus_cluster_5619_IJDNDKFI_00429	129	70.5426	157
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	74.2947	81
Staphylococcus_aureus_cluster_6000_TYO13630.1	395	90.6329	72
Staphylococcus_aureus_cluster_709_CAI81806.1	354	59.8870	65
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	96.7320	258
Staphylococcus_aureus_cluster_7788_OCBDOFPA_02105	225	54.6667	4
Staphylococcus_aureus_cluster_803_CAI81804.1	435	100.0000	3894
Staphylococcus_aureus_cluster_8195_QEN62433.1	96	62.5000	1
Staphylococcus_aureus_cluster_9225_ALK38037.1	1434	67.7127	43
Staphylococcus_aureus_cluster_9239_CRI08372.1	159	63.5220	3505
Staphylococcus_aureus_cluster_9244_CRI08844.1	135	71.1111	495
Staphylococcus_aureus_cluster_9258_CRI15950.1	138	80.4348	597
Staphylococcus_capitis_cluster_1407_EEE48607.1	357	55.4622	56
Staphylococcus_capitis_cluster_213_CQD28071.1	300	100.0000	2759
Staphylococcus_capitis_cluster_2274_PNY88130.1	461	54.6638	9
Staphylococcus_capitis_cluster_2355_PGFPMOKL_01910	198	66.6667	6
Staphylococcus_capitis_cluster_2397_JHOKHAPC_00378	138	57.9710	7
Staphylococcus_capitis_cluster_2763_NMK52264.1	515	82.9126	21
Staphylococcus_capitis_cluster_2997_EFS17958.1	555	89.0090	910
Staphylococcus_capitis_cluster_2997_PNZ79116.1	362	94.1989	368
Staphylococcus_capitis_cluster_3428_KKFCDDGP_01990	1203	66.4173	32
Staphylococcus_capitis_cluster_3554_EFS17955.1	495	77.5758	70
Staphylococcus_capitis_cluster_3554_JHOKHAPC_02330	195	72.3077	29
Staphylococcus_capitis_cluster_3554_VTR19000.1	726	92.0110	120
Staphylococcus_capitis_cluster_3618_EGS38972.1	96	71.8750	8
Staphylococcus_capitis_cluster_3653_EFS17953.1	192	100.0000	575
Staphylococcus_capitis_cluster_3684_CDI71364.1	168	88.6905	1088
Staphylococcus_capitis_cluster_3685_CDI71365.1	126	84.9206	99
Staphylococcus_capitis_cluster_3700_CDI72566.1	201	100.0000	128
Staphylococcus_capitis_cluster_3761_JHOKHAPC_00571	1284	51.0125	15
Staphylococcus_capitis_cluster_3814_CDI71206.1	129	51.9380	2
Staphylococcus_capitis_cluster_3863_OAN25055.1	346	54.3353	37
Staphylococcus_capitis_cluster_3903_MBC3083446.1	213	100.0000	1350
Staphylococcus_capitis_cluster_3903_PNZ79166.1	105	68.5714	232
Staphylococcus_capitis_cluster_3939_KKFCDDGP_01527	477	83.0189	54
Staphylococcus_capitis_cluster_3939_MBC3050380.1	411	96.8370	60
Staphylococcus_capitis_cluster_3939_QKH91608.1	588	92.8571	79
Staphylococcus_capitis_cluster_3940_LKDGHIDE_01613	240	51.2500	19
Staphylococcus_capitis_cluster_4016_JHOKHAPC_02382	162	100.0000	208
Staphylococcus_capitis_cluster_4020_CDI71332.1	117	100.0000	567
Staphylococcus_capitis_cluster_4134_VTR18379.1	168	62.5000	9
Staphylococcus_capitis_cluster_4211_EFS17853.1	438	94.2922	29
Staphylococcus_capitis_cluster_4565_KKFCDDGP_01523	132	75.0000	49
Staphylococcus_capitis_cluster_4712_EFS17850.1	339	69.6165	10
Staphylococcus_capitis_cluster_4863_CQD27569.1	84	89.2857	7
Staphylococcus_capitis_cluster_4879_OAO27235.1	465	56.7742	21
Staphylococcus_capitis_cluster_4963_PNZ79383.1	1146	74.7818	231
Staphylococcus_capitis_cluster_5179_PNZ79159.1	243	60.4938	346
Staphylococcus_capitis_cluster_5343_EEE49007.1	120	51.6667	6
Staphylococcus_capitis_cluster_5417_CDI71333.1	144	100.0000	1779
Staphylococcus_capitis_cluster_5439_IENEGDOH_02172	90	66.6667	1
Staphylococcus_capitis_cluster_560_EEE49660.1	471	63.9066	878
Staphylococcus_capitis_cluster_572_EFS17562.1	273	65.5678	321
Staphylococcus_capitis_cluster_5811_OAN24159.1	222	88.2883	476
Staphylococcus_capitis_cluster_5815_PAK56128.1	867	74.2791	122
Staphylococcus_capitis_cluster_6052_PTH01712.1	381	88.1890	47
Staphylococcus_capitis_cluster_6589_NMPLBBKO_00956	321	64.4860	4
Staphylococcus_capitis_cluster_662_EFS15959.1	438	58.9041	337
Staphylococcus_capitis_cluster_668_BAW90188.1	354	67.5141	126
Staphylococcus_capitis_cluster_7053_NMK72404.1	144	59.0278	11
Staphylococcus_capitis_cluster_7578_MBC3081218.1	276	86.5942	659
Staphylococcus_capitis_cluster_7622_CUT94134.1	162	95.6790	82
Staphylococcus_epidermidis_cluster_1000_EES58994.1	660	88.0303	36
Staphylococcus_epidermidis_cluster_1000_OAW53191.1	580	89.6552	29
Staphylococcus_epidermidis_cluster_10017_EHQ72678.1	426	73.9437	15
Staphylococcus_epidermidis_cluster_10018_PNN32298.1	180	72.7778	11
Staphylococcus_epidermidis_cluster_1001_AAO04025.1	1041	97.1182	249
Staphylococcus_epidermidis_cluster_1001_EFV89484.1	903	56.4784	87
Staphylococcus_epidermidis_cluster_1001_EJE42345.1	708	96.8927	94
Staphylococcus_epidermidis_cluster_10021_SUM58609.1	645	93.3333	134
Staphylococcus_epidermidis_cluster_10025_RUN38434.1	582	91.0653	644
Staphylococcus_epidermidis_cluster_10027_EJD97753.1	402	100.0000	495
Staphylococcus_epidermidis_cluster_1002_AAO04294.1	855	100.0000	279
Staphylococcus_epidermidis_cluster_1002_CKLNOHBK_02103	495	58.7879	69
Staphylococcus_epidermidis_cluster_1002_GEKHIFLN_02039	363	96.1433	109
Staphylococcus_epidermidis_cluster_1002_RUN54722.1	759	55.7312	24
Staphylococcus_epidermidis_cluster_10031_EJE11219.1	174	71.2644	10
Staphylococcus_epidermidis_cluster_10031_PAC87760.1	372	82.2581	30
Staphylococcus_epidermidis_cluster_10036_EHR93483.1	2043	91.2384	2085
Staphylococcus_epidermidis_cluster_1003_EFA88735.1	1068	100.0000	379
Staphylococcus_epidermidis_cluster_1003_KAA9379445.1	192	76.5625	7
Staphylococcus_epidermidis_cluster_1003_KJDFIKFI_00225	534	100.0000	164
Staphylococcus_epidermidis_cluster_1004_AAO05112.1	1080	97.1296	1796
Staphylococcus_epidermidis_cluster_1004_CJLHHPPK_02176	963	99.7923	1452
Staphylococcus_epidermidis_cluster_1004_JFDMIEBH_02014	582	98.1100	779
Staphylococcus_epidermidis_cluster_10050_EHR92819.1	303	93.3993	29
Staphylococcus_epidermidis_cluster_10057_MBC3043434.1	390	61.7949	5
Staphylococcus_epidermidis_cluster_1005_AAO05283.1	147	100.0000	46
Staphylococcus_epidermidis_cluster_1005_KZK59798.1	130	99.2308	58
Staphylococcus_epidermidis_cluster_10069_BBK83359.1	153	92.1569	14
Staphylococcus_epidermidis_cluster_1006_AAO05978.1	1203	50.5403	45
Staphylococcus_epidermidis_cluster_1006_EHM69953.1	1203	75.3117	78
Staphylococcus_epidermidis_cluster_10070_PTE49662.1	225	57.3333	4
Staphylococcus_epidermidis_cluster_10078_TES37501.1	91	98.9011	74
Staphylococcus_epidermidis_cluster_1007_EES58572.1	210	87.1429	43
Staphylococcus_epidermidis_cluster_1007_EHR94439.1	198	97.9798	37
Staphylococcus_epidermidis_cluster_1007_MNOAAAND_00064	177	80.2260	22
Staphylococcus_epidermidis_cluster_10087_EKS31625.1	120	50.0000	1
Staphylococcus_epidermidis_cluster_1008_AAO04706.1	615	89.5935	137
Staphylococcus_epidermidis_cluster_1008_KEI48221.1	615	88.4553	130
Staphylococcus_epidermidis_cluster_1008_REB26472.1	224	88.3929	26
Staphylococcus_epidermidis_cluster_10091_RIL54786.1	1106	83.5443	114
Staphylococcus_epidermidis_cluster_10094_EHR89519.1	174	98.8506	86
Staphylococcus_epidermidis_cluster_1009_AAO05534.1	357	100.0000	120
Staphylococcus_epidermidis_cluster_100_EES58890.1	1113	100.0000	2058
Staphylococcus_epidermidis_cluster_10107_EJD97719.1	603	100.0000	2526
Staphylococcus_epidermidis_cluster_10109_EJE16940.1	1563	93.9219	499
Staphylococcus_epidermidis_cluster_10109_SUM27406.1	468	61.1111	136
Staphylococcus_epidermidis_cluster_1010_AAO03922.1	663	98.3409	216
Staphylococcus_epidermidis_cluster_1010_MBC3042223.1	588	99.6599	169
Staphylococcus_epidermidis_cluster_10115_EGG63392.1	123	61.7886	9
Staphylococcus_epidermidis_cluster_1011_AAO04122.1	1239	99.2736	651
Staphylococcus_epidermidis_cluster_1011_EST94276.1	723	99.3084	305
Staphylococcus_epidermidis_cluster_10123_EJE14315.1	995	100.0000	14662
Staphylococcus_epidermidis_cluster_10123_KAA9372831.1	466	98.2833	2369
Staphylococcus_epidermidis_cluster_10123_RIL61746.1	769	99.8700	10632
Staphylococcus_epidermidis_cluster_10123_TES37822.1	555	90.8108	6838
Staphylococcus_epidermidis_cluster_10125_PAC87762.1	400	57.7500	13
Staphylococcus_epidermidis_cluster_10128_OAW52969.1	834	97.1223	215
Staphylococcus_epidermidis_cluster_1012_AAO05199.1	1098	96.8124	147
Staphylococcus_epidermidis_cluster_1012_EGG63383.1	930	92.3656	133
Staphylococcus_epidermidis_cluster_1013_EFA87904.1	816	93.7500	711
Staphylococcus_epidermidis_cluster_1013_EGG72591.1	939	97.7636	747
Staphylococcus_epidermidis_cluster_10143_EST93503.1	227	53.7445	3
Staphylococcus_epidermidis_cluster_1014_AAO04382.1	1017	99.5084	3127
Staphylococcus_epidermidis_cluster_1015_AAO05300.1	867	99.8847	1681
Staphylococcus_epidermidis_cluster_1015_CADGFBEC_01324	366	100.0000	509
Staphylococcus_epidermidis_cluster_1016_AAO05928.1	381	100.0000	4444
Staphylococcus_epidermidis_cluster_1016_EHM70218.1	210	85.7143	1778
Staphylococcus_epidermidis_cluster_10171_EJD97789.1	177	100.0000	47
Staphylococcus_epidermidis_cluster_1017_AAO05912.1	933	100.0000	1539
Staphylococcus_epidermidis_cluster_10184_GCMDBPME_00477	762	99.3438	522
Staphylococcus_epidermidis_cluster_1018_EFE59588.1	603	63.3499	11
Staphylococcus_epidermidis_cluster_1018_EJD94927.1	474	77.2152	16
Staphylococcus_epidermidis_cluster_1018_RLY88287.1	708	71.6102	14
Staphylococcus_epidermidis_cluster_1018_TES33761.1	544	84.1912	20
Staphylococcus_epidermidis_cluster_1019_AAO05047.1	444	80.1802	50
Staphylococcus_epidermidis_cluster_1019_EES35804.1	444	58.3333	26
Staphylococcus_epidermidis_cluster_1019_EMLLCLNH_02156	249	80.3213	55
Staphylococcus_epidermidis_cluster_1019_HNLHLCBE_00930	276	92.7536	14
Staphylococcus_epidermidis_cluster_1019_KTT97832.1	100	89.0000	10
Staphylococcus_epidermidis_cluster_1019_RUN49766.1	321	76.9470	52
Staphylococcus_epidermidis_cluster_101_EES58096.1	486	99.5885	1180
Staphylococcus_epidermidis_cluster_101_EPP69542.1	361	83.9335	160
Staphylococcus_epidermidis_cluster_1020_AAW54828.1	954	86.3732	180
Staphylococcus_epidermidis_cluster_10212_BJNDKKDG_00700	288	90.9722	192
Staphylococcus_epidermidis_cluster_10214_RUN04305.1	153	80.3922	6
Staphylococcus_epidermidis_cluster_10217_AAW53400.1	147	70.0680	3
Staphylococcus_epidermidis_cluster_1021_AAO04992.1	1695	85.1327	479
Staphylococcus_epidermidis_cluster_1021_CUY01241.1	1491	98.6586	1230
Staphylococcus_epidermidis_cluster_1021_GNKJPPGG_00447	885	60.1130	140
Staphylococcus_epidermidis_cluster_1021_HOJNOKEK_00898	516	51.5504	53
Staphylococcus_epidermidis_cluster_10225_EFE59100.1	198	100.0000	1638
Staphylococcus_epidermidis_cluster_10225_RUN37601.1	141	100.0000	1382
Staphylococcus_epidermidis_cluster_1022_AAO04851.1	1392	94.8276	641
Staphylococcus_epidermidis_cluster_1022_CADGFBEC_01166	1074	99.4413	807
Staphylococcus_epidermidis_cluster_1022_EGG61936.1	933	98.9282	450
Staphylococcus_epidermidis_cluster_1022_EHR93153.1	1212	94.3894	537
Staphylococcus_epidermidis_cluster_10230_CDM12902.1	408	98.0392	54
Staphylococcus_epidermidis_cluster_1023_FNGJNLLC_02178	243	99.5885	17
Staphylococcus_epidermidis_cluster_1024_EHQ77690.1	1674	98.8053	7216
Staphylococcus_epidermidis_cluster_1024_EJD96441.1	477	96.0168	594
