pangene	length	percent_cov	unpaired_read_count
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	1031
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	69.2557	100
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	73.9316	910
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	86.2745	4300
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	100.0000	186
Staphylococcus_aureus_cluster_1652_CAG41763.1	228	68.4211	3
Staphylococcus_aureus_cluster_196_AUG74542.1	186	97.8495	667
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	1162
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	100.0000	78
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	4994
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	59.5870	301
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	57.1795	316
Staphylococcus_aureus_cluster_336_AGU61732.1	300	80.6667	339
Staphylococcus_aureus_cluster_346_PKJLKLEG_01758	96	83.3333	4
Staphylococcus_aureus_cluster_3640_AOC60460.1	261	57.4713	1
Staphylococcus_aureus_cluster_3760_TYO13555.1	212	85.8491	2
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	56.7407	98
Staphylococcus_aureus_cluster_4662_BAB41283.1	585	77.2650	38
Staphylococcus_aureus_cluster_4874_CAQ48496.1	360	87.2222	19
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	2572
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	100.0000	280
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	2401
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	98.0392	19
Staphylococcus_aureus_cluster_5562_CAQ48495.1	276	100.0000	9
Staphylococcus_aureus_cluster_5619_IJDNDKFI_00429	129	72.8682	9
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	100.0000	164
Staphylococcus_aureus_cluster_5908_AEB89739.1	285	52.6316	1
Staphylococcus_aureus_cluster_6000_TYO13630.1	395	52.4051	77
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	83.9357	72
Staphylococcus_aureus_cluster_6429_ALH98112.1	378	71.9577	39
Staphylococcus_aureus_cluster_668_CAI80552.1	432	75.2315	19698
Staphylococcus_aureus_cluster_6733_ANJLNKMF_00067	99	91.9192	2
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	100.0000	1664
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	99.6183	396
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	100.0000	359
Staphylococcus_aureus_cluster_7097_ABD22085.1	192	84.8958	5
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	32406
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	100.0000	13824
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	100.0000	21022
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	100.0000	55
