pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_109_EFV82219.1	432	51.8519	4
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	94.5122	3
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	56.0706	4
Achromobacter_xylosoxidans_cluster_706_EFV83405.1	375	66.4000	2
Achromobacter_xylosoxidans_cluster_9041_PNM93309.1	804	52.6119	4
Achromobacter_xylosoxidans_cluster_976_EFV82484.1	240	62.9167	1
Cutibacterium_acnes_cluster_4893_REB45883.1	183	78.1421	1
Staphylococcus_aureus_cluster_10063_QEN62420.1	192	97.3958	2
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	93.5185	43
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	77.4510	1
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	82.2304	13
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	96
Staphylococcus_aureus_cluster_10392_NVE20722.1	2496	70.1122	24
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	92.7083	5
Staphylococcus_aureus_cluster_1054_CAI80187.1	1185	52.4051	78
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	64.8867	26
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	73.0769	106
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	52.7778	54
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	84.8039	300
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	71.2963	74
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	98.2456	4
Staphylococcus_aureus_cluster_12714_AFR72967.1	252	56.7460	1
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	87.0056	72
Staphylococcus_aureus_cluster_181_ADQ77327.1	228	76.3158	24
Staphylococcus_aureus_cluster_181_BAF67527.1	291	60.8247	27
Staphylococcus_aureus_cluster_196_AUG74542.1	186	98.3871	77
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	126
Staphylococcus_aureus_cluster_215_ABD21677.1	381	55.1181	2
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	52.9915	1
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	2127
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	100.0000	435
Staphylococcus_aureus_cluster_290_AFR72604.1	219	68.9498	4
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	69.0265	32
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	65.6410	45
Staphylococcus_aureus_cluster_336_AGU61732.1	300	88.0000	7
Staphylococcus_aureus_cluster_45_CAI81802.1	264	50.7576	1
Staphylococcus_aureus_cluster_4874_CAQ48496.1	360	83.3333	3
Staphylococcus_aureus_cluster_4890_CAQ49383.1	354	66.6667	2
Staphylococcus_aureus_cluster_4982_AMG40497.1	612	50.4902	4
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	197
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	99.6942	30
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	412
Staphylococcus_aureus_cluster_5562_CAQ48495.1	276	55.0725	2
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	86.7294	16
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	76.9076	26
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	91.3279	83
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	96.9466	32
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	97.6912	20
Staphylococcus_aureus_cluster_7097_ABD22085.1	192	74.4792	1
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	68
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	56.8214	12
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	96.6019	360
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	87.6957	11
Staphylococcus_aureus_cluster_7109_ABD22026.1	1554	50.6435	21
Staphylococcus_aureus_cluster_710_CAI81807.1	279	51.2545	1
Staphylococcus_aureus_cluster_7110_ABD21595.1	957	99.6865	38
Staphylococcus_aureus_cluster_7111_ABD20883.1	768	100.0000	18
Staphylococcus_aureus_cluster_7113_ABD22602.1	636	99.8428	47
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	100.0000	64
Staphylococcus_aureus_cluster_71_EGS96247.1	372	59.4086	8
