pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_1238_EFV82986.1	534	51.4981	4
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	99.3902	14
Achromobacter_xylosoxidans_cluster_16240_NEV06844.1	157	97.4522	4
Achromobacter_xylosoxidans_cluster_2042_NEV09207.1	420	51.6667	2
Achromobacter_xylosoxidans_cluster_254_EFV87630.1	579	84.1105	8
Achromobacter_xylosoxidans_cluster_3126_KOQ37340.1	263	66.9202	2
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	66.4459	5
Achromobacter_xylosoxidans_cluster_5274_KAA5918353.1	205	69.7561	1
Achromobacter_xylosoxidans_cluster_9041_PNM93309.1	804	52.2388	4
Achromobacter_xylosoxidans_cluster_976_EFV82484.1	240	67.5000	3
Cutibacterium_acnes_cluster_4893_MUT49039.1	183	98.3607	10
Cutibacterium_acnes_cluster_4893_REB45883.1	183	97.8142	2
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	80.3030	3
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	89.4781	23
Staphylococcus_aureus_cluster_10130_MRW79083.1	213	67.1362	1
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	90.1961	24
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	88.9706	17
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	100.0000	12
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	843
Staphylococcus_aureus_cluster_10506_NVE20860.1	930	56.7742	5
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	100.0000	63
Staphylococcus_aureus_cluster_1054_CAI80187.1	1185	53.5021	188
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	77.9935	73
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	69.4064	16
Staphylococcus_aureus_cluster_11266_PEJKMINL_01251	198	75.7576	1
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	69.2982	5
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	74.3590	883
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	52.7778	251
Staphylococcus_aureus_cluster_1214_CAI80785.1	234	61.1111	2
Staphylococcus_aureus_cluster_1216_ASF32097.1	477	73.5849	1291
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	84.3137	1823
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	71.2963	93
Staphylococcus_aureus_cluster_12312_CAI81450.1	387	55.0388	133
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	99.1228	21
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	87.0056	220
Staphylococcus_aureus_cluster_1652_CAG41763.1	228	62.7193	1
Staphylococcus_aureus_cluster_1819_CAG41103.1	138	54.3478	1
Staphylococcus_aureus_cluster_181_ADQ77327.1	228	78.9474	159
Staphylococcus_aureus_cluster_181_BAF67527.1	291	100.0000	179
Staphylococcus_aureus_cluster_181_CAI80890.1	243	61.7284	5
Staphylococcus_aureus_cluster_196_AUG74542.1	186	100.0000	688
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	1210
Staphylococcus_aureus_cluster_1_CAI81681.1	213	99.5305	8
Staphylococcus_aureus_cluster_212_CAI80131.1	264	54.1667	1
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	100.0000	25
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	9169
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	100.0000	2550
Staphylococcus_aureus_cluster_2741_AUJ55816.1	426	56.1033	34
Staphylococcus_aureus_cluster_290_AFR72604.1	219	77.6256	42
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	69.9115	171
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	66.6667	244
Staphylococcus_aureus_cluster_336_AGU61732.1	300	81.6667	21
Staphylococcus_aureus_cluster_3440_BAB43876.1	168	100.0000	27
Staphylococcus_aureus_cluster_3742_AUU81709.1	189	100.0000	5
Staphylococcus_aureus_cluster_3760_TYO13555.1	212	73.1132	5
Staphylococcus_aureus_cluster_3959_AEV77146.2	1143	50.7437	33
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	57.0370	104
Staphylococcus_aureus_cluster_45_CAI81802.1	264	56.8182	5
Staphylococcus_aureus_cluster_4650_PAG38848.1	339	51.3274	2
Staphylococcus_aureus_cluster_4874_CAQ48496.1	360	82.7778	3
Staphylococcus_aureus_cluster_4982_AMG40497.1	612	77.6144	18
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	874
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	100.0000	249
Staphylococcus_aureus_cluster_5313_NBKDNFEG_02842	213	55.3991	1
Staphylococcus_aureus_cluster_5427_KKJ84830.1	189	76.1905	1
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	9407
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	67.6471	3
Staphylococcus_aureus_cluster_5562_CAQ48495.1	276	87.6812	5
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	94.9843	89
Staphylococcus_aureus_cluster_5792_AFR74514.1	201	63.1841	10
Staphylococcus_aureus_cluster_6000_TYO13630.1	395	53.4177	15
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	87.7510	266
Staphylococcus_aureus_cluster_645_BAF66771.1	432	68.0556	509
Staphylococcus_aureus_cluster_647_AGU60671.1	450	63.1111	3
Staphylococcus_aureus_cluster_6808_ABX28109.1	852	62.2066	20
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	100.0000	631
Staphylococcus_aureus_cluster_6994_CAI80413.1	159	52.2013	8
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	99.4911	170
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	100.0000	290
Staphylococcus_aureus_cluster_7097_ABD22085.1	192	99.4792	17
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	8174
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	100.0000	2265
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	100.0000	19677
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	99.3289	76
Staphylococcus_aureus_cluster_7109_ABD22026.1	1554	84.1699	246
Staphylococcus_aureus_cluster_710_CAI81807.1	279	51.2545	1
Staphylococcus_aureus_cluster_7110_ABD21595.1	957	100.0000	229
Staphylococcus_aureus_cluster_7111_ABD20883.1	768	100.0000	168
Staphylococcus_aureus_cluster_7113_ABD22602.1	636	100.0000	335
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	100.0000	717
Staphylococcus_aureus_cluster_72_CAI81779.1	399	58.3960	3
Staphylococcus_aureus_cluster_7859_ABD22169.1	183	100.0000	80
Staphylococcus_aureus_cluster_7965_AIL59235.1	414	100.0000	80
Staphylococcus_aureus_cluster_7966_AIL59236.1	1452	100.0000	352
Staphylococcus_aureus_cluster_803_CAI81804.1	435	100.0000	2511
Staphylococcus_aureus_cluster_8242_SCU43213.1	660	52.1212	9
Staphylococcus_aureus_cluster_8752_PAI49493.1	177	83.0508	1
Staphylococcus_aureus_cluster_8783_QEN62421.1	96	85.4167	2
Staphylococcus_aureus_cluster_8856_ABX28093.1	171	100.0000	13
Staphylococcus_aureus_cluster_9042_EUE83580.1	234	100.0000	438
Staphylococcus_aureus_cluster_9231_CRI07883.1	963	57.5286	20
Staphylococcus_aureus_cluster_9239_CRI08372.1	159	96.2264	71
Staphylococcus_aureus_cluster_9243_CRI08681.1	153	98.6928	6
Staphylococcus_aureus_cluster_9244_CRI08844.1	135	85.1852	12
Staphylococcus_aureus_cluster_9258_CRI15950.1	138	55.0725	24
Staphylococcus_aureus_cluster_9280_CRI22480.1	603	51.7413	6
Staphylococcus_aureus_cluster_9636_ASF31002.1	222	64.4144	1
Staphylococcus_aureus_cluster_9821_NBKDNFEG_00509	222	70.2703	9
Staphylococcus_aureus_cluster_9876_NBKDNFEG_02189	330	66.3636	42
Staphylococcus_aureus_cluster_997_BAB41686.1	327	51.6820	116
Staphylococcus_capitis_cluster_100_EEE49439.1	249	60.6426	49
Staphylococcus_capitis_cluster_100_PNM97974.1	282	54.6099	46
Staphylococcus_capitis_cluster_1051_EEE48912.1	291	51.8900	1
Staphylococcus_capitis_cluster_1249_JHOKHAPC_00077	513	67.2515	10
Staphylococcus_capitis_cluster_1345_EFS16651.1	246	58.1301	146
Staphylococcus_capitis_cluster_1369_APCDCEBA_00855	324	63.2716	131
Staphylococcus_capitis_cluster_1626_JHOKHAPC_01757	183	98.9071	64
Staphylococcus_capitis_cluster_2084_EEE49165.1	129	100.0000	26
Staphylococcus_capitis_cluster_213_CQD28071.1	300	100.0000	4075
Staphylococcus_capitis_cluster_2278_EEE48657.1	129	88.3721	2
Staphylococcus_capitis_cluster_2391_IENEGDOH_02450	165	90.3030	2
Staphylococcus_capitis_cluster_2405_EFS17316.1	213	58.6854	10
Staphylococcus_capitis_cluster_2458_CRN10315.1	243	73.6626	31
Staphylococcus_capitis_cluster_2510_EFS17984.1	999	77.3774	5564
Staphylococcus_capitis_cluster_256_JHOKHAPC_02134	321	62.3053	1402
Staphylococcus_capitis_cluster_2763_NMK52264.1	515	83.4951	63
Staphylococcus_capitis_cluster_3251_CDI72157.1	180	62.7778	8
Staphylococcus_capitis_cluster_3275_KKFCDDGP_01989	372	67.7419	22
Staphylococcus_capitis_cluster_3275_NMPLBBKO_02412	510	57.0588	35
Staphylococcus_capitis_cluster_3353_PTH08753.1	186	80.6452	4
Staphylococcus_capitis_cluster_3398_OLMFIBIM_00004	381	76.6404	2
Staphylococcus_capitis_cluster_3640_CDI71838.1	165	91.5152	3
Staphylococcus_capitis_cluster_3681_CDI73506.1	177	57.6271	2
Staphylococcus_capitis_cluster_3684_CDI71364.1	168	50.5952	168
Staphylococcus_capitis_cluster_3687_CDI71517.1	177	97.7401	37
Staphylococcus_capitis_cluster_3693_CDI72424.1	279	76.3441	38
Staphylococcus_capitis_cluster_3700_CDI72566.1	201	100.0000	86
Staphylococcus_capitis_cluster_3741_PTG29063.1	330	54.8485	49
Staphylococcus_capitis_cluster_3756_EFS17868.1	351	100.0000	468
Staphylococcus_capitis_cluster_3884_CUT96419.1	177	100.0000	169
Staphylococcus_capitis_cluster_4020_CDI71332.1	117	82.0513	31
