pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_143_EFV84769.1	477	55.1363	7
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	99.3902	10
Achromobacter_xylosoxidans_cluster_16240_NEV06844.1	157	98.7261	3
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	66.2252	8
Achromobacter_xylosoxidans_cluster_713_EFV83746.1	360	53.8889	2
Achromobacter_xylosoxidans_cluster_77_EFV81867.1	261	58.2375	2
Achromobacter_xylosoxidans_cluster_976_EFV82484.1	240	62.9167	1
Cutibacterium_acnes_cluster_4893_MUT49039.1	183	96.7213	6
Cutibacterium_acnes_cluster_4893_REB45883.1	183	92.3497	4
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	68.9394	11
Staphylococcus_aureus_cluster_10063_QEN62420.1	192	97.9167	8
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	67.5084	16
Staphylococcus_aureus_cluster_10130_MRW79083.1	213	70.4225	1
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	88.2353	6
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	96.6912	22
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	61.2613	12
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	1314
Staphylococcus_aureus_cluster_10506_NVE20860.1	930	53.8710	6
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	91.6667	8
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	64.8867	115
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	68.9498	17
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	71.0526	20
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	87.6068	725
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	59.8765	288
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	86.7647	1742
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	74.0741	125
Staphylococcus_aureus_cluster_12312_CAI81450.1	387	50.1292	66
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	97.3684	4
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	87.0056	268
Staphylococcus_aureus_cluster_1512_CAI81549.1	174	82.1839	1
Staphylococcus_aureus_cluster_1652_CAG41763.1	228	66.2281	1
Staphylococcus_aureus_cluster_181_ADQ77327.1	228	79.8246	184
Staphylococcus_aureus_cluster_181_BAF67527.1	291	100.0000	258
Staphylococcus_aureus_cluster_181_CAI80890.1	243	61.7284	4
Staphylococcus_aureus_cluster_196_AUG74542.1	186	98.3871	614
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	1094
Staphylococcus_aureus_cluster_1_CAI81681.1	213	61.0329	3
Staphylococcus_aureus_cluster_2531_CAQ49868.1	117	81.1966	1
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	100.0000	5577
Staphylococcus_aureus_cluster_2727_QCQ29964.1	225	100.0000	2953
Staphylococcus_aureus_cluster_2739_QCQ29985.1	189	98.4127	10
Staphylococcus_aureus_cluster_2741_AUJ55816.1	426	56.3380	15
Staphylococcus_aureus_cluster_290_AFR72604.1	219	77.1689	65
Staphylococcus_aureus_cluster_320_AGU61341.1	276	54.7101	1
Staphylococcus_aureus_cluster_3215_AGY88168.1	252	59.9206	1
Staphylococcus_aureus_cluster_3238_CAI79998.1	339	71.9764	115
Staphylococcus_aureus_cluster_3238_EIAOOJIF_00055	390	71.2821	167
Staphylococcus_aureus_cluster_336_AGU61732.1	300	69.3333	16
Staphylococcus_aureus_cluster_337_BAB95461.1	201	71.1443	1
Staphylococcus_aureus_cluster_3413_ABX28416.1	270	61.4815	4
Staphylococcus_aureus_cluster_3440_BAB43876.1	168	99.4048	40
Staphylococcus_aureus_cluster_3645_AUU82419.1	201	74.6269	1
Staphylococcus_aureus_cluster_3742_AUU81709.1	189	74.6032	5
Staphylococcus_aureus_cluster_3760_TYO13555.1	212	67.4528	1
Staphylococcus_aureus_cluster_4256_BAB47531.1	675	55.7037	82
Staphylococcus_aureus_cluster_4256_CRI21083.1	252	59.9206	2
Staphylococcus_aureus_cluster_439_BAF67092.1	399	52.1303	361
Staphylococcus_aureus_cluster_45_CAI81802.1	264	54.1667	1
Staphylococcus_aureus_cluster_4982_AMG40497.1	612	73.3660	28
Staphylococcus_aureus_cluster_4_CAI81789.1	219	100.0000	1211
Staphylococcus_aureus_cluster_5062_KKJ84364.1	327	100.0000	191
Staphylococcus_aureus_cluster_5142_SCT50151.1	249	57.4297	1
Staphylococcus_aureus_cluster_5427_KKJ84830.1	189	82.5397	8
Staphylococcus_aureus_cluster_5520_AFR73662.1	159	100.0000	5188
Staphylococcus_aureus_cluster_5520_BAB42721.1	102	94.1176	13
Staphylococcus_aureus_cluster_5562_CAQ48495.1	276	92.3913	8
Staphylococcus_aureus_cluster_5788_ADL65998.1	957	94.9843	121
Staphylococcus_aureus_cluster_5792_AFR74514.1	201	62.1891	2
Staphylococcus_aureus_cluster_5_CAI81693.1	255	56.0784	1
Staphylococcus_aureus_cluster_6000_TYO13630.1	395	50.1266	17
Staphylococcus_aureus_cluster_6242_ABD21585.1	498	84.3373	273
Staphylococcus_aureus_cluster_645_BAF66771.1	432	78.9352	302
Staphylococcus_aureus_cluster_6808_ABX28109.1	852	51.6432	25
Staphylococcus_aureus_cluster_6973_ABX28097.1	369	100.0000	776
Staphylococcus_aureus_cluster_6994_CAI80413.1	159	50.9434	20
Staphylococcus_aureus_cluster_7017_AHJ05866.1	786	100.0000	214
Staphylococcus_aureus_cluster_7019_ABX28119.1	693	100.0000	245
Staphylococcus_aureus_cluster_7097_ABD22085.1	192	100.0000	18
Staphylococcus_aureus_cluster_7101_ABD20922.1	930	100.0000	9871
Staphylococcus_aureus_cluster_7104_ABD21077.1	1422	100.0000	3426
Staphylococcus_aureus_cluster_7105_ABD21795.1	1236	100.0000	23639
Staphylococcus_aureus_cluster_7106_ABD22901.1	447	100.0000	135
Staphylococcus_aureus_cluster_7109_ABD22026.1	1554	87.5804	285
Staphylococcus_aureus_cluster_7110_ABD21595.1	957	100.0000	268
Staphylococcus_aureus_cluster_7111_ABD20883.1	768	100.0000	157
Staphylococcus_aureus_cluster_7113_ABD22602.1	636	100.0000	350
Staphylococcus_aureus_cluster_7171_AHJ08524.1	153	100.0000	481
Staphylococcus_aureus_cluster_756_CAI80178.1	501	58.6826	2
Staphylococcus_aureus_cluster_765_CAI80416.1	1011	52.2255	15
Staphylococcus_aureus_cluster_7859_ABD22169.1	183	100.0000	129
Staphylococcus_aureus_cluster_7965_AIL59235.1	414	100.0000	138
Staphylococcus_aureus_cluster_7966_AIL59236.1	1452	100.0000	343
Staphylococcus_aureus_cluster_803_CAI81804.1	435	100.0000	2995
Staphylococcus_aureus_cluster_8242_SCU43213.1	660	64.0909	16
Staphylococcus_aureus_cluster_8752_PAI49493.1	177	85.3107	2
Staphylococcus_aureus_cluster_8856_ABX28093.1	171	100.0000	16
Staphylococcus_aureus_cluster_9042_EUE83580.1	234	100.0000	406
Staphylococcus_aureus_cluster_9231_CRI07883.1	963	57.7362	7
Staphylococcus_aureus_cluster_9239_CRI08372.1	159	96.2264	46
Staphylococcus_aureus_cluster_9243_CRI08681.1	153	99.3464	7
Staphylococcus_aureus_cluster_9258_CRI15950.1	138	68.1159	16
Staphylococcus_aureus_cluster_9821_NBKDNFEG_00509	222	75.6757	20
Staphylococcus_aureus_cluster_9868_NBKDNFEG_02029	669	55.4559	3
Staphylococcus_aureus_cluster_9876_NBKDNFEG_02189	330	65.1515	36
Staphylococcus_aureus_cluster_997_BAB41686.1	327	52.2936	129
Staphylococcus_capitis_cluster_100_EEE49439.1	249	61.0442	22
Staphylococcus_capitis_cluster_100_PNM97974.1	282	54.2553	23
Staphylococcus_capitis_cluster_1249_JHOKHAPC_00077	513	68.4211	19
Staphylococcus_capitis_cluster_1345_EFS16651.1	246	57.7236	26
Staphylococcus_capitis_cluster_1369_APCDCEBA_00855	324	65.4321	313
Staphylococcus_capitis_cluster_1467_EFS18287.1	330	50.6061	7
Staphylococcus_capitis_cluster_1626_JHOKHAPC_01757	183	100.0000	105
Staphylococcus_capitis_cluster_19_GFCIPOIM_01322	321	71.0280	36
Staphylococcus_capitis_cluster_2084_EEE49165.1	129	100.0000	10
Staphylococcus_capitis_cluster_213_CQD28071.1	300	100.0000	4761
Staphylococcus_capitis_cluster_2278_EEE48657.1	129	82.1705	2
Staphylococcus_capitis_cluster_2391_IENEGDOH_02450	165	86.0606	1
Staphylococcus_capitis_cluster_2458_CRN10315.1	243	73.6626	37
Staphylococcus_capitis_cluster_2510_EFS17984.1	999	88.2883	7198
Staphylococcus_capitis_cluster_2517_NMK31532.1	1050	57.2381	213
Staphylococcus_capitis_cluster_256_JHOKHAPC_02134	321	63.2399	1906
Staphylococcus_capitis_cluster_2763_NMK52264.1	515	84.0777	60
Staphylococcus_capitis_cluster_3275_KKFCDDGP_01989	372	67.7419	19
Staphylococcus_capitis_cluster_3275_NMPLBBKO_02412	510	50.7843	38
Staphylococcus_capitis_cluster_3428_KKFCDDGP_01990	1203	61.9285	841
Staphylococcus_capitis_cluster_3640_CDI71838.1	165	92.1212	2
Staphylococcus_capitis_cluster_365_LKDGHIDE_01820	255	59.2157	4
Staphylococcus_capitis_cluster_3684_CDI71364.1	168	79.1667	124
Staphylococcus_capitis_cluster_3685_CDI71365.1	126	96.0317	56
Staphylococcus_capitis_cluster_3687_CDI71517.1	177	99.4350	46
Staphylococcus_capitis_cluster_3693_CDI72424.1	279	77.0609	18
Staphylococcus_capitis_cluster_3698_CDI72549.1	177	86.4407	2
Staphylococcus_capitis_cluster_3700_CDI72566.1	201	100.0000	131
Staphylococcus_capitis_cluster_3741_PTG29063.1	330	55.1515	98
Staphylococcus_capitis_cluster_3756_EFS17868.1	351	100.0000	603
Staphylococcus_capitis_cluster_3884_CUT96419.1	177	100.0000	208
Staphylococcus_capitis_cluster_4020_CDI71332.1	117	82.9060	19
Staphylococcus_capitis_cluster_4141_OLMFIBIM_01292	171	92.9825	6
Staphylococcus_capitis_cluster_4156_PGFPMOKL_00453	192	68.2292	20
Staphylococcus_capitis_cluster_4181_LKDGHIDE_00494	231	97.8355	76
Staphylococcus_capitis_cluster_4210_EFS17852.1	441	92.0635	318
Staphylococcus_capitis_cluster_4211_EFS17853.1	438	65.7534	302
Staphylococcus_capitis_cluster_4304_CDI72449.1	321	68.2243	59
Staphylococcus_capitis_cluster_4579_CQD26465.1	123	100.0000	15
Staphylococcus_capitis_cluster_4750_CDI71430.1	159	89.9371	1
Staphylococcus_capitis_cluster_4863_CQD27569.1	84	95.2381	21
Staphylococcus_capitis_cluster_5112_PTH17135.1	255	100.0000	119
Staphylococcus_capitis_cluster_524_IENEGDOH_00181	528	59.6591	56
Staphylococcus_capitis_cluster_5254_PNY87952.1	275	54.1818	4
Staphylococcus_capitis_cluster_5366_EFS17492.1	156	100.0000	7
Staphylococcus_capitis_cluster_5417_CDI71333.1	144	100.0000	255
Staphylococcus_capitis_cluster_5421_CDI72591.1	291	57.3883	133
Staphylococcus_capitis_cluster_5571_APCDCEBA_02482	171	80.7018	4
Staphylococcus_capitis_cluster_5705_LKDGHIDE_01155	324	55.8642	68
Staphylococcus_capitis_cluster_576_EEE50365.1	390	76.1538	6
Staphylococcus_capitis_cluster_5823_PAK56045.1	285	51.2281	2
Staphylococcus_capitis_cluster_5828_PAK56038.1	270	69.2593	2
Staphylococcus_capitis_cluster_5948_ATN03771.1	3870	73.1525	449
Staphylococcus_capitis_cluster_5994_PTG25119.1	270	70.7407	18
Staphylococcus_capitis_cluster_6052_PTH01712.1	381	99.4751	184
Staphylococcus_capitis_cluster_6130_PTH37728.1	645	50.0775	6
Staphylococcus_capitis_cluster_662_EFS15959.1	438	52.2831	3
Staphylococcus_capitis_cluster_7578_MBC3081218.1	276	100.0000	1057
Staphylococcus_capitis_cluster_7622_CUT94134.1	162	51.2346	2
Staphylococcus_capitis_cluster_7682_MBC8781676.1	279	51.6129	1
Staphylococcus_capitis_cluster_812_EEE49655.1	1011	81.5035	15
Staphylococcus_capitis_cluster_931_EEE48865.1	276	54.7101	1
Staphylococcus_capitis_cluster_988_EEE49239.1	297	64.9832	3
Staphylococcus_epidermidis_cluster_10008_TES09734.1	362	67.9558	7
Staphylococcus_epidermidis_cluster_1000_EES58994.1	660	96.6667	68
Staphylococcus_epidermidis_cluster_1000_OAW53191.1	580	91.8966	87
Staphylococcus_epidermidis_cluster_10017_EHQ72678.1	426	69.4836	5
Staphylococcus_epidermidis_cluster_10018_PNN32298.1	180	100.0000	175
Staphylococcus_epidermidis_cluster_1001_AAO04025.1	1041	100.0000	2696
Staphylococcus_epidermidis_cluster_1001_EJE42345.1	708	97.3164	1177
Staphylococcus_epidermidis_cluster_10021_SUM58609.1	645	99.5349	470
Staphylococcus_epidermidis_cluster_10025_RUN38434.1	582	99.3127	103
Staphylococcus_epidermidis_cluster_1002_AAO04294.1	855	89.5906	251
Staphylococcus_epidermidis_cluster_1002_GEKHIFLN_02039	363	97.2452	142
Staphylococcus_epidermidis_cluster_10031_PAC87760.1	372	85.4839	32
Staphylococcus_epidermidis_cluster_10036_EHR93483.1	2043	98.2379	11402
Staphylococcus_epidermidis_cluster_1003_EFA88735.1	1068	100.0000	1082
Staphylococcus_epidermidis_cluster_1003_KAA9379445.1	192	89.5833	22
Staphylococcus_epidermidis_cluster_1003_KJDFIKFI_00225	534	79.7753	450
Staphylococcus_epidermidis_cluster_10046_FKIMELGE_01428	177	100.0000	6
Staphylococcus_epidermidis_cluster_1004_AAO05112.1	1080	83.7037	360
Staphylococcus_epidermidis_cluster_1004_CJLHHPPK_02176	963	100.0000	622
Staphylococcus_epidermidis_cluster_1004_JFDMIEBH_02014	582	83.3333	285
Staphylococcus_epidermidis_cluster_10050_EHR92819.1	303	100.0000	83
Staphylococcus_epidermidis_cluster_10057_MBC3043434.1	390	64.1026	2
Staphylococcus_epidermidis_cluster_1005_AAO05283.1	147	100.0000	73
Staphylococcus_epidermidis_cluster_10068_EID35419.1	192	83.3333	5
Staphylococcus_epidermidis_cluster_1006_AAO05978.1	1203	78.5536	71
Staphylococcus_epidermidis_cluster_1006_NDPLCOBD_01941	810	56.9136	15
Staphylococcus_epidermidis_cluster_1007_EES58572.1	210	100.0000	223
Staphylococcus_epidermidis_cluster_1007_EHR94439.1	198	100.0000	219
Staphylococcus_epidermidis_cluster_1007_MNOAAAND_00064	177	88.7006	82
Staphylococcus_epidermidis_cluster_1008_AAO04706.1	615	95.6098	1191
Staphylococcus_epidermidis_cluster_1008_KEI48221.1	615	90.5691	908
Staphylococcus_epidermidis_cluster_1008_REB26472.1	224	91.5179	132
Staphylococcus_epidermidis_cluster_10091_RIL54786.1	1106	99.5479	415
Staphylococcus_epidermidis_cluster_10094_EHR89519.1	174	100.0000	77
Staphylococcus_epidermidis_cluster_1009_AAO05534.1	357	100.0000	944
Staphylococcus_epidermidis_cluster_100_EES58890.1	1113	100.0000	4085
Staphylococcus_epidermidis_cluster_10102_RUN49364.1	709	92.8068	153
Staphylococcus_epidermidis_cluster_10109_EJE16940.1	1563	98.8484	1043
Staphylococcus_epidermidis_cluster_1010_AAO03922.1	663	100.0000	310
Staphylococcus_epidermidis_cluster_1010_MBC3042223.1	588	100.0000	210
Staphylococcus_epidermidis_cluster_10111_CLGGNHFH_01146	279	83.8710	7
Staphylococcus_epidermidis_cluster_1011_AAO04122.1	1239	100.0000	3593
Staphylococcus_epidermidis_cluster_1011_EST94276.1	723	100.0000	1163
Staphylococcus_epidermidis_cluster_10123_EJE14315.1	995	100.0000	4867
Staphylococcus_epidermidis_cluster_10123_KAA9372831.1	466	68.8841	72
Staphylococcus_epidermidis_cluster_10123_RIL61746.1	769	99.0897	2270
Staphylococcus_epidermidis_cluster_10123_TES37822.1	555	100.0000	1342
Staphylococcus_epidermidis_cluster_10125_PAC87762.1	400	93.0000	33
Staphylococcus_epidermidis_cluster_10128_OAW52969.1	834	100.0000	1285
Staphylococcus_epidermidis_cluster_1012_AAO05199.1	1098	82.9690	250
Staphylococcus_epidermidis_cluster_1012_EGG63383.1	930	99.4624	296
Staphylococcus_epidermidis_cluster_10134_EJE28580.1	393	54.7074	4
Staphylococcus_epidermidis_cluster_10134_KAB2299352.1	1187	63.6900	112
Staphylococcus_epidermidis_cluster_10134_OOC99082.1	1920	80.4167	246
Staphylococcus_epidermidis_cluster_1013_EFA87904.1	816	93.6275	577
Staphylococcus_epidermidis_cluster_1013_EGG72591.1	939	100.0000	884
Staphylococcus_epidermidis_cluster_10143_EST93503.1	227	62.9956	1
Staphylococcus_epidermidis_cluster_10145_PIH52835.1	216	69.9074	4
Staphylococcus_epidermidis_cluster_1014_AAO04382.1	1017	100.0000	481
Staphylococcus_epidermidis_cluster_1015_AAO05300.1	867	100.0000	10953
Staphylococcus_epidermidis_cluster_1015_CADGFBEC_01324	366	100.0000	2948
Staphylococcus_epidermidis_cluster_10160_OCEJCNKK_00216	1569	94.8375	145
Staphylococcus_epidermidis_cluster_1016_AAO05928.1	381	100.0000	3133
Staphylococcus_epidermidis_cluster_1016_EHM70218.1	210	70.4762	1
Staphylococcus_epidermidis_cluster_1017_AAO05912.1	933	100.0000	4963
Staphylococcus_epidermidis_cluster_10184_GCMDBPME_00477	762	99.8688	1630
Staphylococcus_epidermidis_cluster_1018_EFE59588.1	603	94.0299	23
Staphylococcus_epidermidis_cluster_1018_EJD94927.1	474	83.3333	9
Staphylococcus_epidermidis_cluster_1018_RLY88287.1	708	86.1582	22
Staphylococcus_epidermidis_cluster_1018_TES33761.1	544	98.3456	31
Staphylococcus_epidermidis_cluster_1019_AAO05047.1	444	81.5315	31
Staphylococcus_epidermidis_cluster_1019_EMLLCLNH_02156	249	93.1727	23
Staphylococcus_epidermidis_cluster_1019_HNLHLCBE_00930	276	65.9420	4
Staphylococcus_epidermidis_cluster_101_EES58096.1	486	100.0000	3321
Staphylococcus_epidermidis_cluster_101_EPP69542.1	361	76.1773	4
Staphylococcus_epidermidis_cluster_10207_SUM15782.1	324	67.2840	4
Staphylococcus_epidermidis_cluster_10208_EJE14434.1	207	99.5169	277
Staphylococcus_epidermidis_cluster_1020_AAO05241.1	144	97.9167	1
Staphylococcus_epidermidis_cluster_1020_AAW54828.1	954	100.0000	1272
Staphylococcus_epidermidis_cluster_10212_BJNDKKDG_00700	288	100.0000	540
Staphylococcus_epidermidis_cluster_10214_RUN04305.1	153	100.0000	79
Staphylococcus_epidermidis_cluster_1021_AAO04992.1	1695	100.0000	13545
Staphylococcus_epidermidis_cluster_1021_CUY01241.1	1491	88.3970	787
Staphylococcus_epidermidis_cluster_1021_GNKJPPGG_00447	885	100.0000	3772
Staphylococcus_epidermidis_cluster_1021_HOJNOKEK_00898	516	100.0000	1762
Staphylococcus_epidermidis_cluster_10225_EFE59100.1	198	100.0000	11814
Staphylococcus_epidermidis_cluster_10225_RUN37601.1	141	100.0000	2350
Staphylococcus_epidermidis_cluster_1022_AAO04851.1	1392	100.0000	1454
Staphylococcus_epidermidis_cluster_1022_CADGFBEC_01166	1074	77.6536	650
Staphylococcus_epidermidis_cluster_1022_EGG61936.1	933	100.0000	926
Staphylococcus_epidermidis_cluster_1022_EHR93153.1	1212	100.0000	1030
Staphylococcus_epidermidis_cluster_10230_CDM12902.1	408	100.0000	571
Staphylococcus_epidermidis_cluster_1023_FNGJNLLC_02178	243	100.0000	34
Staphylococcus_epidermidis_cluster_10247_EJE02888.1	247	98.7854	16
Staphylococcus_epidermidis_cluster_1024_EHQ77690.1	1674	100.0000	17367
Staphylococcus_epidermidis_cluster_1024_EJD96441.1	477	93.5010	40
Staphylococcus_epidermidis_cluster_1024_EJE11955.1	2118	72.3324	3935
Staphylococcus_epidermidis_cluster_1025_AAO05815.1	306	100.0000	220
Staphylococcus_epidermidis_cluster_10263_EST94369.1	197	100.0000	586
Staphylococcus_epidermidis_cluster_10267_DAPDMJKK_01997	234	98.7179	909
Staphylococcus_epidermidis_cluster_10267_SUM27994.1	243	62.9630	3
Staphylococcus_epidermidis_cluster_1026_AAO05521.1	1125	66.9333	354
Staphylococcus_epidermidis_cluster_1026_NCJGPIJC_01952	699	99.7139	942
Staphylococcus_epidermidis_cluster_10272_IIGGHCIJ_00493	222	86.9369	32
Staphylococcus_epidermidis_cluster_10272_IKLCEAAD_00958	171	99.4152	34
Staphylococcus_epidermidis_cluster_10273_NNGCOJHN_01913	384	51.0417	529
Staphylococcus_epidermidis_cluster_1027_EES36244.1	474	100.0000	1563
Staphylococcus_epidermidis_cluster_10280_CUY01659.1	318	50.6289	5
Staphylococcus_epidermidis_cluster_10280_TIC96767.1	474	90.2954	25
Staphylococcus_epidermidis_cluster_1028_PTE47969.1	705	100.0000	2613
Staphylococcus_epidermidis_cluster_1029_AAW53663.1	1068	100.0000	2610
Staphylococcus_epidermidis_cluster_1029_EFA88736.1	768	100.0000	1455
Staphylococcus_epidermidis_cluster_102_PNO68007.1	399	100.0000	9682
