pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_1144_CCH06464.1	699	54.0773	3
Achromobacter_xylosoxidans_cluster_11685_KOQ39334.1	213	67.1362	1
Achromobacter_xylosoxidans_cluster_16129_NEV08360.1	164	100.0000	5
Achromobacter_xylosoxidans_cluster_16152_NEV09146.1	172	87.7907	1
Achromobacter_xylosoxidans_cluster_2477_CCH08919.1	588	50.0000	2
Achromobacter_xylosoxidans_cluster_3126_KOQ37340.1	263	57.4144	2
Achromobacter_xylosoxidans_cluster_3618_EFV87221.1	453	58.9404	5
Achromobacter_xylosoxidans_cluster_5274_KAA5918353.1	205	73.6585	1
Achromobacter_xylosoxidans_cluster_976_EFV82484.1	240	62.9167	2
Cutibacterium_acnes_cluster_4893_MUT49039.1	183	91.2568	7
Cutibacterium_acnes_cluster_6976_TLF80156.1	264	62.8788	4
Staphylococcus_aureus_cluster_10063_QEN62420.1	192	66.1458	1
Staphylococcus_aureus_cluster_10116_QER15125.1	1188	93.0135	22
Staphylococcus_aureus_cluster_10130_MRW79083.1	213	70.4225	1
Staphylococcus_aureus_cluster_10214_NDR17425.1	102	93.1373	2
Staphylococcus_aureus_cluster_10276_AECJBGNP_02758	816	100.0000	27
Staphylococcus_aureus_cluster_10279_AECJBGNP_02762	333	62.4625	13
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	100.0000	921
Staphylococcus_aureus_cluster_10515_NVE20874.1	96	100.0000	10
Staphylococcus_aureus_cluster_10732_FDPHMHDJ_02790	618	67.1521	63
Staphylococcus_aureus_cluster_1112_AGU61487.1	219	68.4932	12
Staphylococcus_aureus_cluster_11768_ENKHEFDA_02664	228	67.1053	5
Staphylococcus_aureus_cluster_11844_PEJKMINL_01294	234	74.3590	512
Staphylococcus_aureus_cluster_1211_AGU60988.1	324	55.2469	186
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	87.2549	1168
Staphylococcus_aureus_cluster_12301_CAI81184.1	216	72.2222	87
Staphylococcus_aureus_cluster_1251_CAQ50660.1	114	98.2456	4
Staphylococcus_aureus_cluster_1475_CAI81476.1	177	86.4407	137
Staphylococcus_aureus_cluster_1652_CAG41763.1	228	62.7193	1
