paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
1146837	1765886	Malassezia_globosa	non_contaminant	46.25564413181708	TRUE	3111245	31112.449999999997	567581.7879980523	TRUE	TRUE	MHS412
495768	771702	Malassezia_restricta	non_contaminant	19.99592634344958	TRUE	3111245	31112.449999999997	248036.3970050575	TRUE	TRUE	MHS412
27489	70485	Malassezia_arunalokei	non_contaminant	1.1087202466780541	TRUE	3111245	31112.449999999997	22654.917886569525	TRUE	TRUE	MHS412
14085	83473	Malassezia_japonica	non_contaminant	0.5680935892342533	TRUE	3111245	31112.449999999997	26829.45251820413	TRUE	TRUE	MHS412
167738	174588	Corynebacterium_tuberculostearicum	non_contaminant	6.765415865883933	TRUE	3111245	31112.449999999997	56115.15647273037	TRUE	TRUE	MHS412
72401	110693	Corynebacterium_kefirresidentii	non_contaminant	2.9201664149200695	TRUE	3111245	31112.449999999997	35578.36171693326	TRUE	TRUE	MHS412
28943	38542	Corynebacterium_ureicelerivorans	non_contaminant	1.167364767710827	TRUE	3111245	31112.449999999997	12387.966874996988	TRUE	TRUE	MHS412
11933	40272	Corynebacterium_genitalium	non_contaminant	0.4812964714470959	TRUE	3111245	31112.449999999997	12944.014373667134	TRUE	TRUE	MHS412
322121	428699	Cutibacterium_acnes	non_contaminant	12.992181402749518	TRUE	3111245	31112.449999999997	137790.17724415788	TRUE	TRUE	MHS412
36984	67035	Rothia_mucilaginosa	non_contaminant	1.4916842956506657	TRUE	3111245	31112.449999999997	21546.03703662039	TRUE	TRUE	MHS412
41574	168226	Staphylococcus_hominis	non_contaminant	1.6768138359123073	TRUE	3111245	31112.449999999997	54070.315902476344	TRUE	TRUE	MHS412
28502	152963	Staphylococcus_epidermidis	non_contaminant	1.149577811881767	TRUE	3111245	31112.449999999997	49164.56273935354	TRUE	TRUE	MHS412
9267	62644	Staphylococcus_capitis	non_contaminant	0.37376807180928834	TRUE	3111245	31112.449999999997	20134.704917163388	TRUE	TRUE	MHS412
20340	36461	Streptococcus_salivarius	non_contaminant	0.8203779627280592	TRUE	3111245	31112.449999999997	11719.102802897232	TRUE	TRUE	MHS412
16849	36367	Streptococcus_mitis	non_contaminant	0.6795746457229631	TRUE	3111245	31112.449999999997	11688.889817420359	TRUE	TRUE	MHS412
30497	34584	Methylobacterium_currus	non_contaminant	1.2300426120608468	TRUE	3111245	31112.449999999997	11115.80733757708	TRUE	TRUE	MHS412
8017	49877	Moraxella_osloensis	non_contaminant	0.3233515303436997	TRUE	3111245	31112.449999999997	16031.202942873353	TRUE	TRUE	MHS412
