paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
2418282	1968591	Malassezia_globosa	non_contaminant	76.33282787407877	TRUE	3381208	33812.08	582215.2911030614	TRUE	TRUE	MHS442
16623	88872	Malassezia_restricta	non_contaminant	0.5247033215112263	TRUE	3381208	33812.08	26284.097281208375	TRUE	TRUE	MHS442
634040	541648	Cutibacterium_acnes	non_contaminant	20.01340876923407	TRUE	3381208	33812.08	160193.6349375726	TRUE	TRUE	MHS442
25052	61218	Rothia_dentocariosa	non_contaminant	0.7907638579377515	TRUE	3381208	33812.08	18105.363526881516	TRUE	TRUE	MHS442
6931	57090	Staphylococcus_hominis	non_contaminant	0.2187763172348138	TRUE	3381208	33812.08	16884.498084708186	TRUE	TRUE	MHS442
5846	53622	Staphylococcus_epidermidis	non_contaminant	0.18452840146511637	TRUE	3381208	33812.08	15858.829152184662	TRUE	TRUE	MHS442
9025	44522	Gemella_morbillorum	non_contaminant	0.28487321642536356	TRUE	3381208	33812.08	13167.483337316131	TRUE	TRUE	MHS442
21238	113616	Streptococcus_sanguinis	non_contaminant	0.6703753319049165	TRUE	3381208	33812.08	33602.191879351994	TRUE	TRUE	MHS442
4992	34508	Streptococcus_gordonii	non_contaminant	0.15757197743993515	TRUE	3381208	33812.08	10205.819931811353	TRUE	TRUE	MHS442
17300	38284	Neisseria_sicca	non_contaminant	0.5460727583555445	TRUE	3381208	33812.08	11322.580568838119	TRUE	TRUE	MHS442
8747	37081	Neisseria_sp._oral_taxon_014	non_contaminant	0.2760981744124825	TRUE	3381208	33812.08	10966.790567158247	TRUE	TRUE	MHS442
