paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
64291	28893	Corynebacterium_ureicelerivorans	non_contaminant	9.92855995651207	TRUE	866081	8660.81	33360.621004270964	TRUE	TRUE	MHS330
78245	19466	Dermacoccus_nishinomiyaensis	non_contaminant	12.083498060339503	TRUE	866081	8660.81	22475.95779147678	TRUE	TRUE	MHS330
38557	60268	Cutibacterium_acnes	non_contaminant	5.954417978305453	TRUE	866081	8660.81	69587.02477020049	TRUE	TRUE	MHS330
79300	136344	Staphylococcus_epidermidis	non_contaminant	12.246423364878554	TRUE	866081	8660.81	157426.3839063552	TRUE	TRUE	MHS330
42578	71632	Staphylococcus_hominis	non_contaminant	6.575387314373255	TRUE	866081	8660.81	82708.19934855978	TRUE	TRUE	MHS330
3087	10701	Staphylococcus_capitis	non_contaminant	0.4767302512910479	TRUE	866081	8660.81	12355.65726531352	TRUE	TRUE	MHS330
8008	15579	Moraxella_osloensis	non_contaminant	1.2366879988139656	TRUE	866081	8660.81	17987.924916953496	TRUE	TRUE	MHS330
300095	415606	Malassezia_globosa	non_contaminant	46.3441414840256	TRUE	866081	8660.81	479869.6657702917	TRUE	TRUE	MHS330
25426	36418	Malassezia_restricta	non_contaminant	3.9265770551753105	TRUE	866081	8660.81	42049.18477601979	TRUE	TRUE	MHS330
7949	11060	Malassezia_arunalokei	non_contaminant	1.2275765362852413	TRUE	866081	8660.81	12770.168148244795	TRUE	TRUE	MHS330
