paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
5088604	1512029	Malassezia_restricta	non_contaminant	76.14483518575159	TRUE	6762474	67624.74	223591.0999436005	TRUE	TRUE	MHS386
155682	687648	Malassezia_arunalokei	non_contaminant	2.329593780806716	TRUE	6762474	67624.74	101685.86230423955	TRUE	TRUE	MHS386
12653	183190	Malassezia_slooffiae	non_contaminant	0.18933691825996185	TRUE	6762474	67624.74	27089.19842057803	TRUE	TRUE	MHS386
8889	166462	Malassezia_globosa	non_contaminant	0.13301318789321115	TRUE	6762474	67624.74	24615.54750524734	TRUE	TRUE	MHS386
859794	800738	Cutibacterium_acnes	non_contaminant	12.865782525757183	TRUE	6762474	67624.74	118409.03196078831	TRUE	TRUE	MHS386
52749	231722	Cutibacterium_granulosum	non_contaminant	0.7893253063538075	TRUE	6762474	67624.74	34265.861872444904	TRUE	TRUE	MHS386
171316	333335	Corynebacterium_kefirresidentii	non_contaminant	2.5635377767030447	TRUE	6762474	67624.74	49291.87158427522	TRUE	TRUE	MHS386
17637	91757	Corynebacterium_segmentosum	non_contaminant	0.26391648046715777	TRUE	6762474	67624.74	13568.554940100325	TRUE	TRUE	MHS386
270032	519958	Staphylococcus_capitis	non_contaminant	4.040703920933693	TRUE	6762474	67624.74	76888.72445202747	TRUE	TRUE	MHS386
37860	280056	Staphylococcus_epidermidis	non_contaminant	0.5665293389174232	TRUE	6762474	67624.74	41413.24609898685	TRUE	TRUE	MHS386
7580	69782	Klebsiella_aerogenes	non_contaminant	0.11342557815620888	TRUE	6762474	67624.74	10319.004553658911	TRUE	TRUE	MHS386
