paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
252347	227240	Cutibacterium_acnes	non_contaminant	39.11531832047817	TRUE	939179	9391.789999999999	241956.00625652832	TRUE	TRUE	MHS338
28274	16002	Micrococcus_luteus	non_contaminant	4.3826417995585425	TRUE	939179	9391.789999999999	17038.285566436218	TRUE	TRUE	MHS338
37278	25215	Corynebacterium_kefirresidentii	non_contaminant	5.778316510007192	TRUE	939179	9391.789999999999	26847.9171702093	TRUE	TRUE	MHS338
18620	15246	Corynebacterium_tuberculostearicum	non_contaminant	2.8862131395550708	TRUE	939179	9391.789999999999	16233.327193218758	TRUE	TRUE	MHS338
7129	19102	Staphylococcus_hominis	non_contaminant	1.105038317502046	TRUE	939179	9391.789999999999	20339.040800528972	TRUE	TRUE	MHS338
3884	13756	Staphylococcus_epidermidis	non_contaminant	0.6020436001091243	TRUE	939179	9391.789999999999	14646.83516134837	TRUE	TRUE	MHS338
2734	9575	Staphylococcus_capitis	non_contaminant	0.42378661243520743	TRUE	939179	9391.789999999999	10195.074634334882	TRUE	TRUE	MHS338
188430	322769	Malassezia_globosa	non_contaminant	29.207794945561865	TRUE	939179	9391.789999999999	343671.4406944789	TRUE	TRUE	MHS338
99442	126573	Malassezia_restricta	non_contaminant	15.414114233277946	TRUE	939179	9391.789999999999	134769.8362080072	TRUE	TRUE	MHS338
6998	17548	Malassezia_sympodialis	non_contaminant	1.0847325215148433	TRUE	939179	9391.789999999999	18684.404144470864	TRUE	TRUE	MHS338
