paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
588266	247417	Staphylococcus_warneri	non_contaminant	39.879088130896115	TRUE	1736382	17363.82	142489.95900671626	TRUE	TRUE	MHS428
357761	339838	Staphylococcus_haemolyticus	non_contaminant	24.25294415927068	TRUE	1736382	17363.82	195716.15001768043	TRUE	TRUE	MHS428
18283	81135	Staphylococcus_caprae	non_contaminant	1.2394212283170771	TRUE	1736382	17363.82	46726.46917556159	TRUE	TRUE	MHS428
350226	256292	Kocuria_rhizophila	non_contaminant	23.74213964385367	TRUE	1736382	17363.82	147601.1614955695	TRUE	TRUE	MHS428
56583	63696	Kocuria_indica	non_contaminant	3.835813124862723	TRUE	1736382	17363.82	36683.172251267286	TRUE	TRUE	MHS428
31455	36274	Kocuria_sp._KD4	non_contaminant	2.132363109813141	TRUE	1736382	17363.82	20890.564403455	TRUE	TRUE	MHS428
15761	21020	Rothia_amarae	non_contaminant	1.0684525504296587	TRUE	1736382	17363.82	12105.631134162873	TRUE	TRUE	MHS428
8746	18435	Dermacoccus_sp._PAMC28757	non_contaminant	0.59289930880387	TRUE	1736382	17363.82	10616.903423325051	TRUE	TRUE	MHS428
2448	21912	Cutibacterium_acnes	non_contaminant	0.1659521504632831	TRUE	1736382	17363.82	12619.34297867635	TRUE	TRUE	MHS428
30113	86980	Deinococcus_radiodurans	non_contaminant	2.0413877070673383	TRUE	1736382	17363.82	50092.66394145988	TRUE	TRUE	MHS428
7333	39607	Deinococcus_proteolyticus	non_contaminant	0.4971107513673427	TRUE	1736382	17363.82	22810.072898705468	TRUE	TRUE	MHS428
4304	20545	Moraxella_osloensis	non_contaminant	0.29177208153348466	TRUE	1736382	17363.82	11832.07381785805	TRUE	TRUE	MHS428
3845	44781	Malassezia_globosa	non_contaminant	0.26065605332161906	TRUE	1736382	17363.82	25789.831960939468	TRUE	TRUE	MHS428
