paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
3044835	346349	Corynebacterium_ureicelerivorans	non_contaminant	52.52824646036179	TRUE	5796567	11593.134	59750.711067430086	TRUE	TRUE	TRUE	MHS536	MHS363
38948	15938	Corynebacterium_sp._zg-917	non_contaminant	0.6719149455186147	TRUE	5796567	11593.134	2749.558488670967	TRUE	FALSE	TRUE	MHS536	MHS363
4996	22899	Corynebacterium_sp._NML98-0116	non_contaminant	0.08618894597440176	FALSE	5796567	11593.134	3950.4417010965285	TRUE	FALSE	FALSE	MHS536	MHS363
917	908	Corynebacterium_sp._2019	non_contaminant	0.015819708458472057	FALSE	5796567	11593.134	156.64444144266773	FALSE	FALSE	FALSE	MHS536	MHS363
741	1766	Corynebacterium_sp._zg-320	non_contaminant	0.012783428536235328	FALSE	5796567	11593.134	304.66308765170834	FALSE	FALSE	FALSE	MHS536	MHS363
649	220	Corynebacterium_sp._NML93-0612	non_contaminant	0.011196282213247945	FALSE	5796567	11593.134	37.95349902795914	FALSE	FALSE	FALSE	MHS536	MHS363
520	2442	Corynebacterium_sp._2039	non_contaminant	0.00897082704297216	FALSE	5796567	11593.134	421.28383921034646	FALSE	FALSE	FALSE	MHS536	MHS363
322	489	Corynebacterium_sp._FDAARGOS_1242	non_contaminant	0.005555012130455837	FALSE	5796567	11593.134	84.36027738487282	FALSE	FALSE	FALSE	MHS536	MHS363
282	541	Corynebacterium_sp._1959	non_contaminant	0.004864948511765671	FALSE	5796567	11593.134	93.33110442784498	FALSE	FALSE	FALSE	MHS536	MHS363
72	234	Corynebacterium_sp._4H37-19	non_contaminant	0.001242114513642299	FALSE	5796567	11593.134	40.36872169337472	FALSE	FALSE	FALSE	MHS536	MHS363
59	204	Corynebacterium_sp._1864	non_contaminant	0.001017843837567995	FALSE	5796567	11593.134	35.193244553198475	FALSE	FALSE	FALSE	MHS536	MHS363
55	162	Corynebacterium_sp._sy039	non_contaminant	9.488374756989784e-4	FALSE	5796567	11593.134	27.947576556951727	FALSE	FALSE	FALSE	MHS536	MHS363
27	174	Corynebacterium_sp._L2-79-05	non_contaminant	4.6579294261586213e-4	FALSE	5796567	11593.134	30.017767413022227	FALSE	FALSE	FALSE	MHS536	MHS363
14	7	Corynebacterium_sp._ATCC_6931	non_contaminant	2.4152226654155812e-4	FALSE	5796567	11593.134	1.2076113327077906	FALSE	FALSE	FALSE	MHS536	MHS363
32197	17845	Corynebacterium_coyleae	non_contaminant	0.5554494582741819	TRUE	5796567	11593.134	3078.546318881504	TRUE	FALSE	TRUE	MHS536	MHS363
29827	353291	Corynebacterium_xerosis	non_contaminant	0.5145631888667895	TRUE	5796567	11593.134	60948.31647766687	TRUE	FALSE	TRUE	MHS536	MHS363
28040	344648	Corynebacterium_kefirresidentii	non_contaminant	0.48373459670180646	TRUE	5796567	11593.134	59457.261513582096	TRUE	FALSE	TRUE	MHS536	MHS363
16477	125465	Corynebacterium_segmentosum	non_contaminant	0.2842544561289467	TRUE	5796567	11593.134	21644.707979740422	TRUE	FALSE	TRUE	MHS536	MHS363
14754	17192	Corynebacterium_macginleyi	non_contaminant	0.25452996575386777	TRUE	5796567	11593.134	2965.893433130334	TRUE	FALSE	TRUE	MHS536	MHS363
9796	8520	Corynebacterium_jeikeium	non_contaminant	0.16899658021722166	TRUE	5796567	11593.134	1469.835507810054	FALSE	FALSE	FALSE	MHS536	MHS363
7439	4041	Corynebacterium_riegelii	non_contaminant	0.12833458148590363	TRUE	5796567	11593.134	697.1367707817403	FALSE	FALSE	FALSE	MHS536	MHS363
7289	106007	Corynebacterium_tuberculostearicum	non_contaminant	0.1257468429158155	TRUE	5796567	11593.134	18287.89350662211	TRUE	FALSE	TRUE	MHS536	MHS363
