paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
1431413	933423	Cutibacterium_acnes	non_contaminant	55.19505107635927	TRUE	2593372	5186.744	359926.3815603778	TRUE	TRUE	TRUE	MHS541	MHS361
4322	106175	Cutibacterium_avidum	non_contaminant	0.16665561284690358	TRUE	2593372	5186.744	40940.90627954648	TRUE	FALSE	TRUE	MHS541	MHS361
3700	69987	Cutibacterium_granulosum	non_contaminant	0.14267139461673836	TRUE	2593372	5186.744	26986.872689301803	TRUE	FALSE	TRUE	MHS541	MHS361
3330	64480	Cutibacterium_modestum	non_contaminant	0.1284042551550645	TRUE	2593372	5186.744	24863.382499695377	TRUE	FALSE	TRUE	MHS541	MHS361
70	614	Tessaracoccus_flavescens	non_contaminant	0.0026991885468031582	FALSE	2593372	5186.744	236.75739539101988	FALSE	FALSE	FALSE	MHS541	MHS361
34	174	Tessaracoccus_sp._MC1865	non_contaminant	0.0013110344370186769	FALSE	2593372	5186.744	67.09411530624993	FALSE	FALSE	FALSE	MHS541	MHS361
31	184	Tessaracoccus_sp._J1M15	non_contaminant	0.0011953549278699701	FALSE	2593372	5186.744	70.95009894454016	FALSE	FALSE	FALSE	MHS541	MHS361
51	169	Tessaracoccus_aquimaris	non_contaminant	0.0019665516555280155	FALSE	2593372	5186.744	65.16612348710481	FALSE	FALSE	FALSE	MHS541	MHS361
38	280	Tessaracoccus_flavus	non_contaminant	0.0014652737825502859	FALSE	2593372	5186.744	107.96754187212633	FALSE	FALSE	FALSE	MHS541	MHS361
36	187	Tessaracoccus_defluvii	non_contaminant	0.0013881541097844814	FALSE	2593372	5186.744	72.10689403602723	FALSE	FALSE	FALSE	MHS541	MHS361
21	168	Tessaracoccus_timonensis	non_contaminant	8.097565640409474e-4	FALSE	2593372	5186.744	64.7805251232758	FALSE	FALSE	FALSE	MHS541	MHS361
89	606	Microlunatus_sagamiharensis	non_contaminant	0.003431825438078301	FALSE	2593372	5186.744	233.6726084803877	FALSE	FALSE	FALSE	MHS541	MHS361
70	251	Microlunatus_phosphovorus	non_contaminant	0.0026991885468031582	FALSE	2593372	5186.744	96.78518932108467	FALSE	FALSE	FALSE	MHS541	MHS361
36	176	Microlunatus_sp._Gsoil_973	non_contaminant	0.0013881541097844814	FALSE	2593372	5186.744	67.86531203390798	FALSE	FALSE	FALSE	MHS541	MHS361
29	200	Microlunatus_sp._KUDC0627	non_contaminant	0.0011182352551041654	FALSE	2593372	5186.744	77.11967276580452	FALSE	FALSE	FALSE	MHS541	MHS361
50	257	Microlunatus_soli	non_contaminant	0.001927991819145113	FALSE	2593372	5186.744	99.09877950405881	FALSE	FALSE	FALSE	MHS541	MHS361
120	3077	Arachnia_rubra	non_contaminant	0.004627180365948271	FALSE	2593372	5186.744	1186.4861655019026	FALSE	FALSE	FALSE	MHS541	MHS361
87	1705	Arachnia_propionica	non_contaminant	0.0033547057653124965	FALSE	2593372	5186.744	657.4452103284835	FALSE	FALSE	FALSE	MHS541	MHS361
54	660	Acidipropionibacterium_jensenii	non_contaminant	0.0020822311646767223	FALSE	2593372	5186.744	254.49492012715493	FALSE	FALSE	FALSE	MHS541	MHS361
52	598	Acidipropionibacterium_acidipropionici	non_contaminant	0.0020051114919109178	FALSE	2593372	5186.744	230.5878215697555	FALSE	FALSE	FALSE	MHS541	MHS361
42	343	Acidipropionibacterium_virtanenii	non_contaminant	0.0016195131280818949	FALSE	2593372	5186.744	132.26023879335474	FALSE	FALSE	FALSE	MHS541	MHS361
74	1569	Propionibacterium_acidifaciens	non_contaminant	0.0028534278923347672	FALSE	2593372	5186.744	605.0038328477365	FALSE	FALSE	FALSE	MHS541	MHS361
41	355	Propionibacterium_freudenreichii	non_contaminant	0.0015809532916989926	FALSE	2593372	5186.744	136.88741915930302	FALSE	FALSE	FALSE	MHS541	MHS361
19	178	Propionibacterium_australiense	non_contaminant	7.326368912751429e-4	FALSE	2593372	5186.744	68.63650876156602	FALSE	FALSE	FALSE	MHS541	MHS361
68	285	Brevilactibacter_coleopterorum	non_contaminant	0.0026220688740373537	FALSE	2593372	5186.744	109.89553369127144	FALSE	FALSE	FALSE	MHS541	MHS361
67	364	Brevilactibacter_sp._MC1595	non_contaminant	0.0025835090376544515	FALSE	2593372	5186.744	140.35780443376422	FALSE	FALSE	FALSE	MHS541	MHS361
86	256	Auraticoccus_monumenti	non_contaminant	0.003316145928929594	FALSE	2593372	5186.744	98.71318114022978	FALSE	FALSE	FALSE	MHS541	MHS361
49	220	Raineyella_sp._CBA3103	non_contaminant	0.0018894319827622108	FALSE	2593372	5186.744	84.83164004238498	FALSE	FALSE	FALSE	MHS541	MHS361
13	49	Propionimicrobium_sp._Marseille-P3275	non_contaminant	5.012778729777294e-4	FALSE	2593372	5186.744	18.89431982762211	FALSE	FALSE	FALSE	MHS541	MHS361
136	459	Nocardioides_sp._zg-1228	non_contaminant	0.0052441377480747075	FALSE	2593372	5186.744	176.98964899752139	FALSE	FALSE	FALSE	MHS541	MHS361
109	471	Nocardioides_sp._S5	non_contaminant	0.004203022165736346	FALSE	2593372	5186.744	181.61682936346963	FALSE	FALSE	FALSE	MHS541	MHS361
107	317	Nocardioides_sp._G188	non_contaminant	0.004125902492970542	FALSE	2593372	5186.744	122.23468133380017	FALSE	FALSE	FALSE	MHS541	MHS361
102	333	Nocardioides_sp._HDW12B	non_contaminant	0.003933103311056031	FALSE	2593372	5186.744	128.40425515506453	FALSE	FALSE	FALSE	MHS541	MHS361
100	341	Nocardioides_sp._LMS-CY	non_contaminant	0.003855983638290226	FALSE	2593372	5186.744	131.4890420656967	FALSE	FALSE	FALSE	MHS541	MHS361
88	310	Nocardioides_sp._S-1144	non_contaminant	0.0033932656016953987	FALSE	2593372	5186.744	119.53549278699701	FALSE	FALSE	FALSE	MHS541	MHS361
85	282	Nocardioides_sp._zg-579	non_contaminant	0.003277586092546692	FALSE	2593372	5186.744	108.73873859978437	FALSE	FALSE	FALSE	MHS541	MHS361
80	282	Nocardioides_sp._JS614	non_contaminant	0.0030847869106321807	FALSE	2593372	5186.744	108.73873859978437	FALSE	FALSE	FALSE	MHS541	MHS361
77	406	Nocardioides_sp._CF8	non_contaminant	0.002969107401483474	FALSE	2593372	5186.744	156.55293571458319	FALSE	FALSE	FALSE	MHS541	MHS361
70	195	Nocardioides_sp._WS12	non_contaminant	0.0026991885468031582	FALSE	2593372	5186.744	75.1916809466594	FALSE	FALSE	FALSE	MHS541	MHS361
53	275	Nocardioides_sp._SCSIO_67246	non_contaminant	0.00204367132829382	FALSE	2593372	5186.744	106.03955005298121	FALSE	FALSE	FALSE	MHS541	MHS361
51	180	Nocardioides_sp._zg-536	non_contaminant	0.0019665516555280155	FALSE	2593372	5186.744	69.40770548922407	FALSE	FALSE	FALSE	MHS541	MHS361
50	201	Nocardioides_sp._dk884	non_contaminant	0.001927991819145113	FALSE	2593372	5186.744	77.50527112963354	FALSE	FALSE	FALSE	MHS541	MHS361
