paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
1675325	662669	Dermacoccus_sp._PAMC28757	non_contaminant	19.43062721263212	TRUE	8622084	17244.167999999998	76857.17281344047	TRUE	TRUE	TRUE	MHS491	MHS410
251740	578558	Dermacoccus_nishinomiyaensis	non_contaminant	2.919711754142038	TRUE	8622084	17244.167999999998	67101.87467438268	TRUE	TRUE	TRUE	MHS491	MHS410
13540	16843	Yimella_sp._cx-51	non_contaminant	0.1570385999486899	TRUE	8622084	17244.167999999998	1953.4720376187477	FALSE	FALSE	FALSE	MHS491	MHS410
6069	6751	Luteipulveratus_mongoliensis	non_contaminant	0.07038901499915798	FALSE	8622084	17244.167999999998	782.9893561695758	FALSE	FALSE	FALSE	MHS491	MHS410
125222	377145	Kocuria_palustris	non_contaminant	1.452340292671702	TRUE	8622084	17244.167999999998	43741.74503519103	TRUE	TRUE	TRUE	MHS491	MHS410
79623	147638	Kocuria_indica	non_contaminant	0.9234774330660661	TRUE	8622084	17244.167999999998	17123.23841892517	TRUE	TRUE	TRUE	MHS491	MHS410
43536	79796	Kocuria_sp._KD4	non_contaminant	0.5049359296429958	TRUE	8622084	17244.167999999998	9254.839085306987	TRUE	FALSE	TRUE	MHS491	MHS410
9800	238587	Kocuria_sp._TGY1120_3	non_contaminant	0.11366161591559534	TRUE	8622084	17244.167999999998	27671.61628209607	TRUE	TRUE	TRUE	MHS491	MHS410
1693	2248	Kocuria_sp._TGY1127_2	non_contaminant	0.01963562405562275	FALSE	8622084	17244.167999999998	260.72582916148815	FALSE	FALSE	FALSE	MHS491	MHS410
1384	3006	Kocuria_sp._BT304	non_contaminant	0.01605180371705959	FALSE	8622084	17244.167999999998	348.63960963497925	FALSE	FALSE	FALSE	MHS491	MHS410
5670	43074	Kocuria_rhizophila	non_contaminant	0.06576136349402302	FALSE	8622084	17244.167999999998	4995.775963212606	TRUE	FALSE	FALSE	MHS491	MHS410
4630	4995	Kocuria_rosea	non_contaminant	0.05369931445808229	FALSE	8622084	17244.167999999998	579.3262974473457	FALSE	FALSE	FALSE	MHS491	MHS410
4347	4627	Kocuria_flava	non_contaminant	0.05041704534541765	FALSE	8622084	17244.167999999998	536.6452008586324	FALSE	FALSE	FALSE	MHS491	MHS410
4098	5809	Kocuria_varians	non_contaminant	0.047529112451235686	FALSE	8622084	17244.167999999998	673.735027401728	FALSE	FALSE	FALSE	MHS491	MHS410
3870	5995	Kocuria_turfanensis	non_contaminant	0.044884740162587144	FALSE	8622084	17244.167999999998	695.3075381775451	FALSE	FALSE	FALSE	MHS491	MHS410
234805	495477	Micrococcus_sp._KD337-16	non_contaminant	2.7232975229654457	TRUE	8622084	17244.167999999998	57466.037213276984	TRUE	TRUE	TRUE	MHS491	MHS410
506	1275	Micrococcus_sp._V7	non_contaminant	0.005868650780948086	FALSE	8622084	17244.167999999998	147.87608193100417	FALSE	FALSE	FALSE	MHS491	MHS410
296	1897	Micrococcus_sp._KBS0714	non_contaminant	0.0034330447256139002	FALSE	8622084	17244.167999999998	220.01641366518817	FALSE	FALSE	FALSE	MHS491	MHS410
237	1011	Micrococcus_sp._A1	non_contaminant	0.002748755405305724	FALSE	8622084	17244.167999999998	117.25703437823154	FALSE	FALSE	FALSE	MHS491	MHS410
208	1276	Micrococcus_sp._28	non_contaminant	0.002412409807188146	FALSE	8622084	17244.167999999998	147.99206317173437	FALSE	FALSE	FALSE	MHS491	MHS410
64	371	Micrococcus_sp._MG-2010-D12	non_contaminant	7.422799406732757e-4	FALSE	8622084	17244.167999999998	43.02904031090396	FALSE	FALSE	FALSE	MHS491	MHS410
51	144	Micrococcus_sp._A7	non_contaminant	5.915043277240166e-4	FALSE	8622084	17244.167999999998	16.701298665148705	FALSE	FALSE	FALSE	MHS491	MHS410
35878	284381	Micrococcus_luteus	non_contaminant	0.41611749549180915	TRUE	8622084	17244.167999999998	32982.86122009482	TRUE	FALSE	TRUE	MHS491	MHS410
258457	431430	Rothia_amarae	non_contaminant	2.997616353540513	TRUE	8622084	17244.167999999998	50037.786688229906	TRUE	TRUE	TRUE	MHS491	MHS410
5088	126255	Rothia_aeria	non_contaminant	0.05901125528352542	FALSE	8622084	17244.167999999998	14643.211548391319	TRUE	FALSE	FALSE	MHS491	MHS410
4055	5723	Rothia_kristinae	non_contaminant	0.04703039311609583	FALSE	8622084	17244.167999999998	663.7606406989308	FALSE	FALSE	FALSE	MHS491	MHS410
3283	4579	Rothia_terrae	non_contaminant	0.03807664133172444	FALSE	8622084	17244.167999999998	531.0781013035828	FALSE	FALSE	FALSE	MHS491	MHS410
2102	53837	Rothia_dentocariosa	non_contaminant	0.0243792568014879	FALSE	8622084	17244.167999999998	6244.082057191742	TRUE	FALSE	FALSE	MHS491	MHS410
1930	20366	Rothia_mucilaginosa	non_contaminant	0.022384379460928472	FALSE	8622084	17244.167999999998	2362.07394871124	TRUE	FALSE	FALSE	MHS491	MHS410
1194	1358	Rothia_nasimurium	non_contaminant	0.013848160143185802	FALSE	8622084	17244.167999999998	157.50252491161072	FALSE	FALSE	FALSE	MHS491	MHS410
172	452	Rothia_sp._ZJ932	non_contaminant	0.0019948773405594287	FALSE	8622084	17244.167999999998	52.42352081005011	FALSE	FALSE	FALSE	MHS491	MHS410
9011	8422	Arthrobacter_sp._NEB_688	non_contaminant	0.10451069602198262	TRUE	8622084	17244.167999999998	976.7940094297389	FALSE	FALSE	FALSE	MHS491	MHS410
880	1032	Arthrobacter_sp._ERGS1:01	non_contaminant	0.010206349184257541	FALSE	8622084	17244.167999999998	119.69264043356573	FALSE	FALSE	FALSE	MHS491	MHS410
838	913	Arthrobacter_sp._NicSoilB8	non_contaminant	0.009719227973190704	FALSE	8622084	17244.167999999998	105.890872786672	FALSE	FALSE	FALSE	MHS491	MHS410
822	991	Arthrobacter_sp._QXT-31	non_contaminant	0.009533657988022385	FALSE	8622084	17244.167999999998	114.93740956362755	FALSE	FALSE	FALSE	MHS491	MHS410
784	818	Arthrobacter_sp._zg-ZUI122	non_contaminant	0.009092929273247627	FALSE	8622084	17244.167999999998	94.87265491730307	FALSE	FALSE	FALSE	MHS491	MHS410
716	1008	Arthrobacter_sp._YC-RL1	non_contaminant	0.008304256836282274	FALSE	8622084	17244.167999999998	116.90909065604095	FALSE	FALSE	FALSE	MHS491	MHS410
693	890	Arthrobacter_sp._24S4-2	non_contaminant	0.008037499982602813	FALSE	8622084	17244.167999999998	103.22330424987742	FALSE	FALSE	FALSE	MHS491	MHS410
691	813	Arthrobacter_sp._U41	non_contaminant	0.008014303734456774	FALSE	8622084	17244.167999999998	94.29274871365207	FALSE	FALSE	FALSE	MHS491	MHS410
683	859	Arthrobacter_sp._zg-ZUI227	non_contaminant	0.007921518741872614	FALSE	8622084	17244.167999999998	99.62788578724124	FALSE	FALSE	FALSE	MHS491	MHS410
671	949	Arthrobacter_sp._PM3	non_contaminant	0.0077823412529963755	FALSE	8622084	17244.167999999998	110.06619745295917	FALSE	FALSE	FALSE	MHS491	MHS410
665	787	Arthrobacter_sp._PAMC25564	non_contaminant	0.007712752508558255	FALSE	8622084	17244.167999999998	91.27723645466689	FALSE	FALSE	FALSE	MHS491	MHS410
652	652	Arthrobacter_sp._PAMC25284	non_contaminant	0.0075619768956089965	FALSE	8622084	17244.167999999998	75.61976895608997	FALSE	FALSE	FALSE	MHS491	MHS410
624	780	Arthrobacter_sp._NicSoilB4	non_contaminant	0.007237229421564437	FALSE	8622084	17244.167999999998	90.46536776955548	FALSE	FALSE	FALSE	MHS491	MHS410
623	606	Arthrobacter_sp._PAMC_25486	non_contaminant	0.007225631297491418	FALSE	8622084	17244.167999999998	70.2846318825008	FALSE	FALSE	FALSE	MHS491	MHS410
614	744	Arthrobacter_sp._FB24	non_contaminant	0.007121248180834239	FALSE	8622084	17244.167999999998	86.29004310326832	FALSE	FALSE	FALSE	MHS491	MHS410
579	750	Arthrobacter_sp._KBS0702	non_contaminant	0.006715313838278542	FALSE	8622084	17244.167999999998	86.9859305476495	FALSE	FALSE	FALSE	MHS491	MHS410
541	694	Arthrobacter_sp._UKPF54-2	non_contaminant	0.0062745851235037845	FALSE	8622084	17244.167999999998	80.49098106675835	FALSE	FALSE	FALSE	MHS491	MHS410
504	636	Arthrobacter_sp._NicSoilC5	non_contaminant	0.005845454532802046	FALSE	8622084	17244.167999999998	73.76406910440679	FALSE	FALSE	FALSE	MHS491	MHS410
477	630	Arthrobacter_sp._PGP41	non_contaminant	0.005532305182830508	FALSE	8622084	17244.167999999998	73.06818166002559	FALSE	FALSE	FALSE	MHS491	MHS410
365	332	Arthrobacter_sp._StoSoilB22	non_contaminant	0.004233315286652275	FALSE	8622084	17244.167999999998	38.505771922426185	FALSE	FALSE	FALSE	MHS491	MHS410
357	315	Arthrobacter_sp._D5-1	non_contaminant	0.004140530294068116	FALSE	8622084	17244.167999999998	36.534090830012794	FALSE	FALSE	FALSE	MHS491	MHS410
327	449	Arthrobacter_sp._StoSoilB5	non_contaminant	0.0037925865718775186	FALSE	8622084	17244.167999999998	52.07557708785951	FALSE	FALSE	FALSE	MHS491	MHS410
325	329	Arthrobacter_sp._YN	non_contaminant	0.0037693903237314783	FALSE	8622084	17244.167999999998	38.157828200235585	FALSE	FALSE	FALSE	MHS491	MHS410
298	291	Arthrobacter_sp._NtRootA1	non_contaminant	0.0034562409737599405	FALSE	8622084	17244.167999999998	33.75054105248801	FALSE	FALSE	FALSE	MHS491	MHS410
284	372	Arthrobacter_sp._StoSoilB20	non_contaminant	0.0032938672367376614	FALSE	8622084	17244.167999999998	43.14502155163416	FALSE	FALSE	FALSE	MHS491	MHS410
175	593	Arthrobacter_sp.	non_contaminant	0.0020296717127784884	FALSE	8622084	17244.167999999998	68.77687575300821	FALSE	FALSE	FALSE	MHS491	MHS410
118	105	Arthrobacter_sp._StoSoilA2	non_contaminant	0.0013685786406163521	FALSE	8622084	17244.167999999998	12.178030276670931	FALSE	FALSE	FALSE	MHS491	MHS410
104	101	Arthrobacter_sp._Rue61a	non_contaminant	0.001206204903594073	FALSE	8622084	17244.167999999998	11.714105313750133	FALSE	FALSE	FALSE	MHS491	MHS410
81	85	Arthrobacter_sp._StoSoilB13	non_contaminant	9.394480499146146e-4	FALSE	8622084	17244.167999999998	9.858405462066944	FALSE	FALSE	FALSE	MHS491	MHS410
72	81	Arthrobacter_sp._NicSoilB11	non_contaminant	8.350649332574353e-4	FALSE	8622084	17244.167999999998	9.394480499146146	FALSE	FALSE	FALSE	MHS491	MHS410
68	58	Arthrobacter_sp._ZXY-2	non_contaminant	7.886724369653554e-4	FALSE	8622084	17244.167999999998	6.726911962351562	FALSE	FALSE	FALSE	MHS491	MHS410
67	86	Arthrobacter_sp._StoSoilB19	non_contaminant	7.770743128923355e-4	FALSE	8622084	17244.167999999998	9.974386702797144	FALSE	FALSE	FALSE	MHS491	MHS410
43	42	Arthrobacter_sp._TES	non_contaminant	4.987193351398572e-4	FALSE	8622084	17244.167999999998	4.871212110668372	FALSE	FALSE	FALSE	MHS491	MHS410
31	6	Arthrobacter_sp._31.31	non_contaminant	3.5954184626361794e-4	FALSE	8622084	17244.167999999998	0.6958874443811961	FALSE	FALSE	FALSE	MHS491	MHS410
8	23	Arthrobacter_sp._J3.49	non_contaminant	9.278499258415946e-5	FALSE	8622084	17244.167999999998	2.667568536794585	FALSE	FALSE	FALSE	MHS491	MHS410
8	39	Arthrobacter_sp._AQ5-05	non_contaminant	9.278499258415946e-5	FALSE	8622084	17244.167999999998	4.523268388477774	FALSE	FALSE	FALSE	MHS491	MHS410
6	6	Arthrobacter_sp._J3.40	non_contaminant	6.95887444381196e-5	FALSE	8622084	17244.167999999998	0.6958874443811961	FALSE	FALSE	FALSE	MHS491	MHS410
1	3	Arthrobacter_sp._J3.37	non_contaminant	1.1598124073019933e-5	FALSE	8622084	17244.167999999998	0.34794372219059805	FALSE	FALSE	FALSE	MHS491	MHS410
2331	2794	Arthrobacter_agilis	non_contaminant	0.027035227214209465	FALSE	8622084	17244.167999999998	324.05158660017696	FALSE	FALSE	FALSE	MHS491	MHS410
1526	1808	Arthrobacter_crystallopoietes	non_contaminant	0.017698737335428417	FALSE	8622084	17244.167999999998	209.69408324020043	FALSE	FALSE	FALSE	MHS491	MHS410
1198	1475	Arthrobacter_woluwensis	non_contaminant	0.013894552639477881	FALSE	8622084	17244.167999999998	171.07233007704403	FALSE	FALSE	FALSE	MHS491	MHS410
939	954	Arthrobacter_alpinus	non_contaminant	0.010890638504565717	FALSE	8622084	17244.167999999998	110.64610365661018	FALSE	FALSE	FALSE	MHS491	MHS410
907	1015	Arthrobacter_dokdonellae	non_contaminant	0.01051949853422908	FALSE	8622084	17244.167999999998	117.72095934115234	FALSE	FALSE	FALSE	MHS491	MHS410
19	60	Arthrobacter_citreus	non_contaminant	2.2036435738737872e-4	FALSE	8622084	17244.167999999998	6.95887444381196	FALSE	FALSE	FALSE	MHS491	MHS410
461	677	Pseudarthrobacter_sp._BIM_B-2242	non_contaminant	0.00534673519766219	FALSE	8622084	17244.167999999998	78.51929997434496	FALSE	FALSE	FALSE	MHS491	MHS410
336	450	Pseudarthrobacter_sp._NBSH8	non_contaminant	0.0038969696885346973	FALSE	8622084	17244.167999999998	52.19155832858971	FALSE	FALSE	FALSE	MHS491	MHS410
252	163	Pseudarthrobacter_sp._NIBRBAC000502771	non_contaminant	0.002922727266401023	FALSE	8622084	17244.167999999998	18.904942239022493	FALSE	FALSE	FALSE	MHS491	MHS410
220	296	Pseudarthrobacter_sp._NIBRBAC000502772	non_contaminant	0.0025515872960643854	FALSE	8622084	17244.167999999998	34.330447256139	FALSE	FALSE	FALSE	MHS491	MHS410
106	119	Pseudarthrobacter_sp._NIBRBAC000502770	non_contaminant	0.0012294011517401129	FALSE	8622084	17244.167999999998	13.801767646893722	FALSE	FALSE	FALSE	MHS491	MHS410
1313	3542	Pseudarthrobacter_phenanthrenivorans	non_contaminant	0.015228336907875173	FALSE	8622084	17244.167999999998	410.8055546663661	FALSE	FALSE	FALSE	MHS491	MHS410
638	644	Pseudarthrobacter_chlorophenolicus	non_contaminant	0.007399603158586717	FALSE	8622084	17244.167999999998	74.69191903024839	FALSE	FALSE	FALSE	MHS491	MHS410
488	565	Pseudarthrobacter_equi	non_contaminant	0.005659884547633727	FALSE	8622084	17244.167999999998	65.52940101256263	FALSE	FALSE	FALSE	MHS491	MHS410
442	439	Pseudarthrobacter_psychrotolerans	non_contaminant	0.0051263708402748106	FALSE	8622084	17244.167999999998	50.915764680557515	FALSE	FALSE	FALSE	MHS491	MHS410
203	327	Pseudarthrobacter_sulfonivorans	non_contaminant	0.0023544191868230466	FALSE	8622084	17244.167999999998	37.925865718775185	FALSE	FALSE	FALSE	MHS491	MHS410
973	1213	Glutamicibacter_creatinolyticus	non_contaminant	0.011284974723048395	FALSE	8622084	17244.167999999998	140.68524500573182	FALSE	FALSE	FALSE	MHS491	MHS410
624	828	Glutamicibacter_protophormiae	non_contaminant	0.007237229421564437	FALSE	8622084	17244.167999999998	96.03246732460507	FALSE	FALSE	FALSE	MHS491	MHS410
573	527	Glutamicibacter_arilaitensis	non_contaminant	0.0066457250938404214	FALSE	8622084	17244.167999999998	61.122113864815056	FALSE	FALSE	FALSE	MHS491	MHS410
482	555	Glutamicibacter_nicotianae	non_contaminant	0.0055902958031956084	FALSE	8622084	17244.167999999998	64.36958860526063	FALSE	FALSE	FALSE	MHS491	MHS410
442	471	Glutamicibacter_mishrai	non_contaminant	0.0051263708402748106	FALSE	8622084	17244.167999999998	54.62716438392389	FALSE	FALSE	FALSE	MHS491	MHS410
371	548	Glutamicibacter_halophytocola	non_contaminant	0.004302904031090395	FALSE	8622084	17244.167999999998	63.55771992014924	FALSE	FALSE	FALSE	MHS491	MHS410
135	126	Glutamicibacter_sp._ZJUTW	non_contaminant	0.0015657467498576912	FALSE	8622084	17244.167999999998	14.613636332005118	FALSE	FALSE	FALSE	MHS491	MHS410
1920	2303	Sinomonas_atrocyanea	non_contaminant	0.02226839822019827	FALSE	8622084	17244.167999999998	267.1047974016491	FALSE	FALSE	FALSE	MHS491	MHS410
1757	2179	Sinomonas_sp._R1AF57	non_contaminant	0.020377903996296024	FALSE	8622084	17244.167999999998	252.72312355110438	FALSE	FALSE	FALSE	MHS491	MHS410
2365	3364	Citricoccus_sp._SGAir0253	non_contaminant	0.027429563432692143	FALSE	8622084	17244.167999999998	390.1608938163906	FALSE	FALSE	FALSE	MHS491	MHS410
976	2907	Paenarthrobacter_sp._YJN-D	non_contaminant	0.011319769095267454	FALSE	8622084	17244.167999999998	337.1574668026895	FALSE	FALSE	FALSE	MHS491	MHS410
89	157	Paenarthrobacter_sp._YJN-5	non_contaminant	0.001032233042498774	FALSE	8622084	17244.167999999998	18.209054794641297	FALSE	FALSE	FALSE	MHS491	MHS410
437	371	Paenarthrobacter_ureafaciens	non_contaminant	0.005068380219909711	FALSE	8622084	17244.167999999998	43.02904031090396	FALSE	FALSE	FALSE	MHS491	MHS410
132	457	Paenarthrobacter_aurescens	non_contaminant	0.0015309523776386312	FALSE	8622084	17244.167999999998	53.0034270137011	FALSE	FALSE	FALSE	MHS491	MHS410
4	5	Paenarthrobacter_nicotinovorans	non_contaminant	4.639249629207973e-5	FALSE	8622084	17244.167999999998	0.5799062036509968	FALSE	FALSE	FALSE	MHS491	MHS410
560	621	Paeniglutamicibacter_sp._Y32M11	non_contaminant	0.006494949480891162	FALSE	8622084	17244.167999999998	72.0243504934538	FALSE	FALSE	FALSE	MHS491	MHS410
547	809	Nesterenkonia_sp._NBAIMH1	non_contaminant	0.006344173867941904	FALSE	8622084	17244.167999999998	93.82882375073127	FALSE	FALSE	FALSE	MHS491	MHS410
492	707	Neomicrococcus_aestuarii	non_contaminant	0.0057062770439258075	FALSE	8622084	17244.167999999998	81.99873719625094	FALSE	FALSE	FALSE	MHS491	MHS410
427	1421	Zhihengliuella_sp._ISTPL4	non_contaminant	0.004952398979179511	FALSE	8622084	17244.167999999998	164.80934307761328	FALSE	FALSE	FALSE	MHS491	MHS410
427	777	Auritidibacter_sp._NML130574	non_contaminant	0.004952398979179511	FALSE	8622084	17244.167999999998	90.11742404736489	FALSE	FALSE	FALSE	MHS491	MHS410
282	411	Psychromicrobium_lacuslunae	non_contaminant	0.003270670988591621	FALSE	8622084	17244.167999999998	47.66828994011193	FALSE	FALSE	FALSE	MHS491	MHS410
146	205	Renibacterium_salmoninarum	non_contaminant	0.0016933261146609103	FALSE	8622084	17244.167999999998	23.776154349690866	FALSE	FALSE	FALSE	MHS491	MHS410
38549	10809	Ornithinimicrobium_sp._AMA3305	non_contaminant	0.44709608489084546	TRUE	8622084	17244.167999999998	1253.6412310527248	FALSE	FALSE	FALSE	MHS491	MHS410
36415	10190	Ornithinimicrobium_sp._HY006	non_contaminant	0.4223456881190209	TRUE	8622084	17244.167999999998	1181.8488430407313	FALSE	FALSE	FALSE	MHS491	MHS410
10189	4884	Ornithinimicrobium_sp._H23M54	non_contaminant	0.1181732861800001	TRUE	8622084	17244.167999999998	566.4523797262937	FALSE	FALSE	FALSE	MHS491	MHS410
72011	29526	Ornithinimicrobium_flavum	non_contaminant	0.8351925126222385	TRUE	8622084	17244.167999999998	3424.462113799866	TRUE	FALSE	TRUE	MHS491	MHS410
24714	5669	Ornithinimicrobium_pratense	non_contaminant	0.28663603834061463	TRUE	8622084	17244.167999999998	657.4976536995001	FALSE	FALSE	FALSE	MHS491	MHS410
35821	16941	Serinicoccus_profundi	non_contaminant	0.4154564024196471	TRUE	8622084	17244.167999999998	1964.838199210307	FALSE	FALSE	FALSE	MHS491	MHS410
28279	7714	Serinicoccus_hydrothermalis	non_contaminant	0.3279833506609307	TRUE	8622084	17244.167999999998	894.6792909927577	FALSE	FALSE	FALSE	MHS491	MHS410
27649	7339	Serinicoccus_chungangensis	non_contaminant	0.3206765324949281	TRUE	8622084	17244.167999999998	851.186325718933	FALSE	FALSE	FALSE	MHS491	MHS410
23323	6942	Serinicoccus_marinus	non_contaminant	0.2705030477550439	TRUE	8622084	17244.167999999998	805.1417731490438	FALSE	FALSE	FALSE	MHS491	MHS410
1520	1744	Agromyces_sp._G127AT	non_contaminant	0.0176291485909903	FALSE	8622084	17244.167999999998	202.27128383346766	FALSE	FALSE	FALSE	MHS491	MHS410
1265	1578	Agromyces_sp._LHK192	non_contaminant	0.014671626952370216	FALSE	8622084	17244.167999999998	183.01839787225455	FALSE	FALSE	FALSE	MHS491	MHS410
