paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	mtx_filter	taxa_pass_filter	mgx_LIBID	matched_mtx_LIBID
3152788	721810	Staphylococcus_hominis	non_contaminant	31.886197960966566	TRUE	9887626	19775.251999999997	73001.3453178751	TRUE	TRUE	TRUE	MHS499	MHS391
54329	493109	Staphylococcus_epidermidis	non_contaminant	0.5494645529675172	TRUE	9887626	19775.251999999997	49871.32401650306	TRUE	TRUE	TRUE	MHS499	MHS391
16193	30324	Staphylococcus_haemolyticus	non_contaminant	0.16377035296440218	TRUE	9887626	19775.251999999997	3066.863572711994	TRUE	FALSE	TRUE	MHS499	MHS391
11818	6003	Staphylococcus_aureus	non_contaminant	0.11952312921220927	TRUE	9887626	19775.251999999997	607.1224781358034	FALSE	FALSE	FALSE	MHS499	MHS391
11007	225333	Staphylococcus_capitis	non_contaminant	0.11132095813494564	TRUE	9887626	19775.251999999997	22789.39353086373	TRUE	FALSE	TRUE	MHS499	MHS391
10631	972	Staphylococcus_kloosii	non_contaminant	0.1075182253050429	TRUE	9887626	19775.251999999997	98.30468911344342	FALSE	FALSE	FALSE	MHS499	MHS391
4729	5738	Staphylococcus_lugdunensis	non_contaminant	0.04782745625694176	FALSE	9887626	19775.251999999997	580.3213026059036	FALSE	FALSE	FALSE	MHS499	MHS391
3851	2752	Staphylococcus_caprae	non_contaminant	0.038947670553073105	FALSE	9887626	19775.251999999997	278.3276794652225	FALSE	FALSE	FALSE	MHS499	MHS391
3456	88897	Staphylococcus_pettenkoferi	non_contaminant	0.03495277835144655	FALSE	9887626	19775.251999999997	8990.732456911295	TRUE	FALSE	FALSE	MHS499	MHS391
2169	3577	Staphylococcus_pasteuri	non_contaminant	0.021936509329944315	FALSE	9887626	19775.251999999997	361.76530139792914	FALSE	FALSE	FALSE	MHS499	MHS391
2019	2748	Staphylococcus_cohnii	non_contaminant	0.02041946165844056	FALSE	9887626	19775.251999999997	277.9231334194882	FALSE	FALSE	FALSE	MHS499	MHS391
1825	818	Staphylococcus_schleiferi	non_contaminant	0.018457413336629036	FALSE	9887626	19775.251999999997	82.72966635267152	FALSE	FALSE	FALSE	MHS499	MHS391
1811	11561	Staphylococcus_warneri	non_contaminant	0.01831582222062202	FALSE	9887626	19775.251999999997	1169.239208683662	FALSE	FALSE	FALSE	MHS499	MHS391
1610	936	Staphylococcus_simulans	non_contaminant	0.016282978340806987	FALSE	9887626	19775.251999999997	94.6637747018344	FALSE	FALSE	FALSE	MHS499	MHS391
1423	407	Staphylococcus_equorum	non_contaminant	0.014391725576998969	FALSE	9887626	19775.251999999997	41.16256015346859	FALSE	FALSE	FALSE	MHS499	MHS391
1381	4139	Staphylococcus_saccharolyticus	non_contaminant	0.013966952228977918	FALSE	9887626	19775.251999999997	418.6040208236032	FALSE	FALSE	FALSE	MHS499	MHS391
1373	6329	Staphylococcus_saprophyticus	non_contaminant	0.013886043019831049	FALSE	9887626	19775.251999999997	640.0929808631516	FALSE	FALSE	FALSE	MHS499	MHS391
828	674	Staphylococcus_pseudintermedius	non_contaminant	0.008374103146700736	FALSE	9887626	19775.251999999997	68.16600870623546	FALSE	FALSE	FALSE	MHS499	MHS391
37	191	Staphylococcus_delphini	non_contaminant	3.742050923042599e-4	FALSE	9887626	19775.251999999997	19.3170736838145	FALSE	FALSE	FALSE	MHS499	MHS391
698	443	Staphylococcus_chromogenes	non_contaminant	0.007059328498064146	FALSE	9887626	19775.251999999997	44.80347456507761	FALSE	FALSE	FALSE	MHS499	MHS391
543	13257	Staphylococcus_arlettae	non_contaminant	0.005491712570843598	FALSE	9887626	19775.251999999997	1340.76673207502	FALSE	FALSE	FALSE	MHS499	MHS391
542	525	Staphylococcus_carnosus	non_contaminant	0.005481598919700239	FALSE	9887626	19775.251999999997	53.09666850263147	FALSE	FALSE	FALSE	MHS499	MHS391
126	11	Staphylococcus_sp._693-2	non_contaminant	0.0012743200440631555	FALSE	9887626	19775.251999999997	1.1125016257694214	FALSE	FALSE	FALSE	MHS499	MHS391
