virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	614	446.8414434975502	S	N-acetylmuramoyl-L-alanine amidase activity	MHS414	virus_OG
4QAQV|Virus	107	255.3642776106151	S	protein disulfide oxidoreductase activity	MHS414	virus_OG
4QAR6|Virus	74	125.83489179802298	L	dUTP diphosphatase activity	MHS414	virus_OG
4QAU9|Virus	104	236.7333086511169	S	Single-strand binding protein family	MHS414	virus_OG
4QAWG|Virus	178	215.55788924473893	S	DnaB-like helicase C terminal domain	MHS414	virus_OG
4QB0W|Virus	15	36.76470588235294	S	Protein of unknown function (DUF1064)	MHS414	virus_OG
4QBHW|Virus	11	17.54385964912281	S	NA	MHS414	virus_OG
4QBIH|Virus	26	18.51851851851852	S	recombinase activity	MHS414	virus_OG
4QBNM|Virus	173	278.4917921104692	S	serine-type endopeptidase activity	MHS414	virus_OG
4QBSI|Virus	387	101.62631714148344	S	NA	MHS414	virus_OG
4QD6Y|Virus	75	172.47883695252116	S	DNA N-6-adenine-methyltransferase (Dam)	MHS414	virus_OG
4QDF9|Virus	78	154.48747639576726	S	Protein of unknown function (DUF1071)	MHS414	virus_OG
4QE5Y|Virus	5815	1320.3905540417802	K	Viral RNA-directed RNA-polymerase	MHS414	virus_OG
4QE7B|Virus	223	180.3250581101035	S	metallocarboxypeptidase activity	MHS414	virus_OG
4QFB2|Virus	17	82.76857036675143	S	NA	MHS414	virus_OG
4QFWR|Virus	11	37.41496598639456	S	NA	MHS414	virus_OG
4QGYH|Virus	15	60.24096385542169	S	NA	MHS414	virus_OG
