bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7RS|Bacteria	677	1067.8403175167048	S	Protein of unknown function (DUF2891)	MHS355	bacteria_OG
2Z7SI|Bacteria	284	417.6266715661506	S	Protein of unknown function (DUF3388)	MHS355	bacteria_OG
2Z7U4|Bacteria	88	196.38312595875811	S	succinate dehydrogenase	MHS355	bacteria_OG
2Z7VY|Bacteria	315	252.69370907903627	S	Psort location Cytoplasmic, score	MHS355	bacteria_OG
2Z802|Bacteria	32	94.80671614491999	S	phage tail protein	MHS355	bacteria_OG
2Z80V|Bacteria	6009	7792.722417125511	E	histidine decarboxylase	MHS355	bacteria_OG
2Z83I|Bacteria	929	958.1886213823653	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS355	bacteria_OG
2Z88M|Bacteria	411	335.88558908285506	S	NA	MHS355	bacteria_OG
2Z89R|Bacteria	693	743.7491415515686	S	NA	MHS355	bacteria_OG
2Z8BZ|Bacteria	96	138.55437504302813	S	Replication initiator protein A	MHS355	bacteria_OG
2Z8JK|Bacteria	1	4.166666666666667	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	MHS355	bacteria_OG
2Z8P5|Bacteria	2	4.830917874396135	S	Lantibiotic dehydratase, C terminus	MHS355	bacteria_OG
2Z8UC|Bacteria	46	111.27432602197948	S	NA	MHS355	bacteria_OG
2Z8VR|Bacteria	40	39.40825843911177	S	NA	MHS355	bacteria_OG
2Z8XT|Bacteria	265	528.7517182897178	S	YwhD family	MHS355	bacteria_OG
2Z90C|Bacteria	505	1308.6769803667526	S	Protein of unknown function (DUF3710)	MHS355	bacteria_OG
2Z980|Bacteria	940	2393.7318971155514	S	NA	MHS355	bacteria_OG
2Z9GU|Bacteria	310	310.7307016713473	S	Carotene biosynthesis associated membrane protein	MHS355	bacteria_OG
2Z9JM|Bacteria	462	1665.424430641822	S	NAD-specific glutamate dehydrogenase	MHS355	bacteria_OG
2Z9SP|Bacteria	172	337.2549019607843	S	Domain of unknown function (DUF4263)	MHS355	bacteria_OG
2Z9UW|Bacteria	21	62.77396410553304	S	NA	MHS355	bacteria_OG
2Z9XI|Bacteria	427	717.6735228497971	S	Nuclease-related domain	MHS355	bacteria_OG
2ZA0R|Bacteria	189	123.046875	S	Domain of unknown function (DUF4300)	MHS355	bacteria_OG
2ZAAY|Bacteria	15	52.631578947368425	S	NA	MHS355	bacteria_OG
2ZAIR|Bacteria	405	338.6575300888669	S	NA	MHS355	bacteria_OG
2ZAQK|Bacteria	78	195.76113709441188	S	NA	MHS355	bacteria_OG
2ZARS|Bacteria	66	174.6031746031746	S	NA	MHS355	bacteria_OG
2ZAV8|Bacteria	982	2405.550218138134	S	EcsC protein family	MHS355	bacteria_OG
2ZAVY|Bacteria	71	358.58585858585855	S	NA	MHS355	bacteria_OG
2ZAWR|Bacteria	11	18.99827288428325	S	NA	MHS355	bacteria_OG
2ZBEI|Bacteria	79	125.99681020733652	S	NA	MHS355	bacteria_OG
2ZBPB|Bacteria	10	19.157088122605362	S	CRISPR-associated protein Cas5	MHS355	bacteria_OG
2ZBU7|Bacteria	786	1141.8539325842696	S	Protein of unknown function (DUF3027)	MHS355	bacteria_OG
2ZBVG|Bacteria	145	425.32555258279973	S	Protein of unknown function (DUF2992)	MHS355	bacteria_OG
2ZBVN|Bacteria	179	493.5418168709445	S	Belongs to the UPF0403 family	MHS355	bacteria_OG
2ZC43|Bacteria	14677	27985.804951508948	S	NA	MHS355	bacteria_OG
2ZCCT|Bacteria	104	154.44872618283023	S	Glyoxalase-like domain	MHS355	bacteria_OG
2ZCFK|Bacteria	448	663.1394289648794	S	Protein of unknown function (DUF3071)	MHS355	bacteria_OG
2ZCGZ|Bacteria	2350	4945.472504434769	S	NA	MHS355	bacteria_OG
2ZDVV|Bacteria	14	54.90196078431372	S	Protein of unknown function (DUF2530)	MHS355	bacteria_OG
2ZENP|Bacteria	8	31.007751937984494	S	NA	MHS355	bacteria_OG
2ZERP|Bacteria	88	123.83271665533994	S	NA	MHS355	bacteria_OG
2ZF6Y|Bacteria	2540	11783.96235064074	S	Staphylococcus haemolytic protein	MHS355	bacteria_OG
2ZF7P|Bacteria	8	24.922118380062305	S	Protein of unknown function (DUF3618)	MHS355	bacteria_OG
2ZFSE|Bacteria	315	1166.6666666666665	S	Family of unknown function	MHS355	bacteria_OG
2ZFWE|Bacteria	159	468.7754938584878	S	NA	MHS355	bacteria_OG
2ZFXT|Bacteria	150	396.8253968253968	H	NA	MHS355	bacteria_OG
2ZG0D|Bacteria	81	138.69917505079434	S	NA	MHS355	bacteria_OG
2ZGBU|Bacteria	2	6.5359477124183005	S	NA	MHS355	bacteria_OG
2ZGCU|Bacteria	202	361.93695957621344	S	NA	MHS355	bacteria_OG
2ZGWI|Bacteria	6	24.34433633953826	S	NA	MHS355	bacteria_OG
2ZH0T|Bacteria	45	150.15853404344938	S	Family of unknown function (DUF5327)	MHS355	bacteria_OG
2ZH8X|Bacteria	112	380.95238095238096	S	NA	MHS355	bacteria_OG
2ZHDW|Bacteria	6	10.989010989010989	S	NA	MHS355	bacteria_OG
2ZHHJ|Bacteria	43	111.11111111111111	S	NA	MHS355	bacteria_OG
2ZHWX|Bacteria	7	31.53153153153153	S	Protein of unknown function (DUF2505)	MHS355	bacteria_OG
2ZICA|Bacteria	367	523.6536682676934	S	NA	MHS355	bacteria_OG
2ZIFJ|Bacteria	5	6.016847172081829	S	NA	MHS355	bacteria_OG
2ZJ01|Bacteria	1524	8923.469387755102	S	NA	MHS355	bacteria_OG
2ZJ24|Bacteria	23	40.98082322435991	S	NA	MHS355	bacteria_OG
2ZJ7W|Bacteria	37	88.6128364389234	S	NA	MHS355	bacteria_OG
2ZJ86|Bacteria	19	48.717948717948715	S	NA	MHS355	bacteria_OG
2ZJJ8|Bacteria	1	6.5359477124183005	S	NA	MHS355	bacteria_OG
2ZJT3|Bacteria	6	20.408163265306122	S	NA	MHS355	bacteria_OG
2ZJV9|Bacteria	63	259.25925925925924	S	NA	MHS355	bacteria_OG
2ZK5V|Bacteria	69	182.53968253968253	S	NA	MHS355	bacteria_OG
2ZKEJ|Bacteria	6	32.25806451612903	S	NA	MHS355	bacteria_OG
2ZKHQ|Bacteria	9	17.441860465116278	S	NA	MHS355	bacteria_OG
2ZMKR|Bacteria	6	21.05263157894737	S	NA	MHS355	bacteria_OG
2ZMPZ|Bacteria	14	71.7948717948718	S	NA	MHS355	bacteria_OG
2ZNE6|Bacteria	43	92.43788887438542	S	NA	MHS355	bacteria_OG
2ZNGD|Bacteria	37	150.40650406504065	S	NA	MHS355	bacteria_OG
2ZNZ6|Bacteria	85	331.73597702921404	S	NA	MHS355	bacteria_OG
2ZNZC|Bacteria	6	12.345679012345679	S	NA	MHS355	bacteria_OG
2ZP1M|Bacteria	7	24.305555555555557	S	NA	MHS355	bacteria_OG
2ZP8Y|Bacteria	5	10.2880658436214	S	NA	MHS355	bacteria_OG
2ZPNR|Bacteria	349	529.7968700546814	S	NA	MHS355	bacteria_OG
2ZPT1|Bacteria	88	246.7934788664906	S	NA	MHS355	bacteria_OG
2ZPU3|Bacteria	5	27.3224043715847	S	NA	MHS355	bacteria_OG
2ZQ2R|Bacteria	17	43.58974358974359	S	NA	MHS355	bacteria_OG
2ZR52|Bacteria	23	39.2876129718235	S	Putative zincin peptidase	MHS355	bacteria_OG
2ZRKW|Bacteria	6	15.15151515151515	S	NA	MHS355	bacteria_OG
2ZRP6|Bacteria	15	51.97589638667556	S	NA	MHS355	bacteria_OG
2ZRSZ|Bacteria	68	412.1212121212121	S	NA	MHS355	bacteria_OG
2ZS8K|Bacteria	21	59.82905982905983	S	Acyl-CoA carboxylase epsilon subunit	MHS355	bacteria_OG
2ZSJ3|Bacteria	218	398.46667951931107	S	NA	MHS355	bacteria_OG
2ZTF8|Bacteria	2	8.279065071432177	S	NA	MHS355	bacteria_OG
2ZTVJ|Bacteria	428	841.309089448868	S	Protein of unknown function (DUF3618)	MHS355	bacteria_OG
2ZU6I|Bacteria	8	19.607843137254903	S	NA	MHS355	bacteria_OG
2ZVAX|Bacteria	44	96.68673950603332	S	NA	MHS355	bacteria_OG
2ZVJF|Bacteria	1059	2558.6578821211638	S	NA	MHS355	bacteria_OG
2ZVT7|Bacteria	1	6.410256410256411	S	NA	MHS355	bacteria_OG
2ZW25|Bacteria	31	74.29072955569929	S	Protein of unknown function (DUF3090)	MHS355	bacteria_OG
2ZWG9|Bacteria	13	64.67661691542288	S	NA	MHS355	bacteria_OG
2ZWGX|Bacteria	105	218.8732208466601	S	Protein of unknown function (DUF3145)	MHS355	bacteria_OG
2ZWUF|Bacteria	14	33.81642512077295	S	NA	MHS355	bacteria_OG
2ZWWZ|Bacteria	6	25	S	NA	MHS355	bacteria_OG
301E5|Bacteria	295	699.5079817262267	S	biosynthesis protein	MHS355	bacteria_OG
3022T|Bacteria	14	24.9554367201426	S	NA	MHS355	bacteria_OG
302A8|Bacteria	42	77.26332310765498	S	NA	MHS355	bacteria_OG
302WR|Bacteria	188	578.6990435945693	S	NA	MHS355	bacteria_OG
302XS|Bacteria	34	85.21303258145363	S	NA	MHS355	bacteria_OG
303PB|Bacteria	89	193.8135218736191	S	NA	MHS355	bacteria_OG
303RV|Bacteria	5	18.115942028985504	S	NA	MHS355	bacteria_OG
303XN|Bacteria	11	30.555555555555557	S	LPXTG cell wall anchor motif	MHS355	bacteria_OG
3040J|Bacteria	2	11.695906432748536	S	NA	MHS355	bacteria_OG
3041H|Bacteria	9	39.70868735911219	S	NA	MHS355	bacteria_OG
3042F|Bacteria	16	93.56725146198829	S	NA	MHS355	bacteria_OG
3044Z|Bacteria	132	771.7244824827644	S	antibacterial protein	MHS355	bacteria_OG
30450|Bacteria	8	46.783625730994146	S	Transcriptional activator RinB	MHS355	bacteria_OG
30454|Bacteria	34	162.89477554120108	S	NA	MHS355	bacteria_OG
30457|Bacteria	20	32.520325203252035	S	NA	MHS355	bacteria_OG
3045K|Bacteria	9	37.12953712953713	S	NA	MHS355	bacteria_OG
3045R|Bacteria	44	200.91324200913243	S	NA	MHS355	bacteria_OG
3045W|Bacteria	24	129.03225806451613	S	NA	MHS355	bacteria_OG
3045X|Bacteria	16	84.67424730029322	S	NA	MHS355	bacteria_OG
3045Y|Bacteria	13	73.44632768361582	S	Staphylococcal AgrD protein	MHS355	bacteria_OG
3049Z|Bacteria	6	11.76470588235294	S	NA	MHS355	bacteria_OG
304CY|Bacteria	4	16.260162601626018	S	NA	MHS355	bacteria_OG
304GX|Bacteria	22	88.35341365461848	S	NA	MHS355	bacteria_OG
304I4|Bacteria	32	37.69140164899882	S	NA	MHS355	bacteria_OG
304IB|Bacteria	62	381.44517066085695	S	NA	MHS355	bacteria_OG
3050P|Bacteria	455	535.5594044945234	S	NA	MHS355	bacteria_OG
3051Q|Bacteria	415	669.273933919231	S	NA	MHS355	bacteria_OG
3052M|Bacteria	136	158.7247904713035	S	NA	MHS355	bacteria_OG
3052N|Bacteria	186	383.7664041994751	S	NA	MHS355	bacteria_OG
3052T|Bacteria	145	255.6383304418818	S	NA	MHS355	bacteria_OG
3053D|Bacteria	104	160.55146055146054	S	ABC-2 family transporter protein	MHS355	bacteria_OG
3054N|Bacteria	98	166.90118824265164	S	NA	MHS355	bacteria_OG
3054P|Bacteria	220	324.8281910228813	S	Protein of unknown function (DUF2750)	MHS355	bacteria_OG
3055E|Bacteria	3	6.993006993006993	O	Trypsin	MHS355	bacteria_OG
30561|Bacteria	176	360.26794596005277	S	NA	MHS355	bacteria_OG
30566|Bacteria	24	43.979347224783325	S	NA	MHS355	bacteria_OG
3056H|Bacteria	2	11.695906432748536	S	NA	MHS355	bacteria_OG
3056J|Bacteria	537	1108.8306337027564	S	NA	MHS355	bacteria_OG
3056Q|Bacteria	32	69.33175569078206	S	NA	MHS355	bacteria_OG
3056X|Bacteria	106	245.18916429245073	S	NA	MHS355	bacteria_OG
3057C|Bacteria	184	374.8982107872875	S	NA	MHS355	bacteria_OG
3057D|Bacteria	129	424.00535992115306	K	NA	MHS355	bacteria_OG
3057E|Bacteria	44	130.66880672037124	S	Domain of unknown function with cystatin-like fold (DUF4467)	MHS355	bacteria_OG
3057F|Bacteria	354	709.9245887197744	S	NA	MHS355	bacteria_OG
3057G|Bacteria	37	127.4659962552202	S	NA	MHS355	bacteria_OG
3057S|Bacteria	3	5.714285714285714	S	NA	MHS355	bacteria_OG
3057T|Bacteria	38	101.33333333333333	K	regulator	MHS355	bacteria_OG
30589|Bacteria	90	240.1973291111029	S	Protein of unknown function (DUF3139)	MHS355	bacteria_OG
3058J|Bacteria	152	321.81571815718155	S	NA	MHS355	bacteria_OG
3058S|Bacteria	8	24.024024024024023	S	NA	MHS355	bacteria_OG
3058V|Bacteria	44	169.94870316243717	S	NA	MHS355	bacteria_OG
30590|Bacteria	4	20.77294685990338	S	NA	MHS355	bacteria_OG
30591|Bacteria	4	20.2020202020202	S	NA	MHS355	bacteria_OG
30595|Bacteria	973	3873.5085176261646	S	Belongs to the UPF0346 family	MHS355	bacteria_OG
3059J|Bacteria	5	14.005602240896359	S	NA	MHS355	bacteria_OG
3059S|Bacteria	67	282.70042194092827	S	NA	MHS355	bacteria_OG
3059W|Bacteria	81	327.1351780263597	S	NA	MHS355	bacteria_OG
305A0|Bacteria	4	11.299435028248588	S	NA	MHS355	bacteria_OG
305A2|Bacteria	33	100.91743119266054	S	NA	MHS355	bacteria_OG
305A3|Bacteria	96	278.7801470141547	S	NA	MHS355	bacteria_OG
305AA|Bacteria	81	273.66402544941275	S	NA	MHS355	bacteria_OG
305AD|Bacteria	19	40.487781276285325	S	NA	MHS355	bacteria_OG
305AG|Bacteria	71	246.301320311087	S	NA	MHS355	bacteria_OG
305AS|Bacteria	16	46.92834603247903	S	NA	MHS355	bacteria_OG
305AZ|Bacteria	77	149.2248062015504	S	NA	MHS355	bacteria_OG
305B1|Bacteria	36	65.35532994923858	S	Protein of unknown function (DUF4064)	MHS355	bacteria_OG
305B4|Bacteria	82	305.66129174376596	N	NA	MHS355	bacteria_OG
305B6|Bacteria	1	4.444444444444445	S	NA	MHS355	bacteria_OG
305BG|Bacteria	23	101.16550116550115	S	NA	MHS355	bacteria_OG
305BI|Bacteria	56	155.42275526146494	S	NA	MHS355	bacteria_OG
305BR|Bacteria	8	42.5888665325285	S	NA	MHS355	bacteria_OG
305BU|Bacteria	52	180.8472530524337	S	NA	MHS355	bacteria_OG
305BV|Bacteria	28	148.68016061122557	S	regulation of RNA biosynthetic process	MHS355	bacteria_OG
305CA|Bacteria	71	254.43330548593707	S	YozE SAM-like fold	MHS355	bacteria_OG
305CC|Bacteria	11	34.26791277258567	S	NA	MHS355	bacteria_OG
305CG|Bacteria	68	218.93302775655715	S	NA	MHS355	bacteria_OG
305CH|Bacteria	274	440.2517570391119	S	NA	MHS355	bacteria_OG
305CM|Bacteria	4	20.75351213282248	S	NA	MHS355	bacteria_OG
305CQ|Bacteria	29	143.76173372651508	S	NA	MHS355	bacteria_OG
305CS|Bacteria	155	794.8290598290598	S	NA	MHS355	bacteria_OG
305CW|Bacteria	37	158.7597725657427	S	YozE SAM-like fold	MHS355	bacteria_OG
305D2|Bacteria	17	21.711366538952745	S	NA	MHS355	bacteria_OG
305D3|Bacteria	5	18.51851851851852	S	NA	MHS355	bacteria_OG
305DK|Bacteria	4	20.138760975010744	S	NA	MHS355	bacteria_OG
305DM|Bacteria	20	108.21256038647343	S	NA	MHS355	bacteria_OG
305DR|Bacteria	71	271.93533447403416	S	YozE SAM-like fold	MHS355	bacteria_OG
305DU|Bacteria	6	11.299435028248586	S	LPXTG cell wall anchor motif	MHS355	bacteria_OG
305DX|Bacteria	34	121.43106042862371	S	NA	MHS355	bacteria_OG
305DZ|Bacteria	6	20.408163265306122	S	NA	MHS355	bacteria_OG
305E8|Bacteria	72	248.14763489221434	S	NA	MHS355	bacteria_OG
305E9|Bacteria	4	18.264840182648403	S	NA	MHS355	bacteria_OG
305ED|Bacteria	132	642.1356421356421	S	NA	MHS355	bacteria_OG
305EM|Bacteria	5	22.238695329873977	S	NA	MHS355	bacteria_OG
305EW|Bacteria	3	14.925373134328357	S	NA	MHS355	bacteria_OG
305EZ|Bacteria	74	228.56144554257762	S	NA	MHS355	bacteria_OG
305F1|Bacteria	121	277.11602533583954	S	NA	MHS355	bacteria_OG
305FF|Bacteria	213	797.752808988764	S	NA	MHS355	bacteria_OG
305FX|Bacteria	8	32.585470085470085	S	NA	MHS355	bacteria_OG
305G3|Bacteria	4	25.157232704402514	S	NA	MHS355	bacteria_OG
305GE|Bacteria	6	21.739130434782606	S	NA	MHS355	bacteria_OG
305GF|Bacteria	19	81.40544725910578	S	NA	MHS355	bacteria_OG
305GP|Bacteria	97	473.18337400304614	S	NA	MHS355	bacteria_OG
305H3|Bacteria	14	69.08369408369408	S	NA	MHS355	bacteria_OG
305HP|Bacteria	28	124.44444444444444	S	NA	MHS355	bacteria_OG
305I3|Bacteria	9	42.58835494533435	S	NA	MHS355	bacteria_OG
305KN|Bacteria	142	237.85594639865997	S	NA	MHS355	bacteria_OG
305P6|Bacteria	2	5.847953216374268	S	NA	MHS355	bacteria_OG
305PN|Bacteria	60	275.69570087016456	S	NA	MHS355	bacteria_OG
305QD|Bacteria	41	117.816091954023	S	NA	MHS355	bacteria_OG
305RN|Bacteria	8	34.63203463203463	S	NA	MHS355	bacteria_OG
305WN|Bacteria	3	16.39344262295082	S	NA	MHS355	bacteria_OG
3062Y|Bacteria	158	302.6134641479451	S	NA	MHS355	bacteria_OG
3067W|Bacteria	421	464.50477626948214	S	NA	MHS355	bacteria_OG
306BB|Bacteria	2	7.662835249042145	S	NA	MHS355	bacteria_OG
306NC|Bacteria	7	15.52447046916793	S	NA	MHS355	bacteria_OG
306ST|Bacteria	92	119.32555123216602	S	Relaxase/Mobilisation nuclease domain	MHS355	bacteria_OG
307J2|Bacteria	204	369.5652173913043	S	NA	MHS355	bacteria_OG
3082W|Bacteria	30	54.94505494505494	S	NA	MHS355	bacteria_OG
308JH|Bacteria	6	31.746031746031747	S	NA	MHS355	bacteria_OG
309I5|Bacteria	36	81.63265306122449	S	Psort location CytoplasmicMembrane, score 9.99	MHS355	bacteria_OG
309RI|Bacteria	10	40.65040650406504	S	Protein of unknown function (DUF3165)	MHS355	bacteria_OG
309WC|Bacteria	4	18.01801801801802	S	Phage tail tube protein	MHS355	bacteria_OG
30AVQ|Bacteria	59	280.95238095238096	S	Putative Holin-like Toxin (Hol-Tox)	MHS355	bacteria_OG
