virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	97	104.84809306793682	S	N-acetylmuramoyl-L-alanine amidase activity	MHS398	virus_OG
4QAQE|Virus	103	119.47364928077963	S	Phage integrase family	MHS398	virus_OG
4QARF|Virus	1	4.166666666666667	S	Pfam:Terminase_3C	MHS398	virus_OG
4QAVQ|Virus	22	39.63963963963963	S	Phage major tail protein 2	MHS398	virus_OG
4QAWG|Virus	13	18.84057971014493	S	DnaB-like helicase C terminal domain	MHS398	virus_OG
4QAZF|Virus	5	23.80952380952381	S	Protein of unknwon function (DUF3310)	MHS398	virus_OG
4QB28|Virus	4	6.666666666666667	S	NA	MHS398	virus_OG
4QB3I|Virus	2	4.566210045662101	S	NA	MHS398	virus_OG
4QBCW|Virus	2	6.116207951070336	S	Phage gp6-like head-tail connector protein	MHS398	virus_OG
4QBDC|Virus	2	6.802721088435375	S	Pfam:Phage_holin_4_1	MHS398	virus_OG
4QBHW|Virus	213	352.8675808227405	S	NA	MHS398	virus_OG
4QBXB|Virus	17	44.270833333333336	S	Phage minor structural protein GP20	MHS398	virus_OG
4QC3R|Virus	3	13.88888888888889	S	NA	MHS398	virus_OG
4QC76|Virus	6	13.236591822727718	S	guanosine tetraphosphate metabolic process	MHS398	virus_OG
4QCCB|Virus	33	71.13531629660662	S	Pfam:Peptidase_M78	MHS398	virus_OG
4QCCS|Virus	2	9.25925925925926	S	Bacteriophage holin	MHS398	virus_OG
4QCVY|Virus	6	18.18181818181818	S	NA	MHS398	virus_OG
4QCW9|Virus	105	30.62117235345582	S	NA	MHS398	virus_OG
4QD4X|Virus	4	9.523809523809524	S	NA	MHS398	virus_OG
4QD8F|Virus	14	83.33333333333333	S	NA	MHS398	virus_OG
4QE3W|Virus	5	23.474178403755868	S	Hok/gef family	MHS398	virus_OG
4QE5Y|Virus	199	45.18619436875568	K	Viral RNA-directed RNA-polymerase	MHS398	virus_OG
4QE6I|Virus	64	115.51347981923016	S	NA	MHS398	virus_OG
4QE7B|Virus	74	47.344653310641604	S	metallocarboxypeptidase activity	MHS398	virus_OG
4QF2N|Virus	8	46.783625730994146	S	NA	MHS398	virus_OG
4QFB2|Virus	2	12.820512820512821	S	NA	MHS398	virus_OG
4QFIF|Virus	47	169.3125640337004	S	NA	MHS398	virus_OG
4QFWR|Virus	2	6.734006734006734	S	NA	MHS398	virus_OG
4QGQZ|Virus	4	7.662835249042145	S	NA	MHS398	virus_OG
4QGYH|Virus	36	143.2092004381161	S	NA	MHS398	virus_OG
