virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	507	385.1371668109542	S	N-acetylmuramoyl-L-alanine amidase activity	MHS373	virus_OG
4QAQE|Virus	4	8.23045267489712	S	Phage integrase family	MHS373	virus_OG
4QAVQ|Virus	4	11.299435028248588	S	Phage major tail protein 2	MHS373	virus_OG
4QAZF|Virus	1	4.329004329004329	S	Protein of unknwon function (DUF3310)	MHS373	virus_OG
4QC2G|Virus	2	3.4542314335060453	S	Ribonucleotide reductase, small chain	MHS373	virus_OG
4QCZ6|Virus	4	5.5096418732782375	S	NA	MHS373	virus_OG
4QD4X|Virus	3	7.142857142857143	S	NA	MHS373	virus_OG
4QDBK|Virus	1	3.9682539682539684	S	NA	MHS373	virus_OG
4QDJG|Virus	16	16.359918200409	S	purine nucleotide metabolic process	MHS373	virus_OG
4QDKP|Virus	10	17.25834106304635	S	transaminase activity	MHS373	virus_OG
4QDV8|Virus	2	6.734006734006734	S	NA	MHS373	virus_OG
4QE5Y|Virus	1808	410.535876475931	K	Viral RNA-directed RNA-polymerase	MHS373	virus_OG
4QEM5|Virus	41	101.99004975124377	S	NA	MHS373	virus_OG
4QFB2|Virus	1	5.46448087431694	S	NA	MHS373	virus_OG
