virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIK|Virus	63	83.66533864541833	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS428	virus_OG
4QAJ1|Virus	23	35.99374021909233	S	Domain of unknown function (DUF4355)	MHS428	virus_OG
4QAK6|Virus	396	571.1138308896975	S	N-acetylmuramoyl-L-alanine amidase activity	MHS428	virus_OG
4QAKE|Virus	27	78.55301321301967	S	endonuclease activity	MHS428	virus_OG
4QAMU|Virus	15	14.367816091954023	S	Baseplate J-like protein	MHS428	virus_OG
4QAPV|Virus	18	18.181818181818183	S	DNA binding	MHS428	virus_OG
4QAQE|Virus	630	622.4697336561743	S	Phage integrase family	MHS428	virus_OG
4QAQV|Virus	181	313.3333333333333	S	protein disulfide oxidoreductase activity	MHS428	virus_OG
4QAR6|Virus	97	180.63314711359402	L	dUTP diphosphatase activity	MHS428	virus_OG
4QASU|Virus	10	16.260162601626018	S	NA	MHS428	virus_OG
4QAU0|Virus	1	4.385964912280701	S	NA	MHS428	virus_OG
4QAUJ|Virus	3	7.874015748031496	S	NA	MHS428	virus_OG
4QAVQ|Virus	5	9.009009009009008	S	Phage major tail protein 2	MHS428	virus_OG
4QAWG|Virus	1	5.74712643678161	S	DnaB-like helicase C terminal domain	MHS428	virus_OG
4QAXX|Virus	105	194.85108015573965	S	Phage terminase large subunit (GpA)	MHS428	virus_OG
4QAYN|Virus	8	13.60544217687075	S	Pfam:Phage_TTP_1	MHS428	virus_OG
4QAYV|Virus	266	169.20737841084804	S	Phage portal protein	MHS428	virus_OG
4QAZ6|Virus	683	388.1889168619288	S	Phage tail sheath protein	MHS428	virus_OG
4QAZF|Virus	2	8.771929824561402	S	Protein of unknwon function (DUF3310)	MHS428	virus_OG
4QB6U|Virus	9	21.27659574468085	S	Terminase small subunit	MHS428	virus_OG
4QBHW|Virus	413	709.6219931271478	S	NA	MHS428	virus_OG
4QBKB|Virus	16	59.25925925925925	S	NA	MHS428	virus_OG
4QCCB|Virus	51	110.38961038961038	S	Pfam:Peptidase_M78	MHS428	virus_OG
4QCHZ|Virus	45	61.7283950617284	S	NA	MHS428	virus_OG
4QD4X|Virus	33	78.63994518670778	S	NA	MHS428	virus_OG
4QD7J|Virus	20	28.73563218390805	S	NA	MHS428	virus_OG
4QDCQ|Virus	40	83.33333333333334	S	Domain of unknown function (DUF1768)	MHS428	virus_OG
4QDJG|Virus	45	81.96721311475409	S	purine nucleotide metabolic process	MHS428	virus_OG
4QE5Y|Virus	255	57.90190735694823	K	Viral RNA-directed RNA-polymerase	MHS428	virus_OG
4QED9|Virus	1237	889.3166132916264	S	NA	MHS428	virus_OG
4QEE7|Virus	192	55.55555555555556	S	Pfam:DUF4815	MHS428	virus_OG
4QENU|Virus	226	603.488625488709	S	NA	MHS428	virus_OG
4QF2N|Virus	4	18.51851851851852	S	NA	MHS428	virus_OG
4QF88|Virus	98	108.16777041942605	S	NA	MHS428	virus_OG
4QFB2|Virus	8	43.71584699453552	S	NA	MHS428	virus_OG
4QFBG|Virus	42	92.71523178807946	S	NA	MHS428	virus_OG
4QFCD|Virus	4	11.396011396011398	S	NA	MHS428	virus_OG
4QFEH|Virus	45	135.41000578545112	S	NA	MHS428	virus_OG
4QFIF|Virus	79	301.2292044379069	S	NA	MHS428	virus_OG
4QFQI|Virus	17	25.757575757575758	S	NA	MHS428	virus_OG
4QFXF|Virus	39	39.51367781155015	L	Helix-turn-helix domain	MHS428	virus_OG
4QH16|Virus	26	33.854166666666664	S	NA	MHS428	virus_OG
4QH33|Virus	88	318.8405797101449	S	NA	MHS428	virus_OG
4QHQW|Virus	47	90.55876685934489	S	virus tail, baseplate	MHS428	virus_OG
